alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3259626182298678,0.31819171627905385,0.32324280254708293
0.1,0.34918498597420367,0.34113909137130766,0.3463689228631901
10.0,0.41443289362594815,0.3991792384068193,0.409094114299253
100.0,0.6398654012738758,0.6158707587501085,0.6314672763905572
