alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
10.0,0.6495557109180617,0.8483055787049999,0.3716928610479211
30.0,0.6810918609479061,0.8742966615610906,0.14165285450756843
3.0,0.6854550393518904,0.9068699977570039,0.6992906916129514
1.0,0.7427573230790944,1.0088319595494482,1.0390155434674457
0.3,0.8064109496955425,1.153906834509545,1.4741104747406875
