method,group_count,median_true_rq_nm,median_generated_rq_nm,median_rq_absolute_error_nm,median_condition_descriptor_mae_z,median_generated_pairwise_l1,median_real_pairwise_l1,median_diversity_ratio,median_unit_l1,median_unit_rmse,median_ssim,median_gradient_mae,median_physical_ra_error_nm,median_physical_robust_height_range_error_nm,median_physical_histogram_wasserstein_nm,median_reconstructed_rq_nm,median_rq_architectural_consistency_error_nm,median_normalized_psd_log_distance,median_psd_low_band_error,median_psd_mid_band_error,median_psd_high_band_error,median_psd_slope_error,median_correlation_length_abs_error_nm,median_correlation_length_relative_error,median_anisotropy_error,median_skewness_error,median_kurtosis_error,median_height_quantile_error,median_ra_rq_error,median_physical_psd_distance,median_physical_correlation_length_error_nm,median_ssim_penalty,median_composite_score,median_nearest_training_l1,median_max_training_ssim,median_exact_training_pixel_equality,median_generated_mean_gradient,median_real_mean_gradient,median_mean_gradient_relative_error,median_generated_rms_gradient,median_real_rms_gradient,median_rms_gradient_relative_error,median_generated_laplacian_rms,median_real_laplacian_rms,median_laplacian_rms_relative_error,median_generated_edge_energy_ratio,median_real_edge_energy_ratio,median_edge_energy_ratio_relative_error,median_generated_wrap_discontinuity_ratio,median_real_wrap_discontinuity_ratio,median_wrap_discontinuity_ratio_relative_error,median_generated_high_psd_fraction,median_real_high_psd_fraction,median_high_psd_fraction_relative_error,median_generated_robust_height_range,median_real_robust_height_range,median_robust_height_range_relative_error,median_generated_skewness,median_real_skewness,median_skewness_relative_error,median_generated_kurtosis,median_real_kurtosis,median_kurtosis_relative_error,median_sharpness_ratio,median_afm_texture_gate_pass,texture_gate_pass_fraction
M6a_superellipse_island_primitives,1,3.125662326812744,3.091129983015786,0.03453234379695802,1.7484326362609863,0.9318470060825348,1.0266435146331787,0.9076636561771738,1.0483278036117554,1.3902028799057007,0.03571477230463075,31.078111557984887,0.5745383663634733,3.450494942665097,1.079102867638727,3.1256591949726813,3.1318400628421728e-06,0.5804949349447309,0.0003085216965659221,0.0003166830167872041,8.161320221573648e-06,0.37379821124856427,0.0,0.0,0.0,0.6800628787064135,4.266861250027073,0.4062684828309073,0.18381331907274534,0.5804949349447309,0.0,0.9642852276953693,6.54713958727457,0.9441715478897095,0.058072714650685385,0.0,0.23866811394691467,0.28795458376407623,0.17116056696476276,0.3364468067884445,0.34392495453357697,0.02174354505701436,0.35006432235240936,0.401730015873909,0.12860799910384577,0.9551635086536407,1.0081535577774048,0.052561486010709466,1.039426565170288,6.058495044708252,0.8284348575842828,5.594489166042237e-05,4.78571558267568e-05,0.16899741938161192,5.804736151695252,4.69592296242714,0.23612252546302623,0.9853109998599008,0.26693391909657604,2.691216924378268,7.689120982323194,3.1456427348475104,1.4443719870482798,0.8288394330352372,1.0,1.0
M6c_island_structure_plus_spectral_prior,1,3.125662326812744,3.091129983015786,0.03453234379695802,0.5168576836585999,1.085067868232727,1.0266435146331787,1.0569081212385816,1.2271455526351929,1.555083155632019,0.015717701255873857,30.622765420601525,0.03917292287306928,0.3303659009933497,0.12635751086519886,3.1256591103053406,3.216507403536184e-06,0.8066721720736778,0.0008093901224515143,0.0007777502899365996,3.163983251494643e-05,0.09173823334563735,47.24409448818898,0.8571428571428571,0.49350649350649367,0.19780582250279685,0.32315714203460955,0.09363815938787821,0.012532678903498184,0.8066721720736778,47.24409448818898,0.9842822987441261,6.693314403810717,1.070594072341919,0.03437048221111266,0.0,0.2090446949005127,0.28795458376407623,0.2740358838260936,0.25166983157396317,0.34392495453357697,0.2682420154266737,0.2410428449511528,0.401730015873909,0.399987963491359,1.0189413726329803,1.0081535577774048,0.010700567162961356,1.084350347518921,6.058495044708252,0.8210198507191916,1.5072022886109566e-05,4.78571558267568e-05,0.6850622937002278,4.434085692167282,4.69592296242714,0.05575842541601756,0.09944241262752529,0.26693391909657604,0.6274643066565577,2.739089836063633,3.1456427348475104,0.1292431890882185,0.7259641161739064,1.0,1.0
M5_cloudlike_spectral_hybrid,1,3.125662326812744,3.091129983015786,0.03453234379695802,0.5204857587814331,1.0908978581428528,1.0266435146331787,1.0625868108976777,1.2487695217132568,1.556252360343933,-0.004718870282012514,30.689339138504675,0.06515693026057079,0.5315919971466077,0.12204313635617825,3.125659200144489,3.126668254971321e-06,0.8838470544790468,0.0008391389068904687,0.0008100317294843459,2.9107177406036216e-05,0.18943476381941693,62.99212598425197,1.1428571428571428,0.3571428571428572,0.05434574474140019,0.3537852695761421,0.050165099246161304,0.020845799139469934,0.8838470544790468,62.99212598425197,1.0047188702820125,6.79673288167406,1.0656970739364624,0.038718199129442916,0.0,0.22957630455493927,0.28795458376407623,0.20273432860845447,0.262024849653244,0.34392495453357697,0.23813365038138615,0.2598859667778015,0.401730015873909,0.3530830246466524,1.0297073721885681,1.0081535577774048,0.02137949545968106,0.988342821598053,6.058495044708252,0.8368666122024291,2.1568777164822142e-05,4.78571558267568e-05,0.5493092560096707,4.465876948833466,4.69592296242714,0.04898845561017733,0.2143987633054117,0.26693391909657604,0.19680959231021242,2.697803230434679,3.1456427348475104,0.14236820330918518,0.7972656713915455,1.0,1.0
M6b_multiscale_laguerre_terraces,1,3.125662326812744,3.091129983015786,0.03453234379695802,0.5553616881370544,1.1373908519744873,1.0266435146331787,1.1078732157392324,1.1901278495788574,1.5130878686904907,0.022326774100090076,28.298996145163578,0.03459415876488148,0.16523670196533047,0.23651771773521468,3.125659287569383,3.0392433609804925e-06,1.0563782422741481,0.000881471889451535,0.0008418489360631681,3.962295338806327e-05,0.1836049623211018,78.74015748031496,1.4285714285714286,0.7802197802197803,0.3962385131620108,0.07378784039427977,0.18535504633826874,0.01106778504714212,1.0563782422741481,78.74015748031496,0.9776732258999099,6.459426138398549,0.9913493990898132,0.02290388501585491,0.0,0.16282949596643448,0.28795458376407623,0.4345306338313331,0.2401469722390175,0.34392495453357697,0.3017460086177834,0.22268692404031754,0.401730015873909,0.44568014526897515,1.0311633348464966,1.0081535577774048,0.02282368285226271,1.0256580114364624,6.058495044708252,0.8307074605380232,1.0132917927743738e-05,4.78571558267568e-05,0.7882674439654341,4.608414359092713,4.69592296242714,0.0186350168081117,-0.09329554114733156,0.26693391909657604,1.3495080035653972,2.964601080311889,3.1456427348475104,0.05755315202519256,0.5654693661686668,0.0,0.0
