target,growth_run_id,method,true_target,raw_predicted_target,predicted_target,range_calibration_log_scale,absolute_error,predicted_absolute_error,confidence,interval_lower,interval_upper,interval_radius,interval_covered,outer_target_used_for_training,outer_fit_growth_count,inner_selection_score,selected_by_inner_cv,uncertainty_risk_score,nearest_training_rheed_distance,knn_training_rheed_distance,maximum_absolute_robust_z,ledoit_wolf_mahalanobis,density_ood_z,support_confidence,core_head_disagreement_log_std,core_head_log_range,r3d_knn_training_distance,r3d_density_ood_z,r3d_support_confidence,training_target_q25_nm,training_target_median_nm,training_target_q75_nm,training_target_iqr_nm
Rq_nm,6022,M12a_frozen_alpha1,1.649340271949768,6.464320534906933,5.755789343025373,0.9094118753083134,4.1064490710756045,9.426251656716886,0.035038038600630185,0.0,22.763064376718006,17.007275033692633,True,False,27,3.3803587092907526,False,4.994302467827141,5.888966939769473,12.37224080972105,61.333333333338935,11.913943704920808,44.8872010011833,3.2043230739781883e-20,0.3832352840480477,1.1618130055341958,11.085956252233645,3.359630324817886,0.034748102081662964,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14a_regularized_alpha10,1.649340271949768,2.6414314908709424,2.6400294896777545,1.2,0.9906892177279865,5.801971819024659,0.02498906337318442,0.0,16.718463414600887,14.078433924923132,True,False,27,2.186565983539498,False,3.545795275997436,5.888966939769473,12.37224080972105,61.333333333338935,11.913943704920808,44.8872010011833,3.2043230739781883e-20,0.3832352840480477,1.1618130055341958,11.085956252233645,3.359630324817886,0.034748102081662964,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14b_rheed_density_weighted,1.649340271949768,1.8863413248058543,1.8239767027677911,1.2,0.17463643081802305,5.6771552466584705,0.024846861776063926,0.0,15.240140165791374,13.416163463023583,True,False,27,2.238466191955771,False,3.359630324817886,5.888966939769473,12.37224080972105,61.333333333338935,11.913943704920808,44.8872010011833,3.2043230739781883e-20,0.3832352840480477,1.1618130055341958,11.085956252233645,3.359630324817886,0.034748102081662964,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14c_residual_self_paced,1.649340271949768,2.2808671351350256,2.0902875025628944,1.2,0.44094723061312635,7.358344532110822,0.033379202615159614,0.0,17.226048839090005,15.135761336527112,True,False,27,3.1024516642858946,False,3.359630324817886,5.888966939769473,12.37224080972105,61.333333333338935,11.913943704920808,44.8872010011833,3.2043230739781883e-20,0.3832352840480477,1.1618130055341958,11.085956252233645,3.359630324817886,0.034748102081662964,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14d_r3d_causal_temporal,1.649340271949768,0.8265523668651307,0.7238734303512717,1.2,0.9254668415984963,4.104874283359087,0.06002757154255296,0.0,7.1241007802020615,6.40022734985079,True,False,27,1.5962055273087405,False,3.359630324817886,5.888966939769473,12.37224080972105,61.333333333338935,11.913943704920808,44.8872010011833,3.2043230739781883e-20,0.3832352840480477,1.1618130055341958,11.085956252233645,3.359630324817886,0.034748102081662964,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14e_multiview_curated20_r3d80,1.649340271949768,1.0427595339820575,0.9376739797237097,1.2,0.7116662922260584,3.5770602038975845,0.047612906341471875,0.0,9.58691742960412,8.64924344988041,True,False,27,1.5540264311537992,True,3.359630324817886,5.888966939769473,12.37224080972105,61.333333333338935,11.913943704920808,44.8872010011833,3.2043230739781883e-20,0.3832352840480477,1.1618130055341958,11.085956252233645,3.359630324817886,0.034748102081662964,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14f_multiview_curated40_r3d60,1.649340271949768,1.3155215438248222,1.214621859824635,1.2,0.43471841212513307,4.702202221350791,0.033379202615159614,0.0,12.41401579030826,11.199393930483625,True,False,27,1.669186885330373,False,3.359630324817886,5.888966939769473,12.37224080972105,61.333333333338935,11.913943704920808,44.8872010011833,3.2043230739781883e-20,0.3832352840480477,1.1618130055341958,11.085956252233645,3.359630324817886,0.034748102081662964,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14g_multiview_curated60_r3d40,1.649340271949768,1.6596318478705194,1.5733680301105948,1.2,0.07597224183917328,5.166813585784604,0.0320237068072753,0.0,13.210798391011899,11.637430360901304,True,False,27,1.804233673653084,False,3.359630324817886,5.888966939769473,12.37224080972105,61.333333333338935,11.913943704920808,44.8872010011833,3.2043230739781883e-20,0.3832352840480477,1.1618130055341958,11.085956252233645,3.359630324817886,0.034748102081662964,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6028,M12a_frozen_alpha1,5.214306831359862,2.2842845903413127,2.2955298557803214,0.8875302736620244,2.918776975579541,2.0021560302161174,0.9020622728508161,0.0,5.226902149565518,2.9313722937851967,True,False,27,2.9559177388032154,False,0.1414746017913082,0.8961815827954699,0.9489008271164426,2.214168453449887,1.260543598320166,0.22894239222301732,0.7953743519336163,0.1747873268377465,0.4695471559196409,3.7078895783102195,-0.5930332906969727,1.0,1.4865635931491852,2.0502288341522217,3.2204509377479553,1.7338873445987701
Rq_nm,6028,M14a_regularized_alpha10,5.214306831359862,2.154262258236539,2.1079780982199123,1.2,3.10632873313995,1.0463217271710137,0.9745218634144809,0.0,4.546543370555236,2.4385652723353237,False,False,27,1.9428484272251403,False,0.03330623771353156,0.8961815827954699,0.9489008271164426,2.214168453449887,1.260543598320166,0.22894239222301732,0.7953743519336163,0.1747873268377465,0.4695471559196409,3.7078895783102195,-0.5930332906969727,1.0,1.4865635931491852,2.0502288341522217,3.2204509377479553,1.7338873445987701
