public_sample_id,internal_growth_run_id,regime,measured_sq_nm,predicted_sq_nm,predicted_fsmi_nm,sq_absolute_error_nm,normalized_psd_log_distance,island_feature_mae_z,joint_confidence_index,displayed_measured_scan_sq_nm,displayed_generated_sq_nm
23,N6342,smooth,0.8041046683028141,0.8327786888639845,1.289831368494932,0.0286740328829206,0.2599274879399076,0.8898073355890533,71.42857,0.8011116940066332,0.8327778319044646
04,6033,intermediate,2.0502288469039893,2.455710404967717,1.8191967840666696,0.4054815708154953,1.0385548277801206,1.6450147563638198,53.57143,2.0502288469039893,2.4557079500868286
20,6095,rough,9.07418341781433,8.758984720320248,5.469140170223972,0.3151987437300434,0.9757883815769748,2.339112769108336,10.714286,9.07418341781433,8.758975551727476
