method,growth_group_count,median_true_fsmi_nm,mean_true_fsmi_nm,median_generated_sq_nm,mean_generated_sq_nm,median_generated_sa_nm,mean_generated_sa_nm,median_generated_analysis_scale_nm,mean_generated_analysis_scale_nm,median_generated_height_increment_rms_31nm,mean_generated_height_increment_rms_31nm,median_generated_scale_dependent_rms_slope_31nm,mean_generated_scale_dependent_rms_slope_31nm,median_generated_curvature_relief_31nm,mean_generated_curvature_relief_31nm,median_generated_scale_dependent_rms_curvature_31nm_inv,mean_generated_scale_dependent_rms_curvature_31nm_inv,median_generated_sdq_31nm,mean_generated_sdq_31nm,median_generated_sdr_31nm_percent,mean_generated_sdr_31nm_percent,median_generated_bearing_core_span_p90_p10_nm,mean_generated_bearing_core_span_p90_p10_nm,median_generated_bearing_peak_span_p99_p90_nm,mean_generated_bearing_peak_span_p99_p90_nm,median_generated_bearing_valley_span_p10_p01_nm,mean_generated_bearing_valley_span_p10_p01_nm,median_generated_bearing_core_equivalent_nm,mean_generated_bearing_core_equivalent_nm,median_generated_island_prominence_nm,mean_generated_island_prominence_nm,median_generated_island_median_area_nm2,mean_generated_island_median_area_nm2,median_generated_island_count_per_um2,mean_generated_island_count_per_um2,median_generated_island_boundary_contrast,mean_generated_island_boundary_contrast,median_generated_functional_surface_morphology_index_nm,mean_generated_functional_surface_morphology_index_nm,median_fsmi_absolute_error_nm,mean_fsmi_absolute_error_nm
M10_dense_island_spectral_pareto,26,1.9439560481773603,2.6093824340169607,2.6646700147971547,2.8882128261680404,2.1272256780072873,2.2961173905031114,31.496062992125985,31.496062992125985,2.375513516388652,2.4911447420744515,0.0754225541453397,0.07909384556086384,1.685550042638038,1.7709303316383567,0.003398279579713614,0.0035704169148743823,0.07388694736836053,0.07866246017361544,0.2723151455490618,0.44894266428165197,6.822139780341946,7.3749529883131695,2.8603761593517074,3.1417958073960746,2.6960827243088907,3.0007556622022165,1.7055349450854864,1.8437382470782924,2.0088552054949824,2.189776871403915,2309.5046190092385,2314.2738593169497,19.25,18.884615384615383,1.2888043493170296,1.2875254898553488,2.151882176302176,2.2763761489603604,0.8646907365721455,0.7611671121510726
M22c_frozen_dense_mid,26,1.9439560481773603,2.6093824340169607,2.6646702729198948,2.8882135837114022,2.179427908600209,2.3483703133292506,31.496062992125985,31.496062992125985,2.3811521695531574,2.7843126915742094,0.07560158138331274,0.08840192795748113,1.7179784535075013,2.016759816102544,0.0034636593095778104,0.004066039884239741,0.07409914663016967,0.08613603969548086,0.27378855478752256,0.5622237734410451,6.982106850210402,7.423506620293408,2.46019882015646,2.6528749518033576,2.109386134371165,2.7075359399111822,1.7455267125526004,1.855876655073352,2.2338952123195273,2.3766397958291843,2139.004278008556,2474.6395646637447,26.5,25.53846153846154,1.185776555516623,1.237936759718291,2.226296412346859,2.429958402835703,0.8256691011586539,0.7074357634584145
M23c_dense_discrete_smooth_islands,26,1.9439560481773603,2.6093824340169607,2.664671054647,2.8882139155097,2.121796750212816,2.334992006891301,31.496062992125985,31.496062992125985,2.361677583575039,2.694402518228659,0.07498326327850749,0.08554727995375991,1.5362887726784065,1.8478856153127852,0.0030973502018162517,0.003725568386172489,0.08036777784470404,0.08783647911504014,0.32203698742611947,0.5690287949383588,6.810907744538937,7.389401586751784,2.5902001575170597,2.667253765292214,2.9543650804494908,2.915834571146261,1.7027269361347344,1.847350396687946,2.1588938641212287,2.355397791196823,5370.760741521484,4984.452276596861,30.75,30.153846153846153,1.17613432975421,1.1670950885852418,2.130824485972072,2.374894106866933,0.7647705095538139,0.704396337716951
