growth_run_id,method,true_fsmi_nm,generated_sq_nm,generated_sa_nm,generated_analysis_scale_nm,generated_height_increment_rms_31nm,generated_scale_dependent_rms_slope_31nm,generated_curvature_relief_31nm,generated_scale_dependent_rms_curvature_31nm_inv,generated_sdq_31nm,generated_sdr_31nm_percent,generated_bearing_core_span_p90_p10_nm,generated_bearing_peak_span_p99_p90_nm,generated_bearing_valley_span_p10_p01_nm,generated_bearing_core_equivalent_nm,generated_island_prominence_nm,generated_island_median_area_nm2,generated_island_count_per_um2,generated_island_boundary_contrast,generated_functional_surface_morphology_index_nm,fsmi_absolute_error_nm
6028,M10_dense_island_spectral_pareto,4.415429811910861,5.019931183462667,3.99232061136246,31.496062992125985,4.283730745056694,0.13600845115555005,3.0603546298734177,0.006170057478153543,0.1354623644029494,0.9081623103116552,12.719389886880759,5.902233241848171,4.792697047260766,3.1798474717201897,3.686313430233662,2898.505797011594,19.5,1.2820346552472288,3.910648037571259,0.5047817743396017
6028,M22c_frozen_dense_mid,4.415429811910861,5.019933048468779,3.917984928096473,31.496062992125985,5.232733569807806,0.16613929084139784,3.9728713423546242,0.008009805235104715,0.1531939034811905,1.158492962881646,12.589942079166732,4.911569872201005,6.82793387093119,3.147485519791683,3.4455544395419633,2015.0040300080602,30.5,1.0459031159003578,4.239146617927451,0.17628319398340953
6028,M23c_dense_discrete_smooth_islands,4.415429811910861,5.019933048468779,3.917984928096473,31.496062992125985,5.232733569807806,0.16613929084139784,3.9728713423546242,0.008009805235104715,0.1531939034811905,1.158492962881646,12.589942079166732,4.911569872201005,6.82793387093119,3.147485519791683,3.4455544395419633,2015.0040300080602,30.5,1.0459031159003578,4.239146617927451,0.17628319398340953
6029,M10_dense_island_spectral_pareto,2.0210013039871706,1.4103985030432367,1.1100088825669072,31.496062992125985,1.212974220843362,0.038511931511776745,0.8601434124956604,0.001734156637517813,0.03877490272755896,0.0751312347900943,3.6189801786984104,1.7178681007908774,1.3985438505945385,0.9047450446746026,1.050850069200402,3317.0066340132685,18.0,1.2938064359145103,1.1025850056804845,0.9184162983066861
6029,M22c_frozen_dense_mid,2.0210013039871706,1.4103988466353916,1.1432458250283948,31.496062992125985,1.2004763411338448,0.03811512383099957,0.8417409797356104,0.0016970550327694571,0.03888614420883729,0.07556056003258463,3.696495778093868,1.4804323781478217,1.1311693870824815,0.924123944523467,1.3177960011397298,4061.0081220162447,16.5,1.3976823987539806,1.1561783957891494,0.8648229081980212
6029,M23c_dense_discrete_smooth_islands,2.0210013039871706,1.4103990410072267,1.123057984349594,31.496062992125985,1.3026886640125785,0.041360365082399375,0.8846722126238982,0.0017836097646763565,0.04326290517481281,0.09351628982853535,3.6049844066477283,1.370982070825137,1.6089392641720601,0.9012461016619321,1.172564667096795,5425.0108500217,29.5,1.1793113635068,1.1561776666003027,0.8648236373868678
6033,M10_dense_island_spectral_pareto,1.8207478300807216,2.0318445706757418,1.627494732911639,31.496062992125985,1.8355078069867075,0.05827737287182796,1.2991938050247214,0.0026193371101554657,0.058594928732550136,0.1713414661602352,5.2746575834226395,1.9800843109372759,2.1238309277704257,1.3186643958556599,1.84028841092662,4417.50883501767,21.5,1.304932993308328,1.6932719987929472,0.1274758312877744
6033,M22c_frozen_dense_mid,1.8207478300807216,2.031845314898532,1.685428022424303,31.496062992125985,1.8044189883837936,0.057290302881185445,1.2612554301491905,0.002542848604109536,0.058520125602992606,0.17091565678510434,5.372605776109188,1.7039674156687385,1.358198023900524,1.343151444027297,1.850945357177821,2991.5059830119662,20.5,1.5391079026520371,1.701314917538487,0.11943291254223465
6033,M23c_dense_discrete_smooth_islands,1.8207478300807216,2.031845358468249,1.6178968387776789,31.496062992125985,1.840991162783636,0.05845146941838044,1.2201642579499952,0.002460003664559434,0.062237486929058956,0.19330398369004376,5.193403059782142,1.9750605086310418,2.317865967779311,1.2983507649455355,1.6240207891706122,5766.011532023064,32.5,1.1990848921683335,1.6384623995739251,0.18228543050679646
6047,M10_dense_island_spectral_pareto,2.9460538647912466,2.507206731526748,1.9765009105691123,31.496062992125985,2.163151636889911,0.06868006447125469,1.5248160481923385,0.003074219755161778,0.06890383165495478,0.23669648419149814,6.373973628139034,2.9843563565990774,2.5950372399441317,1.5934934070347584,1.722359729023686,1255.5025110050221,17.0,1.2727988516121163,1.9518574435838172,0.9941964212074295
