alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3942661106205013,0.3396914652678617,0.3751649847470775
0.1,0.4297515094782142,0.39410396957283317,0.41727487051133083
10.0,0.45905148098800813,0.4212649320549468,0.44582618886143666
100.0,0.5996097948085538,0.6169727097262061,0.6056868150297321
