alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
10.0,0.6720833476047188,0.8709437933577965,0.36256831256746097
30.0,0.695402955770479,0.8890968286154133,0.13326089194170251
3.0,0.7177137287820062,0.9412045891662522,0.7041477998764284
1.0,0.7810091452638128,1.05356125830798,1.0686647793908506
0.3,0.8491192917661395,1.1969836965225775,1.5170168648335383
