growth_run_id,true__log_rq_nm,predicted__log_rq_nm,true__unit_ra,predicted__unit_ra,true__unit_psd_mid_fraction,predicted__unit_psd_mid_fraction,true__unit_psd_high_fraction,predicted__unit_psd_high_fraction,true__unit_psd_slope,predicted__unit_psd_slope,true__log_unit_autocorr_length_nm,predicted__log_unit_autocorr_length_nm,true__log_unit_anisotropy_ratio,predicted__log_unit_anisotropy_ratio,true__unit_skewness,predicted__unit_skewness,true__unit_kurtosis,predicted__unit_kurtosis
6022,-0.5045208930969238,-0.3196515440940857,-0.8187658786773682,-0.011319893412292004,-0.44195592403411865,0.09202367067337036,-0.35934939980506897,0.12985321879386902,0.1971626728773117,0.15477992594242096,1.88894784450531,-0.10688469558954239,0.9901770353317261,-0.015079550445079803,-1.8067439794540405,0.1476895958185196,2.3347909450531006,-0.0678502544760704
6028,1.211789608001709,-0.055129073560237885,-0.40852347016334534,0.04250727966427803,-0.5804917812347412,-0.06932990998029709,-0.4338111877441406,-0.12271448969841003,-0.5559464693069458,-0.12856286764144897,0.20101583003997803,-0.020138904452323914,0.2745506763458252,-0.08520926535129547,-0.9579259753227234,-0.041459646075963974,0.1930004507303238,-0.03255234286189079
6029,-0.015328752808272839,0.019648093730211258,0.4850175380706787,0.03494568169116974,-0.4766463339328766,-0.14372433722019196,-0.45571982860565186,-0.22939015924930573,-0.7700191140174866,-0.2534204125404358,0.20101583003997803,-0.01801547221839428,0.2745506763458252,-0.12960806488990784,0.15626347064971924,-0.15622618794441223,-0.3150750398635864,-0.03144168481230736
6033,-0.18009163439273834,-0.27615901827812195,0.4962659776210785,0.00712021067738533,-0.43984782695770264,-0.08654182404279709,-0.43615058064460754,-0.14517946541309357,-0.7049117088317871,-0.15135838091373444,-0.33963242173194885,0.0016107172705233097,0.2745506763458252,-0.09555648267269135,0.6438584327697754,-0.12820236384868622,-0.8379654884338379,0.012224172241985798
6047,0.5514037013053894,0.01740426942706108,-0.6487652063369751,0.13752631843090057,-0.3426766097545624,-0.24651801586151123,-0.3730759024620056,-0.3818488121032715,-0.1911904662847519,-0.4590592086315155,-0.33963242173194885,0.017962608486413956,-0.4624658524990082,-0.14815638959407806,-0.7137202620506287,-0.1946401745080948,0.415627121925354,-0.10339375585317612
6048,-0.3614101707935333,-0.05702010169625282,0.39516106247901917,0.13190636038780212,-0.4352261424064636,-0.42652854323387146,-0.4286455512046814,-0.7278189659118652,-0.6220324635505676,-0.85990309715271,0.20101583003997803,-0.01212222594767809,-0.15871888399124146,-0.30909618735313416,0.4115188419818878,-0.5424137711524963,-0.6799681782722473,-0.04554121568799019
6056,0.13310222327709198,-0.0786910429596901,0.027808375656604767,0.02906198240816593,0.3646289110183716,-0.122251957654953,-0.11928512156009674,-0.16645745933055878,0.42592671513557434,-0.2052782028913498,-0.4922507107257843,0.011535138823091984,-0.4624658524990082,-0.06607823818922043,0.14500118792057037,-0.11297526210546494,-0.2941620945930481,-0.011581629514694214
6057,0.7994354367256165,-0.07721835374832153,-0.46883007884025574,-0.1292605698108673,-0.22747032344341278,0.3355666995048523,-0.342917799949646,0.5126325488090515,-0.05837053433060646,0.6274480223655701,0.20101583003997803,-0.049747269600629807,-0.5919884443283081,0.20763152837753296,-0.31085801124572754,0.3149986267089844,0.08384622633457184,0.10293371975421906
6062,0.4327310621738434,-0.03605900704860687,-1.7022392749786377,0.4333622455596924,-0.9045800566673279,-0.4861631393432617,-0.49879559874534607,-0.7606712579727173,-0.9527565836906433,-0.8690246343612671,-1.3017312288284302,0.14823929965496063,-0.7185294032096863,-0.2454374134540558,-1.7508388757705688,-0.23202919960021973,2.1224091053009033,-0.4394017159938812
6063,1.2207403182983398,-0.028339074924588203,-0.7801143527030945,-0.018904224038124084,-0.5216467976570129,0.0892222672700882,-0.4669753313064575,0.11521875113248825,-1.2549501657485962,0.1910390704870224,-0.33963242173194885,-0.006361697800457478,-0.5919884443283081,0.04013029858469963,-1.2482668161392212,0.0977630764245987,0.5067134499549866,0.014906492084264755
6070,0.14222677052021027,0.03701005131006241,-0.2555929720401764,0.0032179702538996935,3.5810720920562744,-0.14906816184520721,0.15385527908802032,-0.03663713112473488,0.5527424812316895,-0.0370735302567482,-0.9525688290596008,0.023319311439990997,-1.5606968402862549,0.027440112084150314,-0.7732565999031067,0.010656693950295448,0.46173834800720215,-0.016460906714200974
6072,-0.6760501861572266,0.04667659476399422,-1.1007360219955444,-0.031041881069540977,1.6689825057983398,0.14259681105613708,0.2517862021923065,0.375478595495224,0.6684632301330566,0.46694037318229675,-1.6601519584655762,0.06712919473648071,-0.29288220405578613,0.1593378782272339,-1.2004636526107788,0.33146071434020996,1.73665452003479,-0.04208647832274437
6078,-0.6430507898330688,-0.007852558046579361,-0.5801884531974792,-0.037669382989406586,-0.03289400041103363,0.11466386914253235,-0.35646551847457886,0.19020825624465942,-0.2858255207538605,0.248451367020607,-0.9525688290596008,0.019188636913895607,-0.29288220405578613,0.062355078756809235,-0.12946222722530365,0.11288135498762131,0.6003711819648743,0.01462065614759922
6080,0.7888709902763367,-0.02632315456867218,-0.6700239777565002,0.13751763105392456,-0.6200712323188782,-0.2474493533372879,-0.47337520122528076,-0.46391716599464417,-1.5025914907455444,-0.4667583703994751,-0.33963242173194885,0.033904217183589935,-1.011581301689148,-0.127488374710083,-0.9031208753585815,-0.28115788102149963,0.2175878882408142,-0.06278042495250702
6081,-1.3401626348495483,-0.04264933988451958,0.25985726714134216,0.03946194797754288,-0.46005257964134216,-0.13746045529842377,-0.3937547206878662,-0.23154844343662262,-0.5000070929527283,-0.26158592104911804,-0.33963242173194885,0.00601993640884757,-0.4624658524990082,-0.09681588411331177,0.9196447134017944,-0.19354639947414398,-0.5978844165802002,-0.01242133416235447
6082,-0.3223942816257477,0.1357787549495697,0.15131494402885437,0.02427815832197666,-0.5153272151947021,-0.08646903932094574,-0.4338281452655792,-0.15320909023284912,-0.5923898220062256,-0.1621762067079544,0.6846421957015991,-0.036075275391340256,-0.6941576600074768,-0.05576668679714203,1.0557997226715088,-0.14812597632408142,-0.2963762581348419,-0.011879612691700459
6084,-0.7574836611747742,0.02455090545117855,0.045210547745227814,0.23099741339683533,0.2626461684703827,-0.5785925388336182,-0.305542528629303,-0.7952194213867188,-0.15062031149864197,-0.977988064289093,-0.646100640296936,0.07026645541191101,-0.29288220405578613,-0.31132981181144714,-0.22562797367572784,-0.4462994635105133,0.11177031695842743,-0.19447743892669678
6085,-0.04836779460310936,-0.00042775250039994717,0.6823858022689819,0.11189167946577072,-0.5799712538719177,-0.47195538878440857,-0.4567144811153412,-0.8273648023605347,-0.7396686673164368,-0.9756178855895996,0.6846421957015991,-0.06587404757738113,-0.7354872226715088,-0.29485002160072327,0.5781211853027344,-0.6397799253463745,-0.87074214220047,-0.026406848803162575
6090,0.06073230877518654,0.0113207483664155,0.14206914603710175,0.042295191437006,-0.6196635961532593,-0.1263197511434555,-0.4333907961845398,-0.22203493118286133,-0.41804787516593933,-0.2554931342601776,0.6846421957015991,-0.03593173250555992,0.8053486943244934,-0.14732684195041656,0.8258777856826782,-0.1842334270477295,-0.642368495464325,-0.009019083343446255
6094,0.8380428552627563,-0.1814088374376297,-0.7049320340156555,0.017918681725859642,-0.5057647824287415,0.007195798214524984,-0.4006515443325043,-0.005056371912360191,-0.16197578608989716,0.0026006309781223536,-0.33963242173194885,-0.0008308677352033556,-0.5272271633148193,-0.006014507729560137,-0.834961473941803,0.019620908424258232,0.5843110084533691,-0.019631730392575264
6095,2.0379035472869873,-0.03126959130167961,2.0484931468963623,-0.05540256202220917,-0.6138578653335571,-0.11280115693807602,-0.4441678524017334,-0.19439640641212463,-0.6321336627006531,-0.2101714015007019,0.20101583003997803,-0.012461015954613686,0.5062424540519714,-0.11815227568149567,-0.29568755626678467,-0.10982852429151535,-1.795680046081543,0.047303829342126846
6099,2.0896849632263184,-0.38494622707366943,3.6871514320373535,-0.12094349414110184,-0.6751892566680908,-0.22931651771068573,-0.4764004647731781,-0.43535318970680237,-0.5949199795722961,-0.5174171924591064,0.20101583003997803,-0.02398107945919037,0.08972235023975372,-0.2164546251296997,0.7849903106689453,-0.36495131254196167,-2.3587229251861572,0.08914007991552353
6101,-2.341862916946411,-0.20975179970264435,0.10771972686052322,-0.004794721025973558,0.5811465382575989,-0.05456175282597542,0.5548198223114014,-0.07561679929494858,1.965652346611023,-0.12007368355989456,3.71207857131958,-0.14700716733932495,4.172104835510254,-0.16934727132320404,-0.128239706158638,-0.03060552477836609,-0.01885427162051201,-0.0011240815510973334
N6342,-1.5757341384887695,-0.2824532985687256,0.15362897515296936,-0.1777506172657013,2.2558963298797607,0.161698579788208,4.194824695587158,0.16146977245807648,2.4619898796081543,0.5550777316093445,-0.33963242173194885,0.03597326949238777,0.29798242449760437,0.22956128418445587,1.2435821294784546,0.24144379794597626,-0.48696523904800415,0.16299881041049957
N6382,-1.0915981531143188,-0.2930179238319397,-0.4935566782951355,-0.07264330238103867,0.7572373151779175,0.4648567736148834,2.3277413845062256,0.5561023950576782,2.179243803024292,0.993658721446991,-0.33963242173194885,0.13490580022335052,0.5062424540519714,0.437939316034317,2.4263179302215576,0.4104843735694885,0.5007342100143433,-0.006355884950608015
N6389,-0.20299455523490906,-0.22235643863677979,-0.3149143159389496,-0.3354546129703522,-0.2522447407245636,0.7641054391860962,0.3227863907814026,0.9985796213150024,1.3153280019760132,1.0794939994812012,0.20101583003997803,-0.08126116544008255,0.2745506763458252,0.31531286239624023,1.164373517036438,0.350801020860672,-0.10388191789388657,0.3199443221092224
N6390,-0.245613232254982,-0.17638185620307922,0.26509883999824524,-0.50223308801651,-0.22603173553943634,0.950218915939331,0.28320369124412537,1.2789279222488403,0.9218487739562988,1.474041223526001,-0.33963242173194885,-0.002201515482738614,0.3903965950012207,0.4106302559375763,0.9238247871398926,0.5383069515228271,-0.5709081888198853,0.45786112546920776
