variant,split,row_count,descriptor_mse,descriptor_mae,descriptor_rmse,descriptor_r2,descriptor_spearman,prototype_accuracy,prototype_macro_f1,beats_mean_condition_mse
label_50_temporal_random_init,val,5,1.085225224494934,0.7736600041389465,1.0417414384073114,-0.3128790855407715,0.023076923076923064,0.6,0.1875,True
