alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.5219141266684304,0.7508623747538834,0.6248545472156741
10.0,0.5360698750963259,0.7559949391915955,0.32827440583745127
1.0,0.5496849723906008,0.8174494061756709,0.8692300477140956
30.0,0.5939134885730446,0.8398424013850058,0.12181341028182952
0.3,0.6153127464783913,0.9374150433972631,1.1265302918090447
