target_id,measured_sq_nm,measured_afm_scan_id,measured_afm_path,measured_afm_sha256,measured_afm_scan_sq_nm,measured_afm_shape,keyframe_index,keyframe_path,keyframe_sha256,keyframe_view,roi_x,roi_y,roi_width,roi_height,legacy_output_sq_nm,legacy_raw_predicted_sq_nm,legacy_output_was_clipped,legacy_source_sample_id,legacy_source_afm_file_id,legacy_source_sq_nm,legacy_source_afm_path,legacy_source_afm_sha256,current_predicted_sq_nm,current_npz_path,current_npz_sha256,legacy_height_scale_low_nm,legacy_height_scale_high_nm,current_height_scale_low_nm,current_height_scale_high_nm,measured_height_scale_low_nm,measured_height_scale_high_nm
6070,2.544952193275771,N69_Edg_002,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6070/N69_Edg_002/N69_Edg_002_line_flatten_o3.npy,1875c96821681d65e6f21d09dd57459c670b8bd8a510df5841bb361f1a56f643,2.5449521932757704,256x256,588,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6070/videos/rampdown to 300C/frames/588.png,2dc1b280e5af738bf7e94fe7d3b3ac777a2aeae6ee39eaa0f8a8c89716bf872e,raw frame; cyan box = model ROI,630,114,684,888,5.130813528522593,5.130813528522593,False,6057,GdSb_N6057_ctr_020,4.432539463043213,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6057/GdSb_N6057_ctr_020/GdSb_N6057_ctr_020_height.npy,0d8e56d55a291b2141affe12f666b2585b44e34124baa30fadc463d1de194648,1.8311266539120452,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6070.npz,6f178ad2b692f313f4c6b96906c580d7eb743d635f2eba1549f3515e7261a48d,-13.661410760879516,12.032571029663094,-3.334957935810089,3.864283850193024,-7.414744281768798,5.466323924064638
6072,1.470114925398485,6072_500_nm_004,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6072/6072_500_nm_004/6072_500_nm_004_line_flatten_o3.npy,f85708118282deeb9fb36253497a446e178192e7943532e9ccc1d2b25fb4471d,1.470114925398485,256x256,328,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6072/videos/rampdown to 250C/frames/328.png,bfd43f3b47cceefa8decfe491b837c670bf18f0dee01709e6a9b74d8e65d297a,raw frame; cyan box = model ROI,576,108,618,816,2.8898929946631315,2.8898929946631315,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,0.7607716381015716,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6072.npz,b805e47b27e4ee04763f5467d140cfe079c17755501a10ff8ca2cb3640bfc47a,-7.286079025268554,6.781486606597904,-1.791061154603958,1.8843954575061799,-4.207264614105225,3.0468992352485658
6078,1.5030123744331587,N78_Edg_000,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6078/N78_Edg_000/N78_Edg_000_line_flatten_o3.npy,978c8c4c5c1f121c570d2e0e787220e5455a64ccee83f35a51035492387b7184,1.562383526787416,256x256,364,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6078/videos/GaSb 6 min/frames/364.png,88be1ee80b73e6edc554d8184429368fc5015147b60f93642a8b4de95540b4a8,raw frame; cyan box = model ROI,552,162,576,810,0.8691385556342786,0.8691385556342786,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,2.730365987671745,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6078.npz,5c91bedc9cb9928e671a52ecc3b161587aecc7029416fac08d32fda1ddc7d7fe,-2.1912963151931764,2.039539635181428,-5.503408279418945,5.989353947639466,-4.616888499259948,3.3166955232620245
6080,3.926619848284711,N80_Edg_000,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6080/N80_Edg_000/N80_Edg_000_line_flatten_o3.npy,0004eddd51bb5a5679f9d71bd59f0806e6beef46d05a3afdfc7b16b485b90e94,4.208576326309416,256x256,201,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6080/videos/After rampdown to 200C/frames/201.png,eaf9dc7fad617685aaf6239ffee07a17508d838cf4e119586037b02909f4f530,raw frame; cyan box = model ROI,684,114,588,888,3.616276785310885,3.616276785310885,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,3.1211499677224896,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6080.npz,bac6cd6dc7cb41f9f821749cb02129c1aaa15945cd4c73c2a8fe4781622cee61,-9.117457914352418,8.48603429794312,-6.24861487865448,7.228486342430116,-12.34067635536194,9.03830194473267
6082,1.8636132807576915,N6082_1um_001,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6082/N6082_1um_001/N6082_1um_001_line_flatten_o3.npy,96e36e621e521745a415c7753d5c699eae1c7ea8cb638d851c56ecdd76fcb3cf,1.8636132807576922,256x256,43,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6082/videos/After rampdown to 200C/frames/43.png,16382e86d86ddf734f8e92788c32915fe57396af43d4538b98533b6445a0d38d,raw frame; cyan box = model ROI,558,114,552,846,3.791052800359932,3.791052800359932,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,2.861394532579381,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6082.npz,4d8242ad9c6ef08781b0635c447187f839a81f26db5d5f846387957d5e682b60,-9.558108186721801,8.896168088912969,-5.443048911094666,6.357194714546204,-4.319664406776428,4.615359902381899
6084,1.3919808047665612,N6084_1um_004,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6084/N6084_1um_004/N6084_1um_004_line_flatten_o3.npy,d19900c44da40c304097483ff9ebe36c0a7b6a2cc56f9e61a5480f3b0076352e,1.3994195946781511,256x256,89,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6084/videos/After ramping down to 200C/frames/89.png,0b04539cfbdbf8415db0d410102a7531090e17505d0673059522140982d2d3b3,raw frame; cyan box = model ROI,732,168,558,834,2.9731879844262195,2.9731879844262195,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,3.0027959743893105,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6084.npz,b93bfe3bb978b093bd79411b3d6016911735d8d2ca4cf6e968427b98522d1eca,-7.4960843324661255,6.9769479990005525,-5.957464814186096,7.441869840621949,-3.7810559034347535,2.8710820436477666
6085,2.2395860210430385,N6085_1um_000,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6085/N6085_1um_000/N6085_1um_000_line_flatten_o3.npy,0a6b9f1cb1c89e86edc043cb51a98a9e51dcf1e6eab286372f6265537d8f54b5,2.1768434639889627,256x256,468,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6085/videos/ramping down to 300C/frames/468.png,9d808601089b642f2bc4949ae0923cdda9b201a0a1ef13f13b840880dcfbdc1c,raw frame; cyan box = model ROI,528,108,522,834,2.4166800262535095,2.4166800262535095,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,4.712617056715483,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6085.npz,b151381a1cfd4073ba108ec55102ce2b4cadaba67562db19777354e6ab055791,-6.093001389503479,5.67103445529938,-9.088865823745728,11.009063024520874,-5.4259837627410885,4.937977838516236
6090,2.409593827374987,N6090_1um_002,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6090/N6090_1um_002/N6090_1um_002_line_flatten_o3.npy,318dc8ba21d1bee7a3cebfbeb31795edb58e464c2e9e3ad8de5e8d0bb052ee2d,2.409593827374987,256x256,231,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6090/videos/rampdown to 200C/frames/231.png,ac1c429c015360a0ed05298b36eb1be4d58a78c281127c5b5bf93a90d8caaeb9,raw frame; cyan box = model ROI,618,114,654,888,1.924378939899876,1.924378939899876,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,5.133664548461037,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6090.npz,d451b2c0ab2e6d42ac52e42658c33526bd1c73627e7eec2d3aaa48bffe2a3504,-4.851798033714294,4.515790081024172,-9.751175346374511,11.657645530700684,-6.034567642211914,5.568755316734314
6094,4.058265832922027,N6094_1um_edge,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6094/N6094_1um_edge/N6094_1um_edge_line_flatten_o3.npy,fdf7385f40a37f0ecf709561aa69793485da48d559026cb96236a1037d09d52a,4.058175238783645,256x256,245,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6094/videos/Gasb 5 min/frames/245.png,feb4cf1b4d723e5447f621c59664e3e8f2d779325e7938bd4f0576d9af63aab4,raw frame; cyan box = model ROI,654,114,654,858,5.3970955546067545,5.3970955546067545,False,6057,GdSb_N6057_ctr_020,4.432539463043213,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6057/GdSb_N6057_ctr_020/GdSb_N6057_ctr_020_height.npy,0d8e56d55a291b2141affe12f666b2585b44e34124baa30fadc463d1de194648,2.870153960817008,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6094.npz,90e52b36295b62ce18897c443c2e15fd58e5da5bb997b0e17b60ad5a82fac891,-14.370418691635132,12.657044887542732,-7.155620403289795,5.826332607269288,-11.671954822540282,8.67797312736512
6095,9.07418341781433,N6095_100_nm_001,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6095/N6095_100_nm_001/N6095_100_nm_001_line_flatten_o3.npy,27161f35ec0c7ed41a703638c00468dfc6cbf3a1c501c29967fad613a80a83f0,9.07418341781433,256x256,182,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6095/videos/Rampdown to 250C/frames/182.png,e3ebb8f09b6031065b0562c87a4b1c02861640bff035773467a077f729f73b62,raw frame; cyan box = model ROI,246,408,666,906,4.75230300496292,4.75230300496292,False,6056,GdSb_N6056_edge_008,2.805818557739258,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6056/GdSb_N6056_edge_008/GdSb_N6056_edge_008_height.npy,dda28013808e6f8556f0cab65d105b8c48c003341ef01fc0753afd8919150c04,8.758984720320248,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6095.npz,f8c47e45b2ec26ebd31e5d01b03ed8e50b06920fd0fd4d554f2301a49e6b0409,-12.13489556312561,11.647728633880625,-17.251502494812012,17.93640625,-19.84882574081421,17.805077075958252
6099,9.394835603583507,N6099_1um_004,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6099/N6099_1um_004/N6099_1um_004_line_flatten_o3.npy,d430a8eaf914acedc0663831236e28a29c10a325e73f1e2eb6c91db7842c1804,9.394835603583509,512x512,61,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6099/videos/ramping to 650C/frames/61.png,4a6685457b18e24e0bb2f7239f0bd0eff2f47446e504dec6e77f8db95068fa4e,raw frame; cyan box = model ROI,312,456,606,834,3.8816583980279673,3.8816583980279673,False,6056,GdSb_N6056_edge_008,2.805818557739258,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6056/GdSb_N6056_edge_008/GdSb_N6056_edge_008_height.npy,dda28013808e6f8556f0cab65d105b8c48c003341ef01fc0753afd8919150c04,5.517232036351522,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6099.npz,9abd47f6499ed2872a937d25d31208a0a1c69a40ba859573d60b4a74c419ac20,-9.911724281311034,9.513808250427253,-12.440555000305176,11.708595571517948,-17.99170181274414,18.29439702987672
6101,0.481030585526218,N6101_1um_002,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/afm_metrology_line3_v1/order_3/6101/N6101_1um_002/N6101_1um_002_line_flatten_o3.npy,51bb73f6436ac13edd594ace8bd246b9f74bb6464c8cbad3ef69cdb3694006b3,0.5678061455956931,256x256,209,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/data/rheed_keyframe_selection/6101/videos/30 min GaSb/frames/209.png,b35c146fa16799b395aaf2db6f93aa70b5bbdc60c9a6f3da00b629dc1215e77c,raw frame; cyan box = model ROI,240,402,654,1044,0.8166948679651607,0.8166948679651607,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,0.5666429826402098,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/6101.npz,ba503d876d7c05664510daf6107df7c8cb332af0b98702b2ae56f39eeb82af46,-2.059073829650879,1.9164740562438976,-1.3873550736904143,1.2859054803848267,-1.449745810031891,1.2475490868091585
N6342,0.8041046683028141,N6342_2um_3_000__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/extra_five_consolidated_v1/afm_line_flattened_1um/order_3/N6342/N6342_2um_3_000__q10_bottom_left/N6342_2um_3_000__q10_bottom_left_line_flatten_o3.npy,da1a1d1078953919dbbcd4eabd44943935f6bc162fca4fdd693ee4e89dde8433,0.8011116940066331,256x256,1668,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/extra_five_integration/20260729_line3_full28_orientation90_keyframe_locked_v3/machine_dataset_extra5/clip_variants/selected_16/N6342.npz,b40668b74e6e0a65645d4d29fa2283708883e9c93a46ed691f3484cb5d30f5a4,frozen 224 x 224 model crop,314,120,679,899,0.6926634896015851,0.6926634896015851,False,6094,N6094_1_um_008,1.3908814191818235,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6094/N6094_1_um_008/N6094_1_um_008_height.npy,ea1afe61c763cea67bbd7d5c3c90ce3cf3558e3f30891502a86c01f3f3b5abca,0.8327786888639845,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/N6342.npz,0de31097944eab6ea89ec89938ecaefbcf2101077044c21be42d4af5149d4954,-1.7394773483276367,1.5195285618305208,-2.0373849129676818,1.9332092809677126,-1.8979155004024506,2.0289152264595036
N6358,0.9793977637536512,N6358_2um_1_000__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/extra_five_consolidated_v1/afm_line_flattened_1um/order_3/N6358/N6358_2um_1_000__q11_bottom_right/N6358_2um_1_000__q11_bottom_right_line_flatten_o3.npy,02cb770a20f20f5dbd21405a7505286ab01c8f09cb86ed8fd3ab7775e290b7fb,0.9830731363115663,256x256,893,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/extra_five_integration/20260729_line3_full28_orientation90_keyframe_locked_v3/machine_dataset_extra5/clip_variants/selected_16/N6358.npz,f25a6a9bdccf26d3ac036623eb74b1e455d3a684fab2d5092ab4c2a8f7098fa0,frozen 224 x 224 model crop,370,120,808,899,0.001,-0.2749528679313706,True,6094,N6094_1_um_008,1.3908814191818235,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6094/N6094_1_um_008/N6094_1_um_008_height.npy,ea1afe61c763cea67bbd7d5c3c90ce3cf3558e3f30891502a86c01f3f3b5abca,0.8342641554266957,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/N6358.npz,2b0bca19d6f873d2fa0ade5ad2d049873ee23a0d4bd1f409d3fa0ad06934d70f,-0.0025112878531217573,0.002193747274577618,-2.0979630970954894,2.0105194926261905,-2.4106674432754516,2.327281773090363
N6382,1.1125519221718976,N6382_2um_3_000__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/extra_five_consolidated_v1/afm_line_flattened_1um/order_3/N6382/N6382_2um_3_000__q10_bottom_left/N6382_2um_3_000__q10_bottom_left_line_flatten_o3.npy,0fe39765762df78de1f28ce9491631382035609c83a0df988cba6e365ebdd457,1.1156978948837437,256x256,319,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/extra_five_integration/20260729_line3_full28_orientation90_keyframe_locked_v3/machine_dataset_extra5/clip_variants/selected_16/N6382.npz,e2cf3f3604ee8693bd5bbbba1314b75b651b63df0f5e6f18c2ffb0b5664e3759,frozen 224 x 224 model crop,357,120,778,899,0.3736232128657959,0.3736232128657959,False,6094,N6094_1_um_008,1.3908814191818235,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6094/N6094_1_um_008/N6094_1_um_008_height.npy,ea1afe61c763cea67bbd7d5c3c90ce3cf3558e3f30891502a86c01f3f3b5abca,0.8296865787219431,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/N6382.npz,ac64654e94d5eb9f48787cae9d1ac36dd7f4513d2e7259249ca6b1f37eb55896,-0.9382754445075989,0.8196348905563354,-2.127688338756561,1.9359868621826173,-2.2117756843566894,3.3044753551483157
N6389,2.018978522546079,N6389_2um_4_000__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/extra_five_consolidated_v1/afm_line_flattened_1um/order_3/N6389/N6389_2um_4_000__q10_bottom_left/N6389_2um_4_000__q10_bottom_left_line_flatten_o3.npy,19a65d226cad35c67aad25ba9bfb147c4f00acc4df807b23471450a4de915acf,2.0238575303177226,256x256,1238,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/extra_five_integration/20260729_line3_full28_orientation90_keyframe_locked_v3/machine_dataset_extra5/clip_variants/selected_16/N6389.npz,3ceec3de074be57b2c58a774f714c7e2dfee825dcab687418768f681cdd2cc52,frozen 224 x 224 model crop,370,120,804,899,3.41461998526113,3.41461998526113,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,2.8771848693734574,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/N6389.npz,26f4a4b83a79b4e4ebdd274cbf6ee2e2d2c304b3cbed30afbf520b307933ffa0,-8.609035015106201,8.012822294235233,-5.547694606781006,6.716018743515019,-4.912664794921875,5.575187397003174
N6390,1.962089230162033,N6390_2um_1_0_00000_spm__q01_top_right,/Users/ziyi/Desktop/LAB/code/data/extra_five_consolidated_v1/afm_line_flattened_1um/order_3/N6390/N6390_2um_1_0_00000_spm__q01_top_right/N6390_2um_1_0_00000_spm__q01_top_right_line_flatten_o3.npy,0d2ca6004401576c9877a620c20de2b0c21b0688c22f9009ae10d622bd615913,1.9628598489900524,256x256,1048,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/extra_five_integration/20260729_line3_full28_orientation90_keyframe_locked_v3/machine_dataset_extra5/clip_variants/selected_16/N6390.npz,b6c073ed13686f4c90c02908cb9799ae32d29ce874fca1e5f073cc6a8c687cab,frozen 224 x 224 model crop,366,120,791,899,3.6746749471376967,3.6746749471376967,False,6028,N6028_500_nm_006,2.319988489151001,/Users/ziyi/Desktop/LAB/code/data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,1.2286004274463789,/Users/ziyi/Desktop/MorphMBE_M17_N6342_SparsePeak_UI_Standalone_20260804/outputs/rheed_m17_end_to_end_generation/20260804_m17_sparse_topology_line3_full27_v1/full27_loo/crossfit/generated_maps/M17b_topology_sparse_peak_terrace/N6390.npz,9d8d51622c94f462fedbf5679984a9837e76667369cbe2d200a00ad047d00ade,-9.26469292640686,8.623073005676273,-2.6383045864105226,2.87136281490326,-4.597299885749817,4.9380200862884545
