alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.35147618761841465,0.39897636716898705,0.36810125046111497
10.0,0.43602292881991844,0.44748467235152045,0.4400345390559791
0.1,0.43863798298028867,0.4526994888255695,0.44355951002613697
100.0,0.6644438437788365,0.6597148049641679,0.6627886801937024
