sample_id,scan_number,source_path,source_shape,source_scan_size_um,crop_quarter,crop_bounds_xyxy,output_shape,effective_scan_size_um,processing_order,second_order_model,second_order_robust,second_order_iterations,second_order_fit_fraction,second_order_coefficients,second_order_rank,second_order_condition_number,rq_nm,ra_nm,height_unit,output_path,background_path,source_sha256,output_sha256,metadata_path,afm_file_id,finite_fraction,quality_pass,quality_flags,physical_rq,physical_ra,physical_robust_height_range,height_skewness,height_kurtosis,physical_p95_p5,physical_peak_to_valley,physical_skewness,physical_kurtosis,physical_mean_abs_gradient,physical_rms_gradient,physical_slope_q05,physical_slope_q50,physical_slope_q95,physical_autocorr_length_nm,physical_corr_length_x_nm,physical_corr_length_y_nm,physical_anisotropy_ratio,physical_gradient_orientation_entropy,physical_q01,physical_q05,physical_q25,physical_q50,physical_q75,physical_q95,physical_q99,physical_psd_low_fraction,physical_psd_mid_fraction,physical_psd_high_fraction,physical_psd_slope,unit_rq,unit_ra,unit_robust_height_range,unit_p95_p5,unit_peak_to_valley,unit_skewness,unit_kurtosis,unit_mean_abs_gradient,unit_rms_gradient,unit_slope_q05,unit_slope_q50,unit_slope_q95,unit_autocorr_length_nm,unit_corr_length_x_nm,unit_corr_length_y_nm,unit_anisotropy_ratio,unit_gradient_orientation_entropy,unit_q01,unit_q05,unit_q25,unit_q50,unit_q75,unit_q95,unit_q99,unit_psd_low_fraction,unit_psd_mid_fraction,unit_psd_high_fraction,unit_psd_slope
N6382,1,data/processed_afm_extra_five/N6382/N6382_2um_1_000/N6382_2um_1_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,5,0.988983154296875,"{'constant': 105.2122341092051, 'x': 0.026851243318183924, 'y': 5.4284817637754825, 'y2': 0.4663542933877565}",4,3.73988387148045,1.36555649602028,1.0632038150785454,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_1/N6382_scan_1_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_1/N6382_scan_1_top_left_quarter_y2_background.npy,c89f84b1cc99b06055d7e07e69fbbc33cddb245ba912b71c073528848c3c59a9,d17f1766d245794eaf74a105496fb0cf598cd7089d2f40cdf6594dbf5d252328,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_1/N6382_scan_1_top_left_quarter_second_order.json,N6382_scan_1_top_left_quarter,1.0,True,,1.36555649602028,1.0632038150785457,6.517637924493393,0.8096338676764084,3.888981222542314,4.423072906363011,10.118740431077526,0.8096338676764084,3.888981222542314,77.74852811950498,94.36489689120032,10.849781070830758,65.81280491425163,180.5093374688086,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.9803737344098507,-2.5012387107099516,-1.8631614580407119,-0.9502754434209715,-0.21674776747859867,0.7373652966718849,2.559911448322299,4.0163992137834414,0.9987441867274215,0.0007176699144950194,0.0005381433580834212,-2.764161401227911,0.9999999999999999,0.7785864723847763,4.77288046557438,3.2390259350333928,7.409975684321488,0.8096338676764088,3.8889812225423146,56.9354166935546,69.1036197815421,7.945318339044115,48.19486056128302,132.18738147771796,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.9803737344098504,-1.831662562478708,-1.3643971988494292,-0.6958887795491537,-0.1587248628015605,0.5399742147767823,1.8746287361839635,2.941217903095672,0.9987441867274214,0.0007176699144950194,0.0005381433580834214,-2.7641614012279114
N6382,2,data/processed_afm_extra_five/N6382/N6382_2um_2_000/N6382_2um_2_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,5,0.9862060546875,"{'constant': -150.98519886752126, 'x': 0.1139010712590761, 'y': 4.984836272567645, 'y2': -0.7643205287756293}",4,3.7265015415781133,1.3053723796847192,1.0074452472548736,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_2/N6382_scan_2_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_2/N6382_scan_2_top_left_quarter_y2_background.npy,549628ba119eee34c9445e8549f71241417282611f2d736eea2149d1e55bc16f,71130cad2662dc0c1ac3a86511332b3012ed58c9987393575be0d9432018ac6f,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_2/N6382_scan_2_top_left_quarter_second_order.json,N6382_scan_2_top_left_quarter,1.0,True,,1.3053723796847192,1.0074452472548736,6.243365950205039,0.86054885597678,3.9838713309016174,4.286660926542396,10.226282024969919,0.86054885597678,3.9838713309016174,75.27070230305839,91.48889665394796,9.864399179961776,64.20902202429481,175.01909578352343,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.9796920051620001,-2.34749723751379,-1.7878642440933266,-0.8968790712558662,-0.20325715062163036,0.6744444743020078,2.4987966824490693,3.895868712691249,0.9987000526364189,0.0007348460900115134,0.0005651012735695236,-2.744958590040759,1.0,0.7717684723022848,4.782823696417548,3.283860600434746,7.833996018392719,0.8605488559767799,3.983871330901617,57.662245252376316,70.08643516422866,7.556770262248295,49.188279929595964,134.07599127062505,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.9796920051620001,-1.7983353057315115,-1.3696200960871727,-0.6870676024817419,-0.15570817475908458,0.516668258650381,1.9142405043475736,2.984488390686036,0.9987000526364189,0.0007348460900115133,0.0005651012735695236,-2.7449585900407594
N6382,3,data/processed_afm_extra_five/N6382/N6382_2um_3_000/N6382_2um_3_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,4,0.98809814453125,"{'constant': -291.43523606343894, 'x': 0.04095929964115997, 'y': 3.5640723430012224, 'y2': 0.3449882836771391}",4,3.734966841697591,1.173405881483603,0.9067940709296193,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_3/N6382_scan_3_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_3/N6382_scan_3_top_left_quarter_y2_background.npy,764f3be3d4773a1b2b38ac5c110bb6b088607248dbeab3d2dd6212027bd84491,a87fbab7e433b2ac05ce21484e4ebe4d0b11daae0b7efd62ac35aa23fc77788f,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_3/N6382_scan_3_top_left_quarter_second_order.json,N6382_scan_3_top_left_quarter,1.0,True,,1.173405881483603,0.9067940709296193,5.877383812041144,0.7192709734510965,4.03350483436531,3.7602513591236146,9.200836288419737,0.7192709734510965,4.03350483436531,69.27340038619724,83.5136700226736,6.874288498359866,53.65253253035529,162.37119288415266,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.9724194194011105,-2.3058270829330185,-1.6501399484827233,-0.7887020285752073,-0.15056901391451172,0.6471299900111602,2.1101114106408914,3.5715567291081247,0.9983925688041214,0.0008813267873840628,0.0007261044084947222,-2.642878702348687,0.9999999999999999,0.7727880737934504,5.008824231058085,3.2045615404358783,7.841137012869411,0.7192709734510967,4.03350483436531,59.03617961980127,71.17202269097422,5.858406376545789,45.723763087431756,138.37598349077442,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.97241941940111,-1.9650720345952515,-1.4062823227001031,-0.6721476694645565,-0.12831793013014292,0.5514971419718447,1.7982792177357751,3.043752196462834,0.9983925688041212,0.0008813267873840628,0.0007261044084947223,-2.6428787023486877
N6382,4,data/processed_afm_extra_five/N6382/N6382_2um_4_000/N6382_2um_4_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,4,0.9925079345703125,"{'constant': 196.08099610344638, 'x': 0.06342835146609517, 'y': 3.023648454037221, 'y2': 0.11732330184508497}",4,3.7328752371406093,1.2565516597060986,0.9790417734119532,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_4/N6382_scan_4_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_4/N6382_scan_4_top_left_quarter_y2_background.npy,31abecd42e2d1c56c6abe55db4b3341e0a5e25e5fd2c35d82b9e0a602bd14e38,5ead7c3155c959f3f21991a13abb6f2a48146013ac0fe734dcb76af6f6a85bb2,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_4/N6382_scan_4_top_left_quarter_second_order.json,N6382_scan_4_top_left_quarter,1.0,True,,1.2565516597060986,0.9790417734119532,6.023829988552613,0.6876152028729859,3.843873455012932,4.0808761877811435,10.128577090365525,0.6876152028729859,3.843873455012932,73.61314194893771,88.36746852045889,5.998948476027962,61.99010693144066,168.58456629191934,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.9425099764451944,-2.3923561835730003,-1.7798279059072288,-0.873893523174235,-0.14399790035448812,0.7159197187882892,2.3010482818739146,3.6314738049796134,0.9984940251501484,0.0008528626308551426,0.0006531122189965843,-2.699063253260418,0.9999999999999999,0.779149640087974,4.793937393677517,3.2476788011530227,8.060613355709188,0.6876152028729859,3.8438734550129325,58.583458451804105,70.32537646810924,4.774135969412584,49.33351243667916,134.1644531601275,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.9425099764451941,-1.9039059517318697,-1.4164383072985014,-0.6954696342358375,-0.11459767630100347,0.5697495309948016,1.8312404938545215,2.8900314419456477,0.9984940251501483,0.0008528626308551423,0.0006531122189965842,-2.69906325326042
N6382,5,data/processed_afm_extra_five/N6382/N6382_2um_5_000/N6382_2um_5_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,4,0.9891510009765625,"{'constant': 422.8412760821294, 'x': -0.10581412114387193, 'y': -8.421952738709875, 'y2': 4.538615641024617}",4,3.7528519914560134,1.3498857567459908,1.0411574888734532,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_5/N6382_scan_5_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_5/N6382_scan_5_top_left_quarter_y2_background.npy,5a07b21a4d88f9d70cd93cb8b8d7260f995c1abca97fae5bc96836d956134127,885721670ee304290248bb5327c63a9cfdef96235541d6570ee116be4a53effd,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6382/scan_5/N6382_scan_5_top_left_quarter_second_order.json,N6382_scan_5_top_left_quarter,1.0,True,,1.3498857567459905,1.0411574888734532,6.677428448766319,0.8131100248483554,4.311451370530181,4.329305367495579,10.60479809751115,0.8131100248483554,4.311451370530181,72.29090574732574,87.13184755901385,10.794492662975694,60.71988033213108,166.03433488098258,39.2156862745098,43.13725490196078,39.2156862745098,1.1,0.9831142764831329,-2.5650834643358107,-1.8890929361248248,-0.9327614462548149,-0.1567840928780549,0.7375854090647925,2.4402124313707536,4.112344984430509,0.998555322271647,0.0009080746038461235,0.0005366031245068484,-2.740757148014502,1.0,0.7712930399260216,4.9466619048287495,3.2071642699095673,7.856070815262825,0.8131100248483554,4.311451370530181,53.553351004746396,64.54757161750655,7.99659720019322,44.98149567745739,122.9988049368132,39.2156862745098,43.13725490196078,39.2156862745098,1.1,0.9831142764831324,-1.900222631075946,-1.399446528481519,-0.6909928796517657,-0.1161461939238441,0.5464058016604325,1.807717741428048,3.046439273752804,0.9985553222716471,0.0009080746038461234,0.0005366031245068484,-2.740757148014503
N6389,1,data/processed_afm_extra_five/N6389/N6389_2um_1_000/N6389_2um_1_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,4,0.9935150146484375,"{'constant': -277.81677539101315, 'x': -0.005209821613447085, 'y': 8.220567014177487, 'y2': 0.026979912539200637}",4,3.73515294499399,2.359827988184886,1.822040205339962,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_1/N6389_scan_1_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_1/N6389_scan_1_top_left_quarter_y2_background.npy,b7308493f58e055b3e96cde4b8c7ab0a1c18b57732fac464db8f654e09c3ca4c,de5fb9347416a28bf6d10aef5d10c067dcc4f7ca9512cab1225b1508f1c2ee62,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_1/N6389_scan_1_top_left_quarter_second_order.json,N6389_scan_1_top_left_quarter,1.0,True,,2.359827988184886,1.822040205339962,11.751596142146049,0.4334216977769067,3.7329098300293353,7.773405691439137,20.750624959198774,0.4334216977769067,3.7329098300293353,116.86769003172499,145.98468761703225,16.52704981875403,98.11629168925565,281.31331223136226,39.2156862745098,39.2156862745098,39.2156862745098,1.0,0.9879725935305443,-5.176871290201323,-3.5418847772811324,-1.5206000920752336,-0.19732712412238743,1.3439383035330161,4.231520914158005,6.574724851944725,0.9994349416783054,0.0003787095571201471,0.0001863487645746016,-3.1447937174057206,0.9999999999999999,0.7721072105519965,4.979852854099357,3.2940560627125306,8.793278604666256,0.43342169777690676,3.7329098300293357,49.52381725144991,61.862427409092476,7.003497670805311,41.577730317845734,119.20924475844558,39.2156862745098,39.2156862745098,39.2156862745098,1.0,0.9879725935305443,-2.193749424161728,-1.5009080301676783,-0.6443690386284624,-0.08361928289280351,0.5695068921386665,1.793148032544852,2.786103429937629,0.9994349416783052,0.00037870955712014713,0.00018634876457460163,-3.144793717405718
N6389,2,data/processed_afm_extra_five/N6389/N6389_2um_2_000/N6389_2um_2_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,4,0.99835205078125,"{'constant': 565.2718840213684, 'x': -0.09252355389242621, 'y': 5.950871918220561, 'y2': 0.46283204204242173}",4,3.737154493428153,2.1646208712715205,1.711372988841733,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_2/N6389_scan_2_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_2/N6389_scan_2_top_left_quarter_y2_background.npy,4ca80ef4cd27b8cfed552181622175991cb63bfc8f449457c8950d50fe6d9c9c,1512877510813e99c129e4cba16a7737b66364ecd2bfd7389e38ed7f5a613444,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_2/N6389_scan_2_top_left_quarter_second_order.json,N6389_scan_2_top_left_quarter,1.0,True,,2.1646208712715205,1.711372988841733,10.343830200168842,0.2712344486063737,3.2516181208309907,7.064362082576764,16.13697015972855,0.2712344486063737,3.2516181208309907,113.01846512396295,138.91964461887483,13.173562896456367,93.73046246801916,268.7510698345559,35.29411764705882,39.2156862745098,39.2156862745098,1.0,0.9939010737619375,-4.811671587861786,-3.3134961832206273,-1.5145748912585246,-0.07796017962241415,1.318483819290458,3.750865899356137,5.5321586123070565,0.9992573341390422,0.0005199799344342155,0.00022268592652353232,-3.124504767167993,0.9999999999999999,0.790610961741515,4.778587482662852,3.2635563004744963,7.454871369806911,0.27123444860637363,3.251618120830991,52.21166746746499,64.17735616550348,6.085852294641366,43.30109891851913,124.15618522456947,35.29411764705882,39.2156862745098,39.2156862745098,1.0,0.9939010737619374,-2.22287036576311,-1.530751286378499,-0.6996952267067663,-0.036015627797499485,0.6091061195931124,1.7328050140959972,2.5557171168997415,0.9992573341390422,0.0005199799344342154,0.00022268592652353232,-3.1245047671679904
N6389,3,data/processed_afm_extra_five/N6389/N6389_2um_3_000/N6389_2um_3_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,4,0.9942169189453125,"{'constant': 347.5179319589682, 'x': -0.14934839584209736, 'y': 4.178939492265796, 'y2': -0.4495085606479026}",4,3.737777071063931,2.539614965697953,1.97422819617052,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_3/N6389_scan_3_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_3/N6389_scan_3_top_left_quarter_y2_background.npy,1e84525b7a425bbde079f69d0fb100d4ee7dcf637deeeeb6e3ffa111f5154002,9516e427a73f68ba452e0f325b31b2efc2309d8e6637fbc9c1e3018e90c61d34,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_3/N6389_scan_3_top_left_quarter_second_order.json,N6389_scan_3_top_left_quarter,1.0,True,,2.539614965697953,1.97422819617052,12.464257995224465,0.5163125241714548,3.516506060159784,8.464773788791717,17.95833537701685,0.5163125241714548,3.516506060159784,122.48709770548231,155.11283974569807,9.751524307213018,95.13610685378704,304.7672836585365,39.2156862745098,39.2156862745098,39.2156862745098,1.0,0.9954019952670383,-5.2856229309171745,-3.838854727981477,-1.6960261403916728,-0.2603894447313233,1.452203578043218,4.625919060810241,7.178635064307291,0.9994122810155749,0.00042138977045006024,0.00016632921397498056,-3.2042047672923584,1.0,0.7773730360058537,4.9079321722294855,3.3330933638065785,7.071282702132537,0.5163125241714547,3.5165060601597835,48.23057800489046,61.07730574940481,3.8397648615734306,37.46083880382281,120.00531095263034,39.2156862745098,39.2156862745098,39.2156862745098,1.0,0.9954019952670383,-2.0812694059174226,-1.5115892683859888,-0.6678280618517146,-0.10253107193348163,0.5718203734258254,1.8215040954205894,2.826662766312063,0.9994122810155749,0.0004213897704500602,0.00016632921397498058,-3.2042047672923593
N6389,4,data/processed_afm_extra_five/N6389/N6389_2um_4_000/N6389_2um_4_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,5,0.9879302978515625,"{'constant': -206.20632949875989, 'x': -0.008512563738629512, 'y': 3.7725999942203936, 'y2': -0.2596835069231412}",4,3.736236635006103,2.366590965056334,1.7934842323148568,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_4/N6389_scan_4_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_4/N6389_scan_4_top_left_quarter_y2_background.npy,6cbd13cdf1ae54886173e2c1d1a3e2052ef9126bd8a2e129c0abd9002d0ee1e7,6dd9479f90bff6c23273ce82f086569df8672f108c2cc4a3d14c1a3970d5773a,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_4/N6389_scan_4_top_left_quarter_second_order.json,N6389_scan_4_top_left_quarter,1.0,True,,2.366590965056334,1.7934842323148568,12.026086933709777,0.6384973968780965,4.145790417059823,7.855905876953081,18.79408516134953,0.6384973968780965,4.145790417059823,114.67320503680574,142.94439794687457,8.282514972783876,89.58808238612214,282.9528026489183,39.2156862745098,43.13725490196078,39.2156862745098,1.1,0.9943782756173613,-5.086363439462176,-3.5030999549951134,-1.5121259823197648,-0.22340980536318844,1.2367599501781412,4.352805921957967,6.939723494247602,0.9994701961304734,0.00034185849278135615,0.00018794537674502303,-3.133249204353141,1.0,0.7578344795515457,5.081607726590603,3.319503029018823,7.941416763121191,0.6384973968780965,4.145790417059825,48.45501682800352,60.400973407532604,3.4997661594582827,37.855330181229526,119.56134660650282,39.2156862745098,43.13725490196078,39.2156862745098,1.1,0.9943782756173613,-2.1492363972331403,-1.4802304271079334,-0.6389469091393115,-0.09440152889194793,0.5225913427539438,1.8392726019108898,2.932371329357462,0.9994701961304737,0.00034185849278135636,0.0001879453767450231,-3.1332492043531377
N6389,5,data/processed_afm_extra_five/N6389/N6389_2um_5_000/N6389_2um_5_000_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,5,0.9913177490234375,"{'constant': -377.9394451505857, 'x': 0.05082415571777079, 'y': 2.753295133890606, 'y2': -0.21538481896662157}",4,3.7390040721323112,2.2786247534532573,1.7445318900325584,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_5/N6389_scan_5_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_5/N6389_scan_5_top_left_quarter_y2_background.npy,50c07aa59c7359d42fa397b7adcb923d4b2d9bb6c075a3fa871a522fb145a4b9,e605a2dc6cd6e7ceb8e0906267972ceb20fe2edb29e75252048313cddea0b59d,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6389/scan_5/N6389_scan_5_top_left_quarter_second_order.json,N6389_scan_5_top_left_quarter,1.0,True,,2.2786247534532573,1.7445318900325584,11.512219192480813,0.520496813772846,3.9846082500371143,7.493021660286772,17.50230913086034,0.520496813772846,3.9846082500371143,111.81785929226879,140.19571848402066,6.009169978399705,88.77169961966614,275.9157711436631,39.2156862745098,39.2156862745098,39.2156862745098,1.0,0.9867570543951515,-4.9755467661880655,-3.4327561232192854,-1.4622401448675582,-0.17824422712832505,1.2734987279228769,4.060265537067486,6.536672426292748,0.999405347270367,0.00040361708598765964,0.00019103564364535274,-3.1326273265691134,1.0,0.7656073635594098,5.052266361556038,3.288396498340103,7.681084436713671,0.520496813772846,3.9846082500371143,49.072520222036886,61.52646163944017,2.637191564470104,38.958454868504596,121.08872719192249,39.2156862745098,39.2156862745098,39.2156862745098,1.0,0.9867570543951514,-2.183574438330673,-1.5065034811093583,-0.6417204687395466,-0.07822447590731901,0.5588891834835414,1.7818930172307446,2.8686919232253647,0.9994053472703669,0.0004036170859876596,0.00019103564364535274,-3.1326273265691142
N6390,1,data/processed_afm_extra_five/N6390/N6390_2um_1_0_00000_spm/N6390_2um_1_0_00000_spm_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,2,0.999359130859375,"{'constant': -37.906052998101856, 'x': -0.687347869056563, 'y': -11.213912689037084, 'y2': 0.2352656235158239}",4,3.736416044032898,2.397455327751362,1.915351873787969,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6390/scan_1/N6390_scan_1_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6390/scan_1/N6390_scan_1_top_left_quarter_y2_background.npy,6d6135206ab4898274e5b2ba49cdeebcca353cd2ba56180a5b47ad7e9873dc30,c01a6207dd1403f44997599ad2ea7f65892882e343ccfad95839393c1bea9262,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6390/scan_1/N6390_scan_1_top_left_quarter_second_order.json,N6390_scan_1_top_left_quarter,1.0,True,,2.397455327751362,1.915351873787969,11.12291074235463,0.2937402865839588,2.975370248844113,7.85446252496687,16.85901696054671,0.2937402865839588,2.975370248844113,128.8520206850848,161.06940651268823,23.27358138960765,104.02778608972042,321.6701923013554,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.9983925947057886,-5.088438925365048,-3.6741392805098436,-1.6665426701587054,-0.1682592200104163,1.5663698538657822,4.180323244457027,6.0344718169895835,0.9994934703216283,0.00033663523705493406,0.00016989444131664842,-3.376632737028457,0.9999999999999999,0.7989103494931141,4.639465275370577,3.276166372757311,7.0320463390486765,0.29374028658395884,2.9753702488441136,53.74532705305445,67.18348602714512,9.707618373618063,43.3909173971099,134.1715061706942,35.29411764705882,35.29411764705882,35.29411764705882,1.0,0.9983925947057886,-2.122433259324849,-1.5325162633816072,-0.69512981154139,-0.0701824213626667,0.6533468364288242,1.743650109375704,2.5170320160457287,0.9994934703216285,0.0003366352370549341,0.0001698944413166485,-3.376632737028457
N6390,2,data/processed_afm_extra_five/N6390/N6390_2um_2_0_00000_spm/N6390_2um_2_0_00000_spm_height.npy,"[512, 512]","[2.0, 2.0]",top_left,"[0, 0, 256, 256]","[256, 256]","[1.0, 1.0]",physical ZSensor height -> top-left quarter crop -> robust second-order y2 subtraction,y2,True,3,0.99591064453125,"{'constant': 90.09478780786384, 'x': -0.2339769652151174, 'y': 8.201489043478652, 'y2': 0.11724342585473743}",4,3.730486039320928,2.355063933768294,1.8468527438323386,nm,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6390/scan_2/N6390_scan_2_top_left_quarter_second_order.npy,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6390/scan_2/N6390_scan_2_top_left_quarter_y2_background.npy,6554f69d1d55233d8952e531612263b9c148624de04f006f4a0f12eb22d714db,f40341a950f81853f979169744769843ec6fddd4143b893e917570110ed7aa07,publication_freeze/prospective_retrained_6358_6382_single_frame_v1/ground_truth_afm/top_left_quarter_second_order/N6390/scan_2/N6390_scan_2_top_left_quarter_second_order.json,N6390_scan_2_top_left_quarter,1.0,True,,2.355063933768294,1.8468527438323386,11.325442213236993,0.4367583091360616,3.4183594875298193,7.6783438213799435,17.237967925206092,0.4367583091360616,3.4183594875298193,130.4418233239492,165.44546475959038,23.435994725615874,101.13223501089195,338.6169315712087,35.29411764705882,35.29411764705882,39.2156862745098,1.1111111111111112,0.9983584120427954,-4.930352022580844,-3.6026946851422914,-1.5725470570338256,-0.21766161924435917,1.5042166207621765,4.075649136237652,6.39509019065615,0.9991698155928347,0.0006184577977357174,0.00021172660942970467,-3.211331889941271,1.0,0.7842049285164092,4.808974419269953,3.260354723828651,7.319532891671412,0.4367583091360617,3.4183594875298193,55.38780559355416,70.25094409851717,9.951319957635455,42.94245840242313,143.7824794120956,35.29411764705882,35.29411764705882,39.2156862745098,1.1111111111111112,0.9983584120427955,-2.093510902989321,-1.529765130145612,-0.667730091946006,-0.09242280692400687,0.6387158323788296,1.730589593683039,2.715463516280632,0.9991698155928345,0.0006184577977357172,0.00021172660942970464,-3.211331889941271
