alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3504065289319262,0.3192643992810104,0.3395067835541057
0.1,0.3760888088919005,0.34856540713915457,0.3664556182784394
10.0,0.4085125953114711,0.3871623030210752,0.4010399930098325
100.0,0.6307098250515244,0.6063000191627154,0.6221663929904413
