target,growth_group_count,mae_nm,median_absolute_error_nm,rmse_nm,pearson_r,pearson_p,spearman_rho,spearman_p,confidence_vs_absolute_error_spearman,confidence_vs_absolute_error_p,aurc_nm,risk_at_25pct_coverage_nm,risk_at_50pct_coverage_nm,risk_at_75pct_coverage_nm,interval_coverage
Rq_nm,23,1.2116338656066052,0.9134545637609124,1.5772605882781001,0.7569221051758703,2.9085612489776362e-05,0.5612648221343874,0.005327740743682165,-0.5381764434125993,0.008072028342268295,0.817128226836256,0.4961022853776096,0.7528877135436427,1.0277985898996356,0.8695652173913043
FSMI_nm,23,1.0364067479812034,0.762897317561928,1.4189428191237807,0.7484420026908025,4.001510351170661e-05,0.5523715415019763,0.006273963656159264,-0.7098369626503571,0.00014832619516453688,0.6024254647125968,0.4025069975787003,0.6660300708138256,0.7874518206821399,0.8695652173913043
