alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
10.0,0.666231658624101,0.9110820251675417,0.3565037793388526
30.0,0.6718407817803548,0.9072303991917664,0.17542637808163095
3.0,0.6867499194938567,0.9564705034106007,0.559957393685208
1.0,0.7350215414116761,1.0304555515874623,0.758043287586212
0.3,0.8139229580378017,1.162282695431054,1.0479995691332378
