alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.4818685337935383,0.6817317343719328,0.6340055656235809
1.0,0.49364799256224595,0.7067138393256684,0.8026506048931992
10.0,0.5028445117164331,0.7029406926107987,0.38771659436982964
0.3,0.5198011036352026,0.751625178705125,0.9278975719723819
30.0,0.559400211183542,0.7837825000647394,0.1783383817471817
