nominal_component_coverage,empirical_component_coverage,all_component_coverage_fraction,interval_width_vs_error_spearman,confidence_vs_error_spearman,rq_interval_empirical_coverage,confidence_index_maximum,training_audit_group_count,confidence_is_probability,method
0.9,0.9333333333333335,0.6666666666666666,0.5357142857142856,-0.5357142857142856,0.9333333333333333,19.97292137145996,15,False,growth-group CV+/Jackknife+ component intervals; relative ranking enters only as a small adjustment to an absolute exponential confidence penalty for interval width
