target,growth_run_id,method,true_target,raw_predicted_target,predicted_target,range_calibration_log_scale,absolute_error,predicted_absolute_error,confidence,interval_lower,interval_upper,interval_radius,interval_covered,outer_target_used_for_training,outer_fit_growth_count,inner_selection_score,selected_by_inner_cv,uncertainty_risk_score,nearest_training_rheed_distance,knn_training_rheed_distance,maximum_absolute_robust_z,ledoit_wolf_mahalanobis,density_ood_z,support_confidence,core_head_disagreement_log_std,core_head_log_range,r3d_knn_training_distance,r3d_density_ood_z,r3d_support_confidence,training_target_q25_nm,training_target_median_nm,training_target_q75_nm,training_target_iqr_nm
Rq_nm,6022,M12a_frozen_alpha1,1.649340271949768,11.0192657310605,7.094399431470116,0.8333333333333334,5.445059159520348,6.927485007581369,0.015437885712912856,0.0,29.654755613153295,22.56035618168318,True,False,27,13826.67068055811,False,6.308739039699573,6.201149827256018,13.673908650264336,68.2696629213491,11.857084402475902,47.61568028044498,2.0930172232969537e-21,0.33291813243497537,1.0203407825948019,11.30784550911064,4.051751175507656,0.017391891702016337,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14a_regularized_alpha10,1.649340271949768,2.870996843531192,2.789050663899886,1.2,1.1397103919501181,7.3126252660644875,0.03686951711942781,0.0,19.30868854760888,16.519637883708995,True,False,27,2.5672892080630723,False,4.307195613154606,6.201149827256018,13.673908650264336,68.2696629213491,11.857084402475902,47.61568028044498,2.0930172232969537e-21,0.33291813243497537,1.0203407825948019,11.30784550911064,4.051751175507656,0.017391891702016337,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14b_rheed_density_weighted,1.649340271949768,2.0646458128587946,1.956895240979297,1.2,0.30755496902952895,6.140332390360378,0.02894083110827635,0.0,17.55515294473753,15.598257703758232,True,False,27,2.2201894500364374,False,4.051751175507656,6.201149827256018,13.673908650264336,68.2696629213491,11.857084402475902,47.61568028044498,2.0930172232969537e-21,0.33291813243497537,1.0203407825948019,11.30784550911064,4.051751175507656,0.017391891702016337,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14c_residual_self_paced,1.649340271949768,2.4106353576159263,2.2162707096002117,1.2,0.5669304376504436,5.920158116011869,0.04484079465163959,0.0,19.98245909952107,17.766188389920856,True,False,27,3.835810097385695,False,4.051751175507656,6.201149827256018,13.673908650264336,68.2696629213491,11.857084402475902,47.61568028044498,2.0930172232969537e-21,0.33291813243497537,1.0203407825948019,11.30784550911064,4.051751175507656,0.017391891702016337,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14d_r3d_causal_temporal,1.649340271949768,1.0349141941851783,0.9151432798721502,1.2,0.7341969920776179,3.6899851237507493,0.06864849186583678,0.0,8.999808929979961,8.08466565010781,True,False,27,1.6149358407740368,True,4.051751175507656,6.201149827256018,13.673908650264336,68.2696629213491,11.857084402475902,47.61568028044498,2.0930172232969537e-21,0.33291813243497537,1.0203407825948019,11.30784550911064,4.051751175507656,0.017391891702016337,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14e_multiview_curated20_r3d80,1.649340271949768,1.2691998666118325,1.1436221455709226,1.2,0.5057181263788455,4.917878579879936,0.035981701800823385,0.0,12.784452306206662,11.640830160635739,True,False,27,1.6608675872374046,False,4.051751175507656,6.201149827256018,13.673908650264336,68.2696629213491,11.857084402475902,47.61568028044498,2.0930172232969537e-21,0.33291813243497537,1.0203407825948019,11.30784550911064,4.051751175507656,0.017391891702016337,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14f_multiview_curated40_r3d60,1.649340271949768,1.5565235364036945,1.4291440920846368,1.2,0.2201961798651313,4.936018148156273,0.02666720584305037,0.0,15.626938088825973,14.197793996741336,True,False,27,1.7497996326029173,False,4.051751175507656,6.201149827256018,13.673908650264336,68.2696629213491,11.857084402475902,47.61568028044498,2.0930172232969537e-21,0.33291813243497537,1.0203407825948019,11.30784550911064,4.051751175507656,0.017391891702016337,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6022,M14g_multiview_curated60_r3d40,1.649340271949768,1.908892037505731,1.785950756419447,1.2,0.13661048446967894,5.441002283638925,0.03860605827583318,0.0,15.39413473964699,13.608183983227542,True,False,27,1.96674449230709,False,4.051751175507656,6.201149827256018,13.673908650264336,68.2696629213491,11.857084402475902,47.61568028044498,2.0930172232969537e-21,0.33291813243497537,1.0203407825948019,11.30784550911064,4.051751175507656,0.017391891702016337,1.4865635931491852,2.2395859956741333,3.637578010559082,2.151014417409897
Rq_nm,6028,M12a_frozen_alpha1,5.214306831359862,2.5349512580819376,2.4859466334401943,0.8733139897510122,2.728360197919668,2.1706794094311035,0.8463707666132484,0.0,5.913129353289161,3.427182719848967,True,False,27,2.9225134914076882,False,0.25129533394731585,0.8757029550834607,0.923635939651132,2.214168453449887,1.118671468735426,0.22376562849888637,0.7995024930121757,0.15714124157348294,0.4229586484590375,3.3463857346208563,-0.7883751145224132,1.0,1.4865635931491852,2.0502288341522217,3.2204509377479553,1.7338873445987701
Rq_nm,6028,M14a_regularized_alpha10,5.214306831359862,2.222544371212623,2.18313311546248,1.2,3.0311737158973826,1.1382070653452552,0.9351289351503985,0.0,4.864173191507936,2.681040076045456,False,False,27,1.9340124211930814,False,0.0766510475575406,0.8757029550834607,0.923635939651132,2.214168453449887,1.118671468735426,0.22376562849888637,0.7995024930121757,0.15714124157348294,0.4229586484590375,3.3463857346208563,-0.7883751145224132,1.0,1.4865635931491852,2.0502288341522217,3.2204509377479553,1.7338873445987701
Rq_nm,6028,M14b_rheed_density_weighted,5.214306831359862,2.2486491867102987,2.1969391689493674,1.2,3.017367662410495,1.2759642274455887,0.9286362565741269,0.0,4.935848681837687,2.7389095128883194,False,False,27,1.9554331175241437,False,0.08461353343062501,0.8757029550834607,0.923635939651132,2.214168453449887,1.118671468735426,0.22376562849888637,0.7995024930121757,0.15714124157348294,0.4229586484590375,3.3463857346208563,-0.7883751145224132,1.0,1.4865635931491852,2.0502288341522217,3.2204509377479553,1.7338873445987701
Rq_nm,6028,M14c_residual_self_paced,5.214306831359862,1.9382297161147504,1.8943893301081733,1.2,3.3199175012516893,1.2273109594038742,1.0,0.0,4.121568788842443,2.2271794587342697,False,False,27,1.9100480442453245,False,0.0,0.8757029550834607,0.923635939651132,2.214168453449887,1.118671468735426,0.22376562849888637,0.7995024930121757,0.15714124157348294,0.4229586484590375,3.3463857346208563,-0.7883751145224132,1.0,1.4865635931491852,2.0502288341522217,3.2204509377479553,1.7338873445987701
