alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3388476582648809,0.3276170906921261,0.3349169596144167
0.1,0.36655910574395095,0.3535108464553392,0.3619922149929368
10.0,0.41488884355698646,0.3980592158437237,0.4089984738573445
100.0,0.6336881402241513,0.6089444961611903,0.625027864802115
