alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
10.0,0.6524392110386594,0.8520250695183315,0.3751175135516576
30.0,0.6818554093230101,0.8748409407768497,0.1432405919739429
3.0,0.6895937973212044,0.9151328349381835,0.7049983346307798
1.0,0.7472384747847887,1.0188900698742425,1.0497191669820438
0.3,0.8221258680216736,1.1536483043112833,1.4731236267527867
