method,growth_group_count,median_cross_validation_fold,mean_cross_validation_fold,median_true_rq_nm,mean_true_rq_nm,median_generated_rq_nm,mean_generated_rq_nm,median_rq_absolute_error_nm,mean_rq_absolute_error_nm,median_condition_descriptor_mae_z,mean_condition_descriptor_mae_z,median_generated_pairwise_l1,mean_generated_pairwise_l1,median_real_pairwise_l1,mean_real_pairwise_l1,median_diversity_ratio,mean_diversity_ratio,median_unit_l1,mean_unit_l1,median_unit_rmse,mean_unit_rmse,median_ssim,mean_ssim,median_gradient_mae,mean_gradient_mae,median_physical_ra_error_nm,mean_physical_ra_error_nm,median_physical_robust_height_range_error_nm,mean_physical_robust_height_range_error_nm,median_physical_histogram_wasserstein_nm,mean_physical_histogram_wasserstein_nm,median_reconstructed_rq_nm,mean_reconstructed_rq_nm,median_rq_architectural_consistency_error_nm,mean_rq_architectural_consistency_error_nm,median_normalized_psd_log_distance,mean_normalized_psd_log_distance,median_psd_low_band_error,mean_psd_low_band_error,median_psd_mid_band_error,mean_psd_mid_band_error,median_psd_high_band_error,mean_psd_high_band_error,median_psd_slope_error,mean_psd_slope_error,median_correlation_length_abs_error_nm,mean_correlation_length_abs_error_nm,median_correlation_length_relative_error,mean_correlation_length_relative_error,median_anisotropy_error,mean_anisotropy_error,median_skewness_error,mean_skewness_error,median_kurtosis_error,mean_kurtosis_error,median_height_quantile_error,mean_height_quantile_error,median_ra_rq_error,mean_ra_rq_error,median_physical_psd_distance,mean_physical_psd_distance,median_physical_correlation_length_error_nm,mean_physical_correlation_length_error_nm,median_ssim_penalty,mean_ssim_penalty,median_composite_score,mean_composite_score,median_nearest_training_l1,mean_nearest_training_l1,median_max_training_ssim,mean_max_training_ssim,median_exact_training_pixel_equality,mean_exact_training_pixel_equality,median_generated_mean_gradient,mean_generated_mean_gradient,median_real_mean_gradient,mean_real_mean_gradient,median_mean_gradient_relative_error,mean_mean_gradient_relative_error,median_generated_rms_gradient,mean_generated_rms_gradient,median_real_rms_gradient,mean_real_rms_gradient,median_rms_gradient_relative_error,mean_rms_gradient_relative_error,median_generated_laplacian_rms,mean_generated_laplacian_rms,median_real_laplacian_rms,mean_real_laplacian_rms,median_laplacian_rms_relative_error,mean_laplacian_rms_relative_error,median_generated_edge_energy_ratio,mean_generated_edge_energy_ratio,median_real_edge_energy_ratio,mean_real_edge_energy_ratio,median_edge_energy_ratio_relative_error,mean_edge_energy_ratio_relative_error,median_generated_wrap_discontinuity_ratio,mean_generated_wrap_discontinuity_ratio,median_real_wrap_discontinuity_ratio,mean_real_wrap_discontinuity_ratio,median_wrap_discontinuity_ratio_relative_error,mean_wrap_discontinuity_ratio_relative_error,median_generated_high_psd_fraction,mean_generated_high_psd_fraction,median_real_high_psd_fraction,mean_real_high_psd_fraction,median_high_psd_fraction_relative_error,mean_high_psd_fraction_relative_error,median_generated_robust_height_range,mean_generated_robust_height_range,median_real_robust_height_range,mean_real_robust_height_range,median_robust_height_range_relative_error,mean_robust_height_range_relative_error,median_generated_skewness,mean_generated_skewness,median_real_skewness,mean_real_skewness,median_skewness_relative_error,mean_skewness_relative_error,median_generated_kurtosis,mean_generated_kurtosis,median_real_kurtosis,mean_real_kurtosis,median_kurtosis_relative_error,mean_kurtosis_relative_error,median_sharpness_ratio,mean_sharpness_ratio,median_afm_texture_gate_pass,mean_afm_texture_gate_pass,protocol
M10_dense_island_spectral_pareto,15,7.0,7.0,3.0923656225204468,3.800836408138275,2.5904786702816622,2.6374777568616063,0.8293883576494947,1.5765457578219306,0.876477837562561,1.0194131990273794,1.116083741188049,1.1163726131121317,1.1030480861663818,1.0834972381591796,1.0090436603314064,1.0336647442555555,1.120781660079956,1.128052576382955,1.4096394777297974,1.420054848988851,0.0128628785034902,0.01158542309198735,37.5900249877771,37.662316251077314,0.0361827873909201,0.06527777435620676,0.3780277395248426,1.0446681431134548,0.1408058915770595,0.3569773879775403,3.092362733581442,3.800832636958751,3.0738702805344076e-06,3.7711795245402396e-06,0.8597532946386037,0.9381227865575433,0.0016854917594615,0.00298200601094216,0.0016306935942861,0.0028655886606032735,5.8013607220407584e-05,0.00011641735033885171,0.1404687471371621,0.2550463850201495,31.496062992125985,37.795275590551185,0.64,0.7119365079365081,0.1666666666666667,0.552487838958427,0.2987533416864255,0.36949010241893987,0.3123387635334596,0.5225148442613858,0.1225671817042999,0.14011834359253253,0.0135954040332841,0.016226554008487482,0.8597532946386037,0.9381227865575433,31.496062992125985,37.795275590551185,0.9871371214965098,0.9884145769080127,8.10627941529057,8.111743422396534,1.045172929763794,1.0337704737981162,0.0366346362639499,0.039525534388399106,0.0,0.0,0.2625067383050918,0.2734042376279831,0.3343275785446167,0.33937942584355674,0.2504425854764929,0.24128427323805493,0.3227216005325317,0.33189689815044404,0.4313251078128814,0.43588460485140484,0.2530705770908765,0.26752657953974013,0.3087610900402069,0.3460270896553993,0.4963996857404709,0.5474741905927658,0.3574157597401597,0.37730063193150387,1.0117546319961548,1.0050114750862122,1.0176516771316528,1.0216771880785624,0.0531560375748528,0.044682748400888025,0.9642997086048126,0.9803120891253153,4.758741855621338,4.866178337732951,0.7857437720476502,0.7909168475145638,2.750728081330877e-05,5.5476680281976105e-05,8.677488393813045e-05,0.00013813195028572633,0.7262297259101183,0.7591292472033507,4.687254858016967,4.70042379951477,4.812647156715393,4.752988234639167,0.0431986654495432,0.04902681072464924,0.0960767021270163,0.08361488722687709,0.0284363854690152,-0.1207158266219915,1.1249880904839895,1.531302878138343,3.0255554206965876,3.045874030257711,3.432365839864702,3.4578611039231344,0.1645609840752406,0.1512890476994114,0.8079704827839672,0.8317674383195275,1.0,0.8666666666666667,prior_M12_strict15_train14
M12a_edge_preserving_terrace,15,7.0,7.0,3.0923656225204468,3.800836408138275,2.957887415700462,3.6840523701059955,0.3162920853704651,0.6811264099767678,1.0949033498764038,1.2317845265070597,1.151991605758667,1.144857680797577,1.1030480861663818,1.0834972381591796,1.0474803611196193,1.0594160407340898,1.1287977695465088,1.122752809524536,1.412537932395935,1.4069740215937296,0.0161513325284873,0.01451276991740783,37.01567397974538,36.92808244309901,0.1137686397277351,0.15552721381410414,1.196064479351044,1.653446450551352,0.2847928143837556,0.546687937570499,3.0923626683658028,3.800832646177264,3.0255584144711634e-06,3.761961010617654e-06,1.082828461411146,1.149346924298723,0.001902622272823,0.0031968773419257333,0.0018349023377294,0.003073698807231427,6.771993509354825e-05,0.0001232012545171905,0.1678106220928885,0.32055284231015513,23.62204724409449,37.795275590551185,0.6,0.6828253968253969,0.1428571428571428,0.5488923603629484,0.426291326000351,0.39988579436178756,0.8282314919814131,0.9692876888033921,0.1960070943839047,0.1928987390878388,0.0485696813882725,0.04487318986851618,1.082828461411146,1.149346924298723,23.62204724409449,37.795275590551185,0.9838486674715126,0.9854872300825922,7.9628240610690435,8.028610448987202,1.0424853563308716,1.0383843898773193,0.0357657284030921,0.03689737788870346,0.0,0.0,0.2465098351240158,0.2479492535193761,0.3343275785446167,0.33937942584355674,0.2692768823175843,0.2731867927812858,0.3163123577833175,0.3207344263792038,0.4313251078128814,0.43588460485140484,0.2860699208422873,0.2766882904800761,0.2731614112854004,0.28155058473348615,0.4963996857404709,0.5474741905927658,0.4587241325929216,0.45625684184584275,1.0156422555446625,1.0126330335934957,1.0176516771316528,1.0216771880785624,0.0361964423190358,0.03922362792388179,1.07303649187088,1.0669712583223978,4.758741855621338,4.866178337732951,0.7740883589408811,0.7733699371838997,2.090818962390267e-05,2.2220568609983697e-05,8.677488393813045e-05,0.00013813195028572633,0.7765776828472898,0.7411316433039409,4.2588032543659216,4.256526015877723,4.812647156715393,4.752988234639167,0.1123591580814268,0.10785262477666621,0.2002234713073235,0.19055203918111968,0.0284363854690152,-0.1207158266219915,1.2340142841823123,1.335937451184016,2.4769365022959176,2.442332134041427,3.432365839864702,3.4578611039231344,0.2749311109945896,0.278033084343498,0.7307231176824156,0.7537324231814418,1.0,0.8,prior_M12_strict15_train14
M10_dense_island_spectral_pareto,2,1.5,1.5,3.7520350217819214,3.7520350217819214,2.62036103041878,2.62036103041878,1.1316739913631415,1.1316739913631415,0.8710673153400421,0.8710673153400421,1.1259660124778748,1.1259660124778748,1.1052119135856628,1.1052119135856628,1.0191658426301293,1.0191658426301293,1.114359736442566,1.114359736442566,1.4131659269332886,1.4131659269332886,0.03155013360467582,0.03155013360467582,40.17239745639459,40.17239745639459,0.06053598724062992,0.06053598724062992,0.550527160167694,0.550527160167694,0.26537444487520057,0.26537444487520057,3.752031325308573,3.752031325308573,3.696473348302476e-06,3.696473348302476e-06,0.7532222557084797,0.7532222557084797,0.0020375767363163266,0.0020375767363163266,0.001993122356230856,0.001993122356230856,4.4454380085350466e-05,4.4454380085350466e-05,0.10690427712134509,0.10690427712134509,19.68503937007874,19.68503937007874,0.5,0.5,0.1785714285714286,0.1785714285714286,0.37267562722199765,0.37267562722199765,0.6003490819598827,0.6003490819598827,0.11771704607510138,0.11771704607510138,0.012381660494814983,0.012381660494814983,0.7532222557084797,0.7532222557084797,19.68503937007874,19.68503937007874,0.9684498663953243,0.9684498663953243,8.49994871154226,8.49994871154226,1.0458316206932068,1.0458316206932068,0.03670437999384499,0.03670437999384499,0.0,0.0,0.31199660897254944,0.31199660897254944,0.3658824861049652,0.3658824861049652,0.14623350301644292,0.14623350301644292,0.36827778816223145,0.36827778816223145,0.46520526707172394,0.46520526707172394,0.20804354751082155,0.20804354751082155,0.3951861038804054,0.3951861038804054,0.5464951395988464,0.5464951395988464,0.27422504460087355,0.27422504460087355,1.046793207526207,1.046793207526207,0.9587740898132324,0.9587740898132324,0.09406115601522506,0.09406115601522506,1.0002581924200058,1.0002581924200058,4.26314640045166,4.26314640045166,0.7655836919280432,0.7655836919280432,6.40767871526399e-05,6.40767871526399e-05,0.0001101442935838217,0.0001101442935838217,0.4079455609870802,0.4079455609870802,4.706651806235313,4.706651806235313,4.805572832226754,4.805572832226754,0.028672141800706107,0.028672141800706107,0.002968767515598835,0.002968767515598835,-0.42843076690505344,-0.42843076690505344,1.072055803817212,1.072055803817212,3.0363344676334765,3.0363344676334765,3.485404897541609,3.485404897541609,0.12542077733221701,0.12542077733221701,0.8537664969835571,0.8537664969835571,1.0,1.0,new_M13_full28_train27_same15
M12a_edge_preserving_terrace,2,1.5,1.5,3.7520350217819214,3.7520350217819214,2.62036103041878,2.62036103041878,1.1316739913631415,1.1316739913631415,1.1872824132442474,1.1872824132442474,1.1297334134578705,1.1297334134578705,1.1052119135856628,1.1052119135856628,1.0224688257819117,1.0224688257819117,1.1295494437217712,1.1295494437217712,1.4143927693367004,1.4143927693367004,0.03065678400976058,0.03065678400976058,39.11783529793651,39.11783529793651,0.1918784443927397,0.1918784443927397,2.2424653434753425,2.2424653434753425,0.5485081221184918,0.5485081221184918,3.7520311716945858,3.7520311716945858,3.850087335610652e-06,3.850087335610652e-06,0.963310660474854,0.963310660474854,0.002407706215300176,0.002407706215300176,0.0023271854934840885,0.0023271854934840885,8.052072181613206e-05,8.052072181613206e-05,0.21616809809349213,0.21616809809349213,15.748031496062993,15.748031496062993,0.4,0.4,0.1785714285714286,0.1785714285714286,0.5608082147726149,0.5608082147726149,1.1687736907910087,1.1687736907910087,0.20451409678640084,0.20451409678640084,0.0468747904440987,0.0468747904440987,0.963310660474854,0.963310660474854,15.748031496062993,15.748031496062993,0.9693432159902394,0.9693432159902394,8.340171693846742,8.340171693846742,1.0646169185638428,1.0646169185638428,0.042933525544219184,0.042933525544219184,0.0,0.0,0.28291746973991394,0.28291746973991394,0.3658824861049652,0.3658824861049652,0.22626698790057298,0.22626698790057298,0.3539666458964348,0.3539666458964348,0.46520526707172394,0.46520526707172394,0.23898896007394865,0.23898896007394865,0.3226277455687523,0.3226277455687523,0.5464951395988464,0.5464951395988464,0.4085749641545757,0.4085749641545757,1.0306629538536072,1.0306629538536072,0.9587740898132324,0.9587740898132324,0.07702261966165189,0.07702261966165189,1.0448098480701447,1.0448098480701447,4.26314640045166,4.26314640045166,0.7551774135918206,0.7551774135918206,2.8666234750290515e-05,2.8666234750290515e-05,0.0001101442935838217,0.0001101442935838217,0.7387935749618386,0.7387935749618386,4.249151529371738,4.249151529371738,4.805572832226754,4.805572832226754,0.11541536674433628,0.11541536674433628,0.17835953863742043,0.17835953863742043,-0.42843076690505344,-0.42843076690505344,1.5499775922341228,1.5499775922341228,2.4296537476731466,2.4296537476731466,3.485404897541609,3.485404897541609,0.3005854559341771,0.3005854559341771,0.773733012099427,0.773733012099427,1.0,1.0,new_M13_full28_train27_same15
M10_dense_island_spectral_pareto,3,1.0,1.0,2.2897632122039795,3.05113677183787,1.502845119575329,2.0519551135699032,0.7869180926286505,0.999181658267967,1.1032094955444336,1.0901724298795064,1.1235424280166626,1.1221667130788167,1.0848188400268555,1.0909322500228882,1.0401640857483199,1.0291541491348366,1.0898733139038086,1.100086013476054,1.3952579498291016,1.3984064261118572,0.02071072197441063,0.02561199295864521,40.027660465188575,38.518155391192714,0.05349806416209768,0.05819001288111917,0.16476089000701855,0.39711188872655256,0.21394224188020394,0.2482303772102017,2.289760906079369,3.0511337529607254,2.306124610385041e-06,3.0188771448595255e-06,0.6624163914314479,0.6518492126137604,0.0013911853789885242,0.0013764387190131993,0.001372517312703398,0.0013679761986932863,6.352119921124679e-05,5.0809986460649244e-05,0.18336857455036082,0.2091852221786774,15.748031496062993,13.123359580052494,0.4,0.3333333333333333,0.25,0.23015873015873015,0.5256706160924999,0.5562021062016363,0.717527935733397,1.0202054533898288,0.1811237398002828,0.1475379381577173,0.022010216187784315,0.01906645295893346,0.6624163914314479,0.6518492126137604,15.748031496062993,13.123359580052494,0.9792892780255894,0.9743880070413548,8.487249295722158,8.102088666783798,1.0423822402954102,1.0422416130701702,0.03716005393142275,0.0390326034091538,0.0,0.0,0.31724704802036285,0.3165688415368398,0.35580480098724365,0.3267432550589244,0.18409929188204957,0.20112342143403436,0.3729405701160431,0.3739596704641978,0.45847636461257935,0.43683799107869464,0.18656533051341812,0.143273396092117,0.4050888121128082,0.41559451818466187,0.519618034362793,0.5279795428117117,0.2204104066373135,0.20626587219671336,1.0232482254505157,1.0347348650296528,0.9246742129325867,0.9230756163597107,0.15753005180856183,0.12491380549796599,0.9881985783576965,0.9962383210659027,4.414613723754883,5.264013290405273,0.7715727886922323,0.7983865140067756,7.20663257896848e-05,8.313874082982425e-05,0.00010087254692199481,0.00010039478848872595,0.49899847352590254,0.4382965318333543,4.6326127219200135,4.681374790668488,4.740511848926545,4.729628101189932,0.011595707969207461,0.02297999719020656,-0.04240695001810131,-0.01497526894172012,-0.6283871835451719,-0.6046193555736047,0.9468510698762335,1.0303208925035525,3.063746814474789,3.045471916580581,3.633104849380073,3.990351923063075,0.20618071118780532,0.2127074447939881,0.8916322858491638,1.0061454174121105,1.0,1.0,new_M13_full28_train27_all28
M12a_edge_preserving_terrace,3,1.0,1.0,2.2897632122039795,3.05113677183787,1.502845119575329,2.0519551135699032,0.7869180926286505,0.999181658267967,1.4165548086166382,1.3935400446256,1.125753939151764,1.124887764453888,1.0848188400268555,1.0909322500228882,1.037734502402166,1.0315532915737107,1.1077536344528198,1.1187009414037068,1.3977940082550049,1.4042481978734334,0.030110257219305978,0.025281719874833738,38.952350220093464,36.97452207035965,0.11035175572954103,0.1647028815050068,1.133997421264647,1.6945832149187725,0.31971084824613394,0.47224236416103915,2.2897608781400693,3.0511336537664118,2.3340639101476768e-06,3.118071458437418e-06,0.8932293423349668,0.8559134552598199,0.0018859841110375752,0.001885506311277411,0.0018176570510905,0.0018209015127187075,6.832705994690074e-05,6.460479855872982e-05,0.20495692902393525,0.2027102228045914,15.748031496062993,10.498687664041995,0.4,0.26666666666666666,0.19047619047619047,0.18253968253968256,0.7505775192891891,0.7272344740370094,1.3029372314822631,1.6143636364768217,0.2776444773375983,0.23035419742798502,0.057818439347176565,0.05355206134117622,0.8932293423349668,0.8559134552598199,15.748031496062993,10.498687664041995,0.9698897427806941,0.9747182801251663,8.297074492597893,7.850370074943257,1.0599331855773926,1.0578457514444988,0.04465465417494813,0.046963616781027555,0.0,0.0,0.2842564582824707,0.2839948783318202,0.35580480098724365,0.3267432550589244,0.20861528451536449,0.20140165717122713,0.3549601584672928,0.35519445935885113,0.45847636461257935,0.43683799107869464,0.23011705603658472,0.17901653696759748,0.32666604220867157,0.32409918308258057,0.519618034362793,0.5279795428117117,0.3868776142084466,0.3836688050706936,1.012324869632721,1.0227191944917042,0.9246742129325867,0.9230756163597107,0.13445473378954365,0.11207280439137284,0.976898729801178,1.0135428508122761,4.414613723754883,5.264013290405273,0.7624088087928584,0.7931551615845178,2.985067063358591e-05,2.9620563104297302e-05,0.00010087254692199481,0.00010039478848872595,0.7275591852732051,0.6959453448852907,4.189599806070328,4.229300954937934,4.740511848926545,4.729628101189932,0.08798952845485104,0.10520635585488747,0.1656279472233508,0.16939667971126107,-0.6283871835451719,-0.6046193555736047,1.2635762656534903,1.4194108750111711,2.4724533638066264,2.443920286384307,3.633104849380073,3.990351923063075,0.35535276983656,0.368901521430196,0.7913847154846355,0.8997123399704631,1.0,1.0,new_M13_full28_train27_all28
