target,method,growth_group_count,mae,median_absolute_error,rmse,pearson_r,pearson_p,spearman_rho,spearman_p,confidence_vs_absolute_error_spearman,confidence_vs_absolute_error_p,interval_coverage,mean_interval_width,prediction_min,prediction_max,truth_min,truth_max
FSMI_nm,M14i_target_specific_robust,23,1.3159379293145927,0.7712581562654957,2.0663606805589807,0.28063744435662447,0.19460157238949266,0.4298418972332016,0.04064697629864635,-0.6768261413485794,0.00039013654524264045,0.8695652173913043,6.503735434284465,1.1686025388950836,6.045022237330305,0.8380821497217993,9.324230493376989
FSMI_nm,M12a_frozen_alpha1,23,1.7480819285347646,0.9787549067821608,2.352490931470062,0.15802735810837595,0.4714307082010346,0.23715415019762848,0.27590585852781313,-0.5610794089199231,0.005346173904127152,0.8695652173913043,6.660510028817723,0.0017305625895938143,7.397084656583751,0.8380821497217993,9.324230493376989
Rq_nm,M14i_target_specific_robust,23,1.4655696000763268,1.1910191806031225,2.0538123845805774,0.5093670304120774,0.013043989153060645,0.4990118577075099,0.015351531457777153,-0.6008018449496522,0.0024323468345632177,0.8695652173913043,6.7213179086855135,0.6496313891302664,7.056666196318084,1.2270276091477796,10.321437835693361
Rq_nm,M12a_frozen_alpha1,23,1.9100747989313351,1.3221523767382153,2.4849764459756263,0.265392757850007,0.22099172018764057,0.30335968379446643,0.1593839875761117,-0.577961444232558,0.0038715572673183873,0.8260869565217391,6.933488020713387,0.0070670937866817735,8.269986562032416,1.2270276091477796,10.321437835693361
