growth_run_id,method,true_fsmi_nm,generated_sq_nm,generated_sa_nm,generated_analysis_scale_nm,generated_height_increment_rms_31nm,generated_scale_dependent_rms_slope_31nm,generated_curvature_relief_31nm,generated_scale_dependent_rms_curvature_31nm_inv,generated_sdq_31nm,generated_sdr_31nm_percent,generated_bearing_core_span_p90_p10_nm,generated_bearing_peak_span_p99_p90_nm,generated_bearing_valley_span_p10_p01_nm,generated_bearing_core_equivalent_nm,generated_island_prominence_nm,generated_island_median_area_nm2,generated_island_count_per_um2,generated_island_boundary_contrast,generated_functional_surface_morphology_index_nm,fsmi_absolute_error_nm
6022,M10_dense_island_spectral_pareto,1.283204177965711,3.202320154821426,2.5421045129033484,31.496062992125985,2.4704408070312183,0.07843649562324118,1.711583923192353,0.0034507671371461824,0.0805033110876158,0.3229591426922701,8.138308229573447,3.1182080216235235,3.746797048873402,2.0345770573933617,2.299616920260124,2325.0046500093003,11.0,1.2855418596303938,2.4162090452855574,1.1330048673198463
6022,M12a_edge_preserving_terrace,1.283204177965711,3.202320254895916,2.658076461035195,31.496062992125985,2.4072371419444023,0.07642977925673478,1.6596135334485056,0.0033459883351238677,0.07876139188967518,0.3089813238147818,8.381899585912379,2.503303988462335,2.678333103922796,2.0954748964780947,2.8184352107288726,2976.0059520119044,10.5,1.5574080260280554,2.51340103271819,1.2301968547524789
6028,M10_dense_island_spectral_pareto,4.936413231860013,3.7232034004485883,2.9536820277237146,31.496062992125985,2.803104116862166,0.08899855571037377,1.891898898171498,0.0038143046660760105,0.09276119642285291,0.42814230200279446,9.488026431843185,4.12774395641393,3.7913645923490975,2.372006607960796,2.673397967597336,2371.5047430094864,13.0,1.395918753619143,2.792854083234232,2.143559148625781
6028,M12a_edge_preserving_terrace,4.936413231860013,3.7232036748047292,3.0953456280703593,31.496062992125985,2.8556917831742057,0.09066821411578102,1.9037902621922664,0.003838279142362383,0.09473597429283126,0.4463909481065634,9.813277373569875,2.9269576578266667,2.8900757421841554,2.4533193433924687,3.554805224786757,4433.0088660177325,11.5,1.6467446758491016,2.9636601328016727,1.9727530990583402
6029,M10_dense_island_spectral_pareto,2.2241852747386375,2.6147084567610026,2.0679573329014778,31.496062992125985,2.0214311341637483,0.06418043850969901,1.3952820206644883,0.002813062963912191,0.06550495205076327,0.21400216490602347,6.642251574487599,2.9891618557221475,2.944356734601514,1.6605628936218997,2.0840448111615846,2604.005208010416,14.0,1.3890484931867046,2.0002395095416032,0.22394576519703424
6029,M12a_edge_preserving_terrace,2.2241852747386375,2.614708537671402,2.163827600655174,31.496062992125985,1.976528079888826,0.06275476653647022,1.3450027190647975,0.0027116936069745147,0.06476398293401192,0.20917994275732266,6.891891552885384,2.012760541366778,2.0566137431253115,1.722972888221346,2.506780001642902,3255.0065100130205,11.5,1.7176558296796376,2.0771373809875833,0.1470478937510542
6033,M10_dense_island_spectral_pareto,2.1349665471520227,3.7741004849319317,3.0008761589820465,31.496062992125985,2.9037391451167482,0.09219371785745675,2.0139824303667107,0.0040604403274230845,0.09360142425531305,0.43583557942918505,9.667461005445016,4.739245009494956,3.1864643052334416,2.416865251361254,2.6930324216742276,2294.0045880091766,17.0,1.3329667574291388,2.840778710296301,0.7058121631442784
6033,M12a_edge_preserving_terrace,2.1349665471520227,3.7741005147490334,3.1380419755769733,31.496062992125985,2.8528199744833183,0.09057703418984535,1.9438142422297258,0.003918972489115405,0.09379175215360527,0.43756589137539914,9.991146242299294,3.507708379350757,2.087300858382556,2.4977865605748235,3.6379473128622317,3844.0076880153765,12.5,1.7108409429461013,3.0213401087464176,0.8863735615943948
6047,M10_dense_island_spectral_pareto,2.946047980770432,3.2461341256910057,2.5895600541661348,31.496062992125985,2.378705396734235,0.07552389634631196,1.6402083384013233,0.0033068650362593674,0.07792115404686534,0.3024269015103922,8.460353448784613,3.1077725497132382,3.316712605529011,2.115088362196153,2.4397195124598032,4526.009052018104,12.0,1.3725178876398667,2.425605991710751,0.5204419890596812
6047,M12a_edge_preserving_terrace,2.946047980770432,3.246134139316121,2.7108001752338273,31.496062992125985,2.3852299041869385,0.0757310494579353,1.6110387971694995,0.003248055594943357,0.07958331514489883,0.3154355768588336,8.763568091856197,2.2069264150293963,2.2001093063641153,2.190892022964049,2.6102316613485868,3410.00682001364,12.5,1.699460104624765,2.478549668160014,0.46749831261041797
6048,M10_dense_island_spectral_pareto,1.9658126479353135,3.5438504228749466,2.8128846223679536,31.496062992125985,2.6772088220950545,0.08500138010151798,1.777487665292265,0.0035836373191873677,0.09052886129517401,0.4073767315975785,8.999564574806325,3.9020289980769443,3.7534304183874205,2.249891143701581,2.7099260453707457,2294.004588009176,14.0,1.3981581135494543,2.6826502582785094,0.7168376103431959
6048,M12a_edge_preserving_terrace,1.9658126479353135,3.5438505741423967,2.9384875730061353,31.496062992125985,2.7682154900775173,0.08789084180996118,1.8573126761998258,0.003744574519303373,0.09233365986673508,0.4237826974247878,9.222870422871157,2.6990087739823307,2.5662670919362314,2.3057176057177893,3.1865033184039904,5828.011656023313,11.0,1.671630782507331,2.7928282493344403,0.8270156013991268
6056,M10_dense_island_spectral_pareto,2.6635524818908394,3.2548675416742436,2.59488715475633,31.496062992125985,2.5534641104576843,0.08107248550703147,1.7523266430980051,0.003532909553315965,0.08390864686973862,0.35059466226635627,8.44578096417264,3.2777609023987764,3.186601771771392,2.11144524104316,2.31986527653832,2232.004464008928,14.0,1.3640182659554188,2.444726529616928,0.21882595227391155
6056,M12a_edge_preserving_terrace,2.6635524818908394,3.2548675511888137,2.7059075950533393,31.496062992125985,2.533314285487588,0.08043272856423092,1.7009298678327116,0.003429287229784225,0.08428524433782349,0.35369234696884344,8.66423191673665,2.6080348534337574,2.322661454539448,2.1660579791841625,3.1589070946116813,2356.004712009424,11.5,1.6368413894456078,2.6231769719054903,0.04037550998534911
6057,M10_dense_island_spectral_pareto,4.20513929744002,3.227022995078178,2.6318825396514804,31.496062992125985,2.536002175624602,0.0805180690760811,1.7666850817991953,0.0035618579605424024,0.08256895670454895,0.33955401749022557,8.409894990164204,3.094425127100516,2.8974637173226907,2.102473747541051,2.5920280487277276,2666.0053320106645,15.5,1.3785453654669275,2.5173167425424365,1.6878225548975836
