method,group_count,median_true_rq_nm,median_generated_rq_nm,median_rq_absolute_error_nm,median_condition_descriptor_mae_z,median_generated_pairwise_l1,median_real_pairwise_l1,median_diversity_ratio,median_unit_l1,median_unit_rmse,median_ssim,median_gradient_mae,median_physical_ra_error_nm,median_physical_robust_height_range_error_nm,median_physical_histogram_wasserstein_nm,median_reconstructed_rq_nm,median_rq_architectural_consistency_error_nm,median_normalized_psd_log_distance,median_psd_low_band_error,median_psd_mid_band_error,median_psd_high_band_error,median_psd_slope_error,median_correlation_length_abs_error_nm,median_correlation_length_relative_error,median_anisotropy_error,median_skewness_error,median_kurtosis_error,median_height_quantile_error,median_ra_rq_error,median_physical_psd_distance,median_physical_correlation_length_error_nm,median_ssim_penalty,median_composite_score,median_nearest_training_l1,median_max_training_ssim,median_exact_training_pixel_equality,median_generated_mean_gradient,median_real_mean_gradient,median_mean_gradient_relative_error,median_generated_rms_gradient,median_real_rms_gradient,median_rms_gradient_relative_error,median_generated_laplacian_rms,median_real_laplacian_rms,median_laplacian_rms_relative_error,median_generated_edge_energy_ratio,median_real_edge_energy_ratio,median_edge_energy_ratio_relative_error,median_generated_wrap_discontinuity_ratio,median_real_wrap_discontinuity_ratio,median_wrap_discontinuity_ratio_relative_error,median_generated_high_psd_fraction,median_real_high_psd_fraction,median_high_psd_fraction_relative_error,median_generated_robust_height_range,median_real_robust_height_range,median_robust_height_range_relative_error,median_generated_skewness,median_real_skewness,median_skewness_relative_error,median_generated_kurtosis,median_real_kurtosis,median_kurtosis_relative_error,median_sharpness_ratio,median_afm_texture_gate_pass,texture_gate_pass_fraction
M10_dense_island_spectral_pareto,1,1.8154829144477844,2.32348641798451,0.5080035035367256,0.6117634773254395,1.138935387134552,1.136784553527832,1.0018920327515404,1.1170811653137207,1.4047064781188965,0.018800969250604174,41.70014205456571,0.0006623866324908523,0.22326565742492654,0.03527011776110156,1.8154810692223216,1.8452254628709142e-06,0.9732625424286182,0.003627945962771495,0.0035312062868829873,9.673967588842697e-05,0.3884191145366609,15.748031496062993,0.4,0.25,0.07235423674691689,0.044114795948134056,0.03791901759537212,0.00036485441627664983,0.9732625424286182,15.748031496062993,0.9811990307493959,8.835814929355973,1.0241252183914185,0.04487700948819989,0.0,0.29552170634269714,0.3867746889591217,0.23593318079319586,0.35663554072380066,0.48211681842803955,0.2602715211499475,0.3323610723018646,0.6060297191143036,0.45157628113089643,0.9321709871292114,0.9697852730751038,0.03878620039941496,0.8644828200340271,4.353774785995483,0.8014406204898895,2.572600662474701e-05,0.0001280369394978046,0.799073558571055,4.719069015979767,4.73786234498024,0.003966626219181783,0.06600791829703725,-0.14245105160675348,1.463372629071612,2.975482808804786,3.157563602388289,0.05766496467269332,0.7640668192068041,1.0,1.0
M16b_baseline_dense_microisland_terrace,1,1.8154829144477844,2.32348641798451,0.5080035035367256,1.0135542154312134,1.1631715297698975,1.136784553527832,1.0232119412250789,1.1404589414596558,1.4210656881332397,0.018155504056551815,41.5884534691839,0.06811942261671144,0.7536181330680849,0.17253645600268241,1.8154811408963665,1.7735514179495482e-06,1.0490727010362653,0.003700216652480437,0.003605789162494682,9.442748998583903e-05,0.3123581560744233,15.748031496062993,0.4,0.25,0.37114934143442796,0.5691020173319412,0.1760806575816658,0.03752138052007936,1.0490727010362653,15.748031496062993,0.9818444959434481,8.857009052379253,1.0378572940826416,0.041639365256829826,0.0,0.28043316304683685,0.3867746889591217,0.2749443770440834,0.35254769027233124,0.48211681842803955,0.2687504837067776,0.3131924271583557,0.6060297191143036,0.4832061575856739,0.9062151610851288,0.9697852730751038,0.06555070875473262,0.9175375998020172,4.353774785995483,0.7892546939374532,2.7708736144474445e-05,0.0001280369394978046,0.7835879531863572,4.208983871936798,4.73786234498024,0.11162807919140742,0.27885911065113234,-0.14245105160675348,2.9575784629582325,2.4055145628887353,3.157563602388289,0.23817383723663582,0.7250556229559165,1.0,1.0
M17a_fixed_sparse_peak_terrace,1,1.8154829144477844,2.32348641798451,0.5080035035367256,1.0135542154312134,1.1631715297698975,1.136784553527832,1.0232119412250789,1.1404589414596558,1.4210656881332397,0.018155504056551815,41.5884534691839,0.06811942261671144,0.7536181330680849,0.17253645600268241,1.8154811408963665,1.7735514179495482e-06,1.0490727010362653,0.003700216652480437,0.003605789162494682,9.442748998583903e-05,0.3123581560744233,15.748031496062993,0.4,0.25,0.37114934143442796,0.5691020173319412,0.1760806575816658,0.03752138052007936,1.0490727010362653,15.748031496062993,0.9818444959434481,8.857009052379253,1.0378572940826416,0.041639365256829826,0.0,0.28043316304683685,0.3867746889591217,0.2749443770440834,0.35254769027233124,0.48211681842803955,0.2687504837067776,0.3131924271583557,0.6060297191143036,0.4832061575856739,0.9062151610851288,0.9697852730751038,0.06555070875473262,0.9175375998020172,4.353774785995483,0.7892546939374532,2.7708736144474445e-05,0.0001280369394978046,0.7835879531863572,4.208983871936798,4.73786234498024,0.11162807919140742,0.27885911065113234,-0.14245105160675348,2.9575784629582325,2.4055145628887353,3.157563602388289,0.23817383723663582,0.7250556229559165,1.0,1.0
M17b_topology_sparse_peak_terrace,1,1.8154829144477844,2.32348641798451,0.5080035035367256,1.0135542154312134,1.1631715297698975,1.136784553527832,1.0232119412250789,1.1404589414596558,1.4210656881332397,0.018155504056551815,41.5884534691839,0.06811942261671144,0.7536181330680849,0.17253645600268241,1.8154811408963665,1.7735514179495482e-06,1.0490727010362653,0.003700216652480437,0.003605789162494682,9.442748998583903e-05,0.3123581560744233,15.748031496062993,0.4,0.25,0.37114934143442796,0.5691020173319412,0.1760806575816658,0.03752138052007936,1.0490727010362653,15.748031496062993,0.9818444959434481,8.857009052379253,1.0378572940826416,0.041639365256829826,0.0,0.28043316304683685,0.3867746889591217,0.2749443770440834,0.35254769027233124,0.48211681842803955,0.2687504837067776,0.3131924271583557,0.6060297191143036,0.4832061575856739,0.9062151610851288,0.9697852730751038,0.06555070875473262,0.9175375998020172,4.353774785995483,0.7892546939374532,2.7708736144474445e-05,0.0001280369394978046,0.7835879531863572,4.208983871936798,4.73786234498024,0.11162807919140742,0.27885911065113234,-0.14245105160675348,2.9575784629582325,2.4055145628887353,3.157563602388289,0.23817383723663582,0.7250556229559165,1.0,1.0
M17c_topology_sparse_finetexture_terrace,1,1.8154829144477844,2.32348641798451,0.5080035035367256,1.0135542154312134,1.1631715297698975,1.136784553527832,1.0232119412250789,1.1404589414596558,1.4210656881332397,0.018155504056551815,41.5884534691839,0.06811942261671144,0.7536181330680849,0.17253645600268241,1.8154811408963665,1.7735514179495482e-06,1.0490727010362653,0.003700216652480437,0.003605789162494682,9.442748998583903e-05,0.3123581560744233,15.748031496062993,0.4,0.25,0.37114934143442796,0.5691020173319412,0.1760806575816658,0.03752138052007936,1.0490727010362653,15.748031496062993,0.9818444959434481,8.857009052379253,1.0378572940826416,0.041639365256829826,0.0,0.28043316304683685,0.3867746889591217,0.2749443770440834,0.35254769027233124,0.48211681842803955,0.2687504837067776,0.3131924271583557,0.6060297191143036,0.4832061575856739,0.9062151610851288,0.9697852730751038,0.06555070875473262,0.9175375998020172,4.353774785995483,0.7892546939374532,2.7708736144474445e-05,0.0001280369394978046,0.7835879531863572,4.208983871936798,4.73786234498024,0.11162807919140742,0.27885911065113234,-0.14245105160675348,2.9575784629582325,2.4055145628887353,3.157563602388289,0.23817383723663582,0.7250556229559165,1.0,1.0
M17d_multiscale_texture_no_peak_terrace,1,1.8154829144477844,2.32348641798451,0.5080035035367256,1.0135542154312134,1.1631715297698975,1.136784553527832,1.0232119412250789,1.1404589414596558,1.4210656881332397,0.018155504056551815,41.5884534691839,0.06811942261671144,0.7536181330680849,0.17253645600268241,1.8154811408963665,1.7735514179495482e-06,1.0490727010362653,0.003700216652480437,0.003605789162494682,9.442748998583903e-05,0.3123581560744233,15.748031496062993,0.4,0.25,0.37114934143442796,0.5691020173319412,0.1760806575816658,0.03752138052007936,1.0490727010362653,15.748031496062993,0.9818444959434481,8.857009052379253,1.0378572940826416,0.041639365256829826,0.0,0.28043316304683685,0.3867746889591217,0.2749443770440834,0.35254769027233124,0.48211681842803955,0.2687504837067776,0.3131924271583557,0.6060297191143036,0.4832061575856739,0.9062151610851288,0.9697852730751038,0.06555070875473262,0.9175375998020172,4.353774785995483,0.7892546939374532,2.7708736144474445e-05,0.0001280369394978046,0.7835879531863572,4.208983871936798,4.73786234498024,0.11162807919140742,0.27885911065113234,-0.14245105160675348,2.9575784629582325,2.4055145628887353,3.157563602388289,0.23817383723663582,0.7250556229559165,1.0,1.0
M17e_broad_sparse_peak_terrace,1,1.8154829144477844,2.32348641798451,0.5080035035367256,1.0135542154312134,1.1631715297698975,1.136784553527832,1.0232119412250789,1.1404589414596558,1.4210656881332397,0.018155504056551815,41.5884534691839,0.06811942261671144,0.7536181330680849,0.17253645600268241,1.8154811408963665,1.7735514179495482e-06,1.0490727010362653,0.003700216652480437,0.003605789162494682,9.442748998583903e-05,0.3123581560744233,15.748031496062993,0.4,0.25,0.37114934143442796,0.5691020173319412,0.1760806575816658,0.03752138052007936,1.0490727010362653,15.748031496062993,0.9818444959434481,8.857009052379253,1.0378572940826416,0.041639365256829826,0.0,0.28043316304683685,0.3867746889591217,0.2749443770440834,0.35254769027233124,0.48211681842803955,0.2687504837067776,0.3131924271583557,0.6060297191143036,0.4832061575856739,0.9062151610851288,0.9697852730751038,0.06555070875473262,0.9175375998020172,4.353774785995483,0.7892546939374532,2.7708736144474445e-05,0.0001280369394978046,0.7835879531863572,4.208983871936798,4.73786234498024,0.11162807919140742,0.27885911065113234,-0.14245105160675348,2.9575784629582325,2.4055145628887353,3.157563602388289,0.23817383723663582,0.7250556229559165,1.0,1.0
M17f_broad_sparse_finetexture_terrace,1,1.8154829144477844,2.32348641798451,0.5080035035367256,1.0135542154312134,1.1631715297698975,1.136784553527832,1.0232119412250789,1.1404589414596558,1.4210656881332397,0.018155504056551815,41.5884534691839,0.06811942261671144,0.7536181330680849,0.17253645600268241,1.8154811408963665,1.7735514179495482e-06,1.0490727010362653,0.003700216652480437,0.003605789162494682,9.442748998583903e-05,0.3123581560744233,15.748031496062993,0.4,0.25,0.37114934143442796,0.5691020173319412,0.1760806575816658,0.03752138052007936,1.0490727010362653,15.748031496062993,0.9818444959434481,8.857009052379253,1.0378572940826416,0.041639365256829826,0.0,0.28043316304683685,0.3867746889591217,0.2749443770440834,0.35254769027233124,0.48211681842803955,0.2687504837067776,0.3131924271583557,0.6060297191143036,0.4832061575856739,0.9062151610851288,0.9697852730751038,0.06555070875473262,0.9175375998020172,4.353774785995483,0.7892546939374532,2.7708736144474445e-05,0.0001280369394978046,0.7835879531863572,4.208983871936798,4.73786234498024,0.11162807919140742,0.27885911065113234,-0.14245105160675348,2.9575784629582325,2.4055145628887353,3.157563602388289,0.23817383723663582,0.7250556229559165,1.0,1.0
M17g_moderate_broad_topology_terrace,1,1.8154829144477844,2.32348641798451,0.5080035035367256,1.0135542154312134,1.1631715297698975,1.136784553527832,1.0232119412250789,1.1404589414596558,1.4210656881332397,0.018155504056551815,41.5884534691839,0.06811942261671144,0.7536181330680849,0.17253645600268241,1.8154811408963665,1.7735514179495482e-06,1.0490727010362653,0.003700216652480437,0.003605789162494682,9.442748998583903e-05,0.3123581560744233,15.748031496062993,0.4,0.25,0.37114934143442796,0.5691020173319412,0.1760806575816658,0.03752138052007936,1.0490727010362653,15.748031496062993,0.9818444959434481,8.857009052379253,1.0378572940826416,0.041639365256829826,0.0,0.28043316304683685,0.3867746889591217,0.2749443770440834,0.35254769027233124,0.48211681842803955,0.2687504837067776,0.3131924271583557,0.6060297191143036,0.4832061575856739,0.9062151610851288,0.9697852730751038,0.06555070875473262,0.9175375998020172,4.353774785995483,0.7892546939374532,2.7708736144474445e-05,0.0001280369394978046,0.7835879531863572,4.208983871936798,4.73786234498024,0.11162807919140742,0.27885911065113234,-0.14245105160675348,2.9575784629582325,2.4055145628887353,3.157563602388289,0.23817383723663582,0.7250556229559165,1.0,1.0
M17h_hierarchical_sparse_island_terrace,1,1.8154829144477844,2.32348641798451,0.5080035035367256,1.0135542154312134,1.1631715297698975,1.136784553527832,1.0232119412250789,1.1404589414596558,1.4210656881332397,0.018155504056551815,41.5884534691839,0.06811942261671144,0.7536181330680849,0.17253645600268241,1.8154811408963665,1.7735514179495482e-06,1.0490727010362653,0.003700216652480437,0.003605789162494682,9.442748998583903e-05,0.3123581560744233,15.748031496062993,0.4,0.25,0.37114934143442796,0.5691020173319412,0.1760806575816658,0.03752138052007936,1.0490727010362653,15.748031496062993,0.9818444959434481,8.857009052379253,1.0378572940826416,0.041639365256829826,0.0,0.28043316304683685,0.3867746889591217,0.2749443770440834,0.35254769027233124,0.48211681842803955,0.2687504837067776,0.3131924271583557,0.6060297191143036,0.4832061575856739,0.9062151610851288,0.9697852730751038,0.06555070875473262,0.9175375998020172,4.353774785995483,0.7892546939374532,2.7708736144474445e-05,0.0001280369394978046,0.7835879531863572,4.208983871936798,4.73786234498024,0.11162807919140742,0.27885911065113234,-0.14245105160675348,2.9575784629582325,2.4055145628887353,3.157563602388289,0.23817383723663582,0.7250556229559165,1.0,1.0
