control,descriptor,fold_id,repeat,feature_set,feature_count,row_count,mse,rmse,mae,normalized_mae,r2_vs_train_mean,pearson,spearman,mean_baseline_mse,paired_improvement_over_mean_mse
shuffled_labels_global_diagnostic,gradient_anisotropy,original_mvp9,0,stable36,180,11,0.1267485927560523,0.3560176860158106,0.20866529170756562,2.0555181348210647,-16.790834521623655,-0.07575203298548058,-0.43636363636363645,0.0071243759027715785,-0.11962421685328072
shuffled_labels_global_diagnostic,psd_low_power,original_mvp9,0,stable36,180,11,51.472713944047655,7.17444868572127,2.997349873444311,2.227335848031449,-38.07339788024743,0.3337345354324911,0.18181818181818182,1.3173339595855418,-50.155379984462115
shuffled_labels_global_diagnostic,psd_mid_power,original_mvp9,0,stable36,180,11,57.27744685499181,7.5681864971069395,3.465945368325164,2.6845642140591264,-23.46053552258286,-0.395760325477086,-0.43636363636363645,2.341626854494301,-54.93582000049751
shuffled_labels_global_diagnostic,psd_high_power,original_mvp9,0,stable36,180,11,23.162779423076742,4.812772529745899,1.9171606461082527,1.5025917119756758,-23.33762044671297,0.041543667465602466,0.48181818181818187,0.9517273668472014,-22.21105205622954
shuffled_labels_global_diagnostic,psd_slope,original_mvp9,0,stable36,180,11,2.369831212987179,1.5394256113847071,0.7787398205281643,1.7584565709430742,-19.96557022096539,-0.6642200838785948,-0.4000000000000001,0.11303442682505092,-2.2567967861621283
shuffled_labels_global_diagnostic,autocorrelation_length_px,original_mvp9,0,stable36,180,11,1145.9021600274102,33.851176641697556,19.910145904699526,1.7315501063925265,-8.407771605465538,0.1040359269468678,-0.06849386474658346,121.80378181818182,-1024.0983782092285
shuffled_labels_global_diagnostic,island_count,original_mvp9,0,stable36,180,11,54743.313724968466,233.97289100442484,151.6187859188759,1.5962375440231067,-27.37401485142579,0.20071569811294138,0.02727272727272728,1929.3467636363637,-52813.9669613321
shuffled_labels_global_diagnostic,island_mean_area_px,original_mvp9,0,stable36,180,11,32859382.307237413,5732.310381271884,2195.2188992564743,2.819490979930123,-262.0075904075816,-0.5723568776408673,-0.22727272727272727,124937.01134752571,-32734445.295889888
shuffled_shape_bags_across_groups,rq,original_mvp9,0,random_gaussian_diagnostic,180,11,19.88026239578452,4.458728786973314,3.7324790559948045,1.3814759841465283,-0.44447193390103634,-0.1360026601695083,-0.06363636363636364,13.76299665587449,-6.11726573991003
shuffled_shape_bags_across_groups,ra,original_mvp9,0,random_gaussian_diagnostic,180,11,13.10498406656754,3.620080671278962,3.025525598860881,1.398895634648306,-0.3858772080272084,-0.08130643763658865,0.018181818181818184,9.456093217105751,-3.6488908494617895
shuffled_shape_bags_across_groups,robust_range,original_mvp9,0,random_gaussian_diagnostic,180,11,402.5510556747488,20.063675029135336,16.248634350948688,1.3511968249525634,-0.5231604207123477,-0.2437723491436283,-0.1272727272727273,264.28670952891804,-138.26434614583076
shuffled_shape_bags_across_groups,mean_abs_gradient,original_mvp9,0,random_gaussian_diagnostic,180,11,0.8227202260647324,0.9070392637944249,0.5957439796724467,1.0015172997506228,-1.0799449956867617,-0.044265027929498386,-0.13636363636363638,0.39554903027283395,-0.42717119579189844
shuffled_shape_bags_across_groups,gradient_std,original_mvp9,0,random_gaussian_diagnostic,180,11,0.27267602283956155,0.5221838975299425,0.40374066260546504,0.8951205954602257,-0.7659928413306427,0.05571638152648271,-0.13636363636363638,0.15440380983317306,-0.11827221300638849
shuffled_shape_bags_across_groups,gradient_anisotropy,original_mvp9,0,random_gaussian_diagnostic,180,11,0.025811478315795167,0.16065951050527685,0.13127479921532245,1.0079605546514743,-2.4711034812561663,-0.5292847054189634,-0.4727272727272727,0.007436101647552779,-0.018375376668242387
shuffled_shape_bags_across_groups,psd_low_power,original_mvp9,0,random_gaussian_diagnostic,180,11,1.8525142290071281,1.3610709860279617,1.168300543649758,0.9808885745322066,0.008064968111491266,0.23920506978112419,0.3181818181818182,1.8675761712742358,0.015061942267107664
shuffled_shape_bags_across_groups,psd_mid_power,original_mvp9,0,random_gaussian_diagnostic,180,11,1.861690182595955,1.3644376799971316,1.1113669478046095,1.0282751855555254,0.15060768426408566,0.43196032276163254,0.28181818181818186,2.1917907050795304,0.33010052248357535
shuffled_shape_bags_across_groups,psd_high_power,original_mvp9,0,random_gaussian_diagnostic,180,11,0.45611486628567344,0.6753627664342131,0.5892245528688155,0.5214942006392127,0.5828770358479696,0.7618082369034351,0.6272727272727273,1.0934781958430642,0.6373633295573907
shuffled_shape_bags_across_groups,psd_slope,original_mvp9,0,random_gaussian_diagnostic,180,11,0.22632037406674874,0.47573140958606963,0.3862776250582687,0.8836773866053727,-1.6781732047385987,0.21433873164446646,0.03636363636363637,0.08450550310424698,-0.14181487096250175
shuffled_shape_bags_across_groups,autocorrelation_length_px,original_mvp9,0,random_gaussian_diagnostic,180,11,120.70920785029534,10.986774224052088,7.534899411261011,0.5450349984433641,-0.02662931152443937,0.4542143199505372,0.35616809668223404,117.5781818181818,-3.131026032113539
shuffled_shape_bags_across_groups,island_count,original_mvp9,0,random_gaussian_diagnostic,180,11,65214.94105363041,255.37216186113633,125.61640544856196,0.6481674730529039,-13.924814799724386,0.1211401145836913,-0.11818181818181818,4369.564509090908,-60845.376544539504
shuffled_shape_bags_across_groups,island_mean_area_px,original_mvp9,0,random_gaussian_diagnostic,180,11,238616.54945072441,488.48392957263644,402.64956277144387,0.5215724555297112,-0.8722565972981409,-0.09229424452971872,-0.21818181818181823,127448.63593754866,-111167.91351317575
random_gaussian_features,rq,original_mvp9,0,random_gaussian_diagnostic,180,11,19.91572253329519,4.462703500491063,3.7355822299856087,1.3826245399129802,-0.4470484176710543,-0.1370135462389609,-0.06363636363636364,13.76299665587449,-6.152725877420702
random_gaussian_features,ra,original_mvp9,0,random_gaussian_diagnostic,180,11,13.12757254908276,3.6231992146558487,3.027989325172175,1.4000347742355348,-0.3882659833910509,-0.0824314140557986,0.018181818181818184,9.456093217105751,-3.671479331977009
random_gaussian_features,robust_range,original_mvp9,0,random_gaussian_diagnostic,180,11,403.2097912744814,20.080084443908135,16.262105891732126,1.3523170854458852,-0.5256529244061838,-0.24396786421328143,-0.1272727272727273,264.28670952891804,-138.92308174556337
random_gaussian_features,mean_abs_gradient,original_mvp9,0,random_gaussian_diagnostic,180,11,0.8230897915692023,0.9072429617082749,0.596487320432531,1.0027669449946142,-1.0808793059142827,-0.04430686363821393,-0.13636363636363638,0.39554903027283395,-0.4275407612963683
random_gaussian_features,gradient_std,original_mvp9,0,random_gaussian_diagnostic,180,11,0.2730022643151336,0.5224961859335756,0.4043636570289868,0.896501816602908,-0.7681057521190782,0.055148760145014235,-0.13636363636363638,0.15440380983317306,-0.11859845448196052
random_gaussian_features,gradient_anisotropy,original_mvp9,0,random_gaussian_diagnostic,180,11,0.02585616250153411,0.16079851523423377,0.13133842684885197,1.0084491034450502,-2.477112568793808,-0.5292879813953001,-0.4727272727272727,0.007436101647552779,-0.018420060853981332
random_gaussian_features,psd_low_power,original_mvp9,0,random_gaussian_diagnostic,180,11,1.855609797741772,1.3622076925864763,1.1694650888337277,0.9818663101599876,0.0064074353252747684,0.238552064059865,0.3181818181818182,1.8675761712742358,0.01196637353246377
random_gaussian_features,psd_mid_power,original_mvp9,0,random_gaussian_diagnostic,180,11,1.8644250072366317,1.3654394923381379,1.1121877254950794,1.0290345974974002,0.14935992614815852,0.43134285240438136,0.3454545454545455,2.1917907050795304,0.3273656978428987
random_gaussian_features,psd_high_power,original_mvp9,0,random_gaussian_diagnostic,180,11,0.4593407210999405,0.6777467971889949,0.5910154269734232,0.5230792168356369,0.5799269497588913,0.7599812446580808,0.6272727272727273,1.0934781958430642,0.6341374747431237
random_gaussian_features,psd_slope,original_mvp9,0,random_gaussian_diagnostic,180,11,0.22655575896761215,0.47597873793648826,0.38634368450493445,0.8838285091022592,-1.6809586434640869,0.21535249613504612,0.03636363636363637,0.08450550310424698,-0.14205025586336517
random_gaussian_features,autocorrelation_length_px,original_mvp9,0,random_gaussian_diagnostic,180,11,120.72535147254162,10.987508883843581,7.529840618556289,0.5446690719825777,-0.026766612697128433,0.45452321651267513,0.35616809668223404,117.5781818181818,-3.147169654359814
random_gaussian_features,island_count,original_mvp9,0,random_gaussian_diagnostic,180,11,65411.26494193154,255.75626080690878,125.75648656278742,0.6488902769056788,-13.969744652091293,0.1205207963353109,-0.11818181818181818,4369.564509090908,-61041.70043284063
random_gaussian_features,island_mean_area_px,original_mvp9,0,random_gaussian_diagnostic,180,11,239103.52938257446,488.9821360567014,402.90577240765833,0.5219043369011225,-0.8760775870503472,-0.09333549383854237,-0.21818181818181823,127448.63593754866,-111654.8934450258
brightness_only_diagnostic,rq,original_mvp9,0,brightness_only_diagnostic,20,11,28.55711041653939,5.343885329658505,3.9418071683066116,1.458953112786012,-1.0749195201141242,-0.1778507334476496,-0.17272727272727276,13.76299665587449,-14.794113760664901
brightness_only_diagnostic,ra,original_mvp9,0,brightness_only_diagnostic,20,11,19.36284063281352,4.400322787343392,3.245730255407797,1.5007104508536917,-1.0476575461192366,-0.14396156306192345,-0.26363636363636367,9.456093217105751,-9.906747415707768
brightness_only_diagnostic,robust_range,original_mvp9,0,brightness_only_diagnostic,20,11,492.5228091901676,22.192854913015758,15.8730470216698,1.3199638981814334,-0.8635928006673987,-0.2573717796724244,-0.39090909090909093,264.28670952891804,-228.23609966124957
brightness_only_diagnostic,mean_abs_gradient,original_mvp9,0,brightness_only_diagnostic,20,11,0.9704885751304574,0.9851337853969162,0.7264642219427461,1.2212737530735407,-1.4535228274003176,-0.1032148700684914,0.018181818181818184,0.39554903027283395,-0.5749395448576234
brightness_only_diagnostic,gradient_std,original_mvp9,0,brightness_only_diagnostic,20,11,0.31310864682472456,0.5595611198293933,0.4471832042132575,0.9914356742073781,-1.0278557061708873,-0.003854635601585687,-0.19090909090909092,0.15440380983317306,-0.1587048369915515
brightness_only_diagnostic,gradient_anisotropy,original_mvp9,0,brightness_only_diagnostic,20,11,0.047832128814797925,0.21870557563719753,0.15583971163283528,1.1965760611563285,-5.432419980506785,-0.03645191259573751,-0.28181818181818186,0.007436101647552779,-0.04039602716724515
brightness_only_diagnostic,psd_low_power,original_mvp9,0,brightness_only_diagnostic,20,11,5.286420593096337,2.2992217363917593,1.713994221276874,1.4390452504734317,-1.8306318502069154,0.47870639103890283,0.02727272727272728,1.8675761712742358,-3.4188444218221012
brightness_only_diagnostic,psd_mid_power,original_mvp9,0,brightness_only_diagnostic,20,11,2.272449879379975,1.5074647191161639,1.2658611229784382,1.1712185463941154,-0.036800582333666565,0.38796427588710314,0.16363636363636366,2.1917907050795304,-0.08065917430044456
brightness_only_diagnostic,psd_high_power,original_mvp9,0,brightness_only_diagnostic,20,11,7.236296668068555,2.6900365551546983,1.5572963243010136,1.378287781535389,-5.617687207278441,-0.05314338724773734,-0.018181818181818184,1.0934781958430642,-6.142818472225491
brightness_only_diagnostic,psd_slope,original_mvp9,0,brightness_only_diagnostic,20,11,0.7138062652917209,0.8448705612646951,0.4537103973753688,1.0379416052583204,-7.446861317554209,-0.5359086329313949,0.009090909090909092,0.08450550310424698,-0.6293007621874739
brightness_only_diagnostic,autocorrelation_length_px,original_mvp9,0,brightness_only_diagnostic,20,11,1277.8890092412084,35.747573473471014,23.36880665799322,1.690376580399635,-9.868419544174317,-0.16020595577902796,-0.2511441707374727,117.5781818181818,-1160.3108274230267
brightness_only_diagnostic,island_count,original_mvp9,0,brightness_only_diagnostic,20,11,90455.12506820931,300.7575852214027,174.72643222349024,0.9015700588266248,-19.701176256813877,-0.20383881675005894,0.1272727272727273,4369.564509090908,-86085.5605591184
brightness_only_diagnostic,island_mean_area_px,original_mvp9,0,brightness_only_diagnostic,20,11,2412206.8589388933,1553.12808838772,891.9245238466359,1.15535519484451,-17.92689428328525,-0.597759578356427,-0.14545454545454548,127448.63593754866,-2284758.2230013446
exposure_only_diagnostic,rq,original_mvp9,0,exposure_only_diagnostic,20,11,28.55711041653939,5.343885329658505,3.9418071683066116,1.458953112786012,-1.0749195201141242,-0.1778507334476496,-0.17272727272727276,13.76299665587449,-14.794113760664901
exposure_only_diagnostic,ra,original_mvp9,0,exposure_only_diagnostic,20,11,19.36284063281352,4.400322787343392,3.245730255407797,1.5007104508536917,-1.0476575461192366,-0.14396156306192345,-0.26363636363636367,9.456093217105751,-9.906747415707768
exposure_only_diagnostic,robust_range,original_mvp9,0,exposure_only_diagnostic,20,11,492.5228091901676,22.192854913015758,15.8730470216698,1.3199638981814334,-0.8635928006673987,-0.2573717796724244,-0.39090909090909093,264.28670952891804,-228.23609966124957
exposure_only_diagnostic,mean_abs_gradient,original_mvp9,0,exposure_only_diagnostic,20,11,0.9704885751304574,0.9851337853969162,0.7264642219427461,1.2212737530735407,-1.4535228274003176,-0.1032148700684914,0.018181818181818184,0.39554903027283395,-0.5749395448576234
exposure_only_diagnostic,gradient_std,original_mvp9,0,exposure_only_diagnostic,20,11,0.31310864682472456,0.5595611198293933,0.4471832042132575,0.9914356742073781,-1.0278557061708873,-0.003854635601585687,-0.19090909090909092,0.15440380983317306,-0.1587048369915515
exposure_only_diagnostic,gradient_anisotropy,original_mvp9,0,exposure_only_diagnostic,20,11,0.047832128814797925,0.21870557563719753,0.15583971163283528,1.1965760611563285,-5.432419980506785,-0.03645191259573751,-0.28181818181818186,0.007436101647552779,-0.04039602716724515
exposure_only_diagnostic,psd_low_power,original_mvp9,0,exposure_only_diagnostic,20,11,5.286420593096337,2.2992217363917593,1.713994221276874,1.4390452504734317,-1.8306318502069154,0.47870639103890283,0.02727272727272728,1.8675761712742358,-3.4188444218221012
exposure_only_diagnostic,psd_mid_power,original_mvp9,0,exposure_only_diagnostic,20,11,2.272449879379975,1.5074647191161639,1.2658611229784382,1.1712185463941154,-0.036800582333666565,0.38796427588710314,0.16363636363636366,2.1917907050795304,-0.08065917430044456
exposure_only_diagnostic,psd_high_power,original_mvp9,0,exposure_only_diagnostic,20,11,7.236296668068555,2.6900365551546983,1.5572963243010136,1.378287781535389,-5.617687207278441,-0.05314338724773734,-0.018181818181818184,1.0934781958430642,-6.142818472225491
exposure_only_diagnostic,psd_slope,original_mvp9,0,exposure_only_diagnostic,20,11,0.7138062652917209,0.8448705612646951,0.4537103973753688,1.0379416052583204,-7.446861317554209,-0.5359086329313949,0.009090909090909092,0.08450550310424698,-0.6293007621874739
exposure_only_diagnostic,autocorrelation_length_px,original_mvp9,0,exposure_only_diagnostic,20,11,1277.8890092412084,35.747573473471014,23.36880665799322,1.690376580399635,-9.868419544174317,-0.16020595577902796,-0.2511441707374727,117.5781818181818,-1160.3108274230267
exposure_only_diagnostic,island_count,original_mvp9,0,exposure_only_diagnostic,20,11,90455.12506820931,300.7575852214027,174.72643222349024,0.9015700588266248,-19.701176256813877,-0.20383881675005894,0.1272727272727273,4369.564509090908,-86085.5605591184
exposure_only_diagnostic,island_mean_area_px,original_mvp9,0,exposure_only_diagnostic,20,11,2412206.8589388933,1553.12808838772,891.9245238466359,1.15535519484451,-17.92689428328525,-0.597759578356427,-0.14545454545454548,127448.63593754866,-2284758.2230013446
raw240_feature_diagnostic,rq,original_mvp9,0,raw240_diagnostic,240,11,34.09698615188024,5.83926246643189,4.111026374411401,1.5215850166180356,-1.4774391075163522,-0.18327974874407033,0.11818181818181818,13.76299665587449,-20.33398949600575
raw240_feature_diagnostic,ra,original_mvp9,0,raw240_diagnostic,240,11,20.682104039903074,4.547758133399695,3.285615626646711,1.5191520306352182,-1.1871721825340988,-0.15042996209565435,0.06363636363636364,9.456093217105751,-11.226010822797322
raw240_feature_diagnostic,robust_range,original_mvp9,0,raw240_diagnostic,240,11,873.9199188103314,29.56213657383937,18.821068129394217,1.5651141474033197,-2.306711564755048,-0.2843711650596562,0.018181818181818184,264.28670952891804,-609.6332092814134
raw240_feature_diagnostic,mean_abs_gradient,original_mvp9,0,raw240_diagnostic,240,11,0.8646985860565721,0.929891706628558,0.7324524503547342,1.2313406854372746,-1.1860718138030513,-0.28477071093752376,-0.24545454545454545,0.39554903027283395,-0.4691495557837382
raw240_feature_diagnostic,gradient_std,original_mvp9,0,raw240_diagnostic,240,11,0.33775588420959723,0.5811676902664129,0.5042716479336066,1.1180046489722317,-1.187484133808152,-0.19639248991583208,-0.39090909090909093,0.15440380983317306,-0.18335207437642417
raw240_feature_diagnostic,gradient_anisotropy,original_mvp9,0,raw240_diagnostic,240,11,0.2553706693576987,0.5053421309941402,0.27271299775030267,2.0939582167799404,-33.342008953272064,-0.08957950689624604,-0.3181818181818182,0.007436101647552779,-0.2479345677101459
raw240_feature_diagnostic,psd_low_power,original_mvp9,0,raw240_diagnostic,240,11,6.945952404706646,2.63551748328609,1.5858959227674985,1.331495734976047,-2.719233791662412,-0.3038248075251859,-0.17272727272727276,1.8675761712742358,-5.07837623343241
raw240_feature_diagnostic,psd_mid_power,original_mvp9,0,raw240_diagnostic,240,11,8.57299260169601,2.9279673156809674,1.7956777176495693,1.6614232067648818,-2.911410237221958,-0.43566834163553375,-0.33636363636363636,2.1917907050795304,-6.38120189661648
raw240_feature_diagnostic,psd_high_power,original_mvp9,0,raw240_diagnostic,240,11,21.853462592056015,4.674768720702235,2.896811257371609,2.563827769414107,-18.985275129521117,-0.1618499407145973,-0.28181818181818186,1.0934781958430642,-20.75998439621295
raw240_feature_diagnostic,psd_slope,original_mvp9,0,raw240_diagnostic,240,11,0.4147184133286133,0.6439863456072755,0.5003038289771741,1.1445322002083866,-3.9075906076437628,0.29697781421879493,0.4090909090909091,0.08450550310424698,-0.33021291022436633
raw240_feature_diagnostic,autocorrelation_length_px,original_mvp9,0,raw240_diagnostic,240,11,380.7165855983985,19.511960065518753,16.026706085774375,1.159287636070833,-2.237986671601398,0.1290501896537714,0.10959018359453357,117.5781818181818,-263.1384037802167
raw240_feature_diagnostic,island_count,original_mvp9,0,raw240_diagnostic,240,11,520653.9504079686,721.5635456478997,354.2984373493303,1.8281427654554572,-118.1546547315515,0.3427695842379444,0.28181818181818186,4369.564509090908,-516284.3858988777
raw240_feature_diagnostic,island_mean_area_px,original_mvp9,0,raw240_diagnostic,240,11,1958396.7043493167,1399.4272772635657,1178.264188271707,1.5262655240692105,-14.36616449397665,0.27104144071084385,0.15454545454545454,127448.63593754866,-1830948.068411768
forbidden_id_path_diagnostic,rq,original_mvp9,0,forbidden_id_path_diagnostic,4,11,13.23864351978445,3.6384946777183074,2.628156386098786,0.9727408715516869,0.038098762151935084,0.2330387431632552,0.3727272727272728,13.76299665587449,0.5243531360900402
forbidden_id_path_diagnostic,ra,original_mvp9,0,forbidden_id_path_diagnostic,4,11,8.410524763323645,2.9000904750237786,2.1560962110579283,0.9969023493525484,0.11057086999636467,0.333498951525441,0.44545454545454555,9.456093217105751,1.0455684537821064
forbidden_id_path_diagnostic,robust_range,original_mvp9,0,forbidden_id_path_diagnostic,4,11,292.7260476614053,17.10923866399102,11.067889007416412,0.9203786707696626,-0.10760790121901853,0.004302272132406292,0.24545454545454545,264.28670952891804,-28.43933813248725
forbidden_id_path_diagnostic,mean_abs_gradient,original_mvp9,0,forbidden_id_path_diagnostic,4,11,0.3399990273531243,0.5830943554461184,0.4009683186152653,0.674075981373582,0.1404377173706972,0.39010032882997037,0.3272727272727273,0.39554903027283395,0.05555000291970963
forbidden_id_path_diagnostic,gradient_std,original_mvp9,0,forbidden_id_path_diagnostic,4,11,0.1417881826536101,0.37654771630380407,0.2530278058522683,0.5609799091844335,0.08170541383139207,0.3299651073003247,0.28181818181818186,0.15440380983317306,0.012615627179562966
forbidden_id_path_diagnostic,gradient_anisotropy,original_mvp9,0,forbidden_id_path_diagnostic,4,11,0.006637700437901598,0.08147208379501286,0.06456071310104651,0.4957132105705022,0.10736824851149473,0.29959496448041684,0.38181818181818183,0.007436101647552779,0.0007984012096511816
forbidden_id_path_diagnostic,psd_low_power,original_mvp9,0,forbidden_id_path_diagnostic,4,11,1.2589275301138414,1.1220193982787647,0.919324208669033,0.771851573189588,0.32590298083805447,0.40314179331347944,0.30000000000000004,1.8675761712742358,0.6086486411603944
forbidden_id_path_diagnostic,psd_mid_power,original_mvp9,0,forbidden_id_path_diagnostic,4,11,1.6689973880315347,1.2918968178734456,1.099914983670737,1.017679431769618,0.23852337535532442,0.3915248104210905,0.17272727272727276,2.1917907050795304,0.5227933170479957
forbidden_id_path_diagnostic,psd_high_power,original_mvp9,0,forbidden_id_path_diagnostic,4,11,0.9629846332794897,0.9813178044239744,0.7875086015861906,0.6969858378799236,0.119338056359656,0.24779985098478063,0.2545454545454546,1.0934781958430642,0.13049356256357447
forbidden_id_path_diagnostic,psd_slope,original_mvp9,0,forbidden_id_path_diagnostic,4,11,0.08927128540469934,0.2987830072221299,0.24602508506892676,0.5628252585954949,-0.05639611771286934,-0.08312294593864344,-0.24545454545454545,0.08450550310424698,-0.004765782300452354
forbidden_id_path_diagnostic,autocorrelation_length_px,original_mvp9,0,forbidden_id_path_diagnostic,4,11,181.12513733984704,13.458273936127435,10.012572380952877,0.724256831340158,-0.5404655399411749,-0.3560620931795281,-0.26484294368678946,117.5781818181818,-63.54695552166524
forbidden_id_path_diagnostic,island_count,original_mvp9,0,forbidden_id_path_diagnostic,4,11,9282.33360745212,96.34486809089584,71.68042189226784,0.3698634566032249,-1.1243154982928303,-0.1564441715643371,-0.18181818181818182,4369.564509090908,-4912.769098361211
forbidden_id_path_diagnostic,island_mean_area_px,original_mvp9,0,forbidden_id_path_diagnostic,4,11,298497.709448999,546.349438957339,444.3299481481395,0.5755631783774291,-1.3421020339147955,-0.23101496275663685,-0.10909090909090911,127448.63593754866,-171049.07351145038
