alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.36024669808269055,0.3445250594185474,0.3547441245502404
0.1,0.39126657852905283,0.36593083687637235,0.38239906895061465
10.0,0.4184754710147939,0.39267372847622817,0.40944486112629586
100.0,0.6317194436506764,0.6260783773267689,0.6297450704373088
