alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.49011469464025526,0.6878770851200622,0.6412410261728771
10.0,0.5040776798547182,0.7019398980800357,0.38962226277561696
1.0,0.5101039625305308,0.7288398208108716,0.8328475862589921
0.3,0.5422065548232472,0.7984146016380488,1.0029016321894018
30.0,0.5576184134194287,0.7817204850123728,0.18134898678304945
