growth_run_id,method,true_rq_nm,generated_rq_nm,rq_absolute_error_nm,condition_descriptor_mae_z,generated_pairwise_l1,real_pairwise_l1,diversity_ratio,unit_l1,unit_rmse,ssim,gradient_mae,physical_ra_error_nm,physical_robust_height_range_error_nm,physical_histogram_wasserstein_nm,reconstructed_rq_nm,rq_architectural_consistency_error_nm,normalized_psd_log_distance,psd_low_band_error,psd_mid_band_error,psd_high_band_error,psd_slope_error,correlation_length_abs_error_nm,correlation_length_relative_error,anisotropy_error,skewness_error,kurtosis_error,height_quantile_error,ra_rq_error,physical_psd_distance,physical_correlation_length_error_nm,ssim_penalty,composite_score,nearest_training_l1,max_training_ssim,exact_training_pixel_equality,generated_mean_gradient,real_mean_gradient,mean_gradient_relative_error,generated_rms_gradient,real_rms_gradient,rms_gradient_relative_error,generated_laplacian_rms,real_laplacian_rms,laplacian_rms_relative_error,generated_edge_energy_ratio,real_edge_energy_ratio,edge_energy_ratio_relative_error,generated_wrap_discontinuity_ratio,real_wrap_discontinuity_ratio,wrap_discontinuity_ratio_relative_error,generated_high_psd_fraction,real_high_psd_fraction,high_psd_fraction_relative_error,generated_robust_height_range,real_robust_height_range,robust_height_range_relative_error,generated_skewness,real_skewness,skewness_relative_error,generated_kurtosis,real_kurtosis,kurtosis_relative_error,sharpness_ratio,afm_texture_gate_pass
N6390,M10_dense_island_spectral_pareto,1.9620892405509949,1.2286004274463789,0.733488813104616,1.055396318435669,1.1159839630126953,1.1211718320846558,0.9953728153673693,1.1096572875976562,1.402229905128479,0.021866413328521777,44.74514154697785,0.017052431403266066,0.32717198848724394,0.04761310175804967,1.962087340217718,1.9003332769607084e-06,1.0902089140861289,0.00024375091090500511,0.0006257184995141366,0.00038196758860891496,0.8301889631508801,23.62204724409449,0.75,0.08333333333333326,0.1098264965694308,0.23729532576611234,0.03953965455027565,0.008690955569548464,1.0902089140861289,23.62204724409449,0.9781335866714782,9.567335290471098,1.0124037265777588,0.041594636882357344,False,0.3618706464767456,0.40064191818237305,0.09677287858825266,0.42188860476017,0.48867562413215637,0.1366694307509078,0.6933978497982025,0.5742148160934448,0.2075582697701803,1.02584308385849,0.9845656454563141,0.041924516250051724,1.0064001083374023,4.026071786880493,0.750029268823051,0.0005053782460083926,0.00013222561727533992,2.82209027586552,4.687333372831345,4.818722552061081,0.027266392246122834,0.01845660942305062,0.04352719979529278,0.5759752635168,3.0279037747471405,3.2264753758877633,0.06154443409814835,0.9032271214117473,True
N6390,M16b_baseline_dense_microisland_terrace,1.9620892405509949,1.2286004274463789,0.733488813104616,1.0910024642944336,1.1301246285438538,1.1211718320846558,1.007985213508755,1.1028047800064087,1.3904757499694824,0.02563946011238361,42.96157936058982,0.04638536118008685,0.7134132909774777,0.08927335737824249,1.9620874424868215,1.7980641733306157e-06,1.1301838960083168,0.0029177982334921415,0.002809294826123822,0.00010850340736820296,0.6035465347903513,23.62204724409449,0.75,0.08333333333333326,0.0022589933542983345,0.5724280399916193,0.07843797677595703,0.023640800327779377,1.1301838960083168,23.62204724409449,0.9743605398876164,9.228072791425616,1.0188813209533691,0.04008221539042681,False,0.3322955071926117,0.40064191818237305,0.17059226178786893,0.38391970098018646,0.48867562413215637,0.2143669910648949,0.3391438126564026,0.5742148160934448,0.4093781575270046,1.0270109176635742,0.9845656454563141,0.0431106573778411,1.005549281835556,4.026071786880493,0.750240598016092,1.7980046131487747e-05,0.00013222561727533992,0.8640199493714821,4.434759112596511,4.818722552061081,0.07968158268426122,0.08186281812610188,0.04352719979529278,0.8807278784553213,2.62574373837567,3.2264753758877633,0.18618819842900627,0.8294077382121311,True
N6390,M17a_fixed_sparse_peak_terrace,1.9620892405509949,1.2286004274463789,0.733488813104616,0.8324695229530334,1.124523103237152,1.1211718320846558,1.00298907897665,1.0987908840179443,1.388858675956726,0.02432466480266261,44.12746228125937,0.02884593025021287,0.45704924106597744,0.05981859871739381,1.962087280136892,1.9604141028306543e-06,0.7263530460327684,0.0016816649629121105,0.00175591670804826,7.425174513632618e-05,0.41777845444029094,15.748031496062993,0.5,0.08333333333333326,0.026548438151498318,0.3771992520128671,0.053120612844026534,0.01470163972150984,0.7263530460327684,15.748031496062993,0.9756753351973374,9.273933995508042,1.0166759490966797,0.0385467809979625,False,0.35459545254707336,0.40064191818237305,0.11493172218274782,0.40885747969150543,0.48867562413215637,0.16333563717732133,0.5241572260856628,0.5742148160934448,0.087175719965463,1.0384831428527832,0.9845656454563141,0.05476272470534975,1.0238800048828125,4.026071786880493,0.7456875934951618,0.0002005562171542322,0.00013222561727533992,0.5167727803955274,4.555941257476807,4.818722552061081,0.054533393808256524,0.0551712769962949,0.04352719979529278,0.26751266462726514,2.816732169747693,3.2264753758877633,0.1269940595865635,0.8850682778172522,True
N6390,M17b_topology_sparse_peak_terrace,1.9620892405509949,1.2286004274463789,0.733488813104616,0.8324692845344543,1.1242740154266357,1.1211718320846558,1.0027669115948195,1.0988184213638306,1.3889310359954834,0.024333650637641268,44.133211014415195,0.02922641196152176,0.47590965270996044,0.06019857435848586,1.962087315009409,1.9255415859564806e-06,0.7265118669955278,0.0016800296694100547,0.0017545628000819814,7.453313067189415e-05,0.4187888348393476,15.748031496062993,0.5,0.08333333333333326,0.029962702505313965,0.3832001025072791,0.054144839302503626,0.014895556059062787,0.7265118669955278,15.748031496062993,0.9756663493623587,9.275284123813309,1.016782283782959,0.03860212907089989,False,0.35460226237773895,0.40064191818237305,0.11491472488327281,0.4088044762611389,0.48867562413215637,0.16344410059916817,0.5243101119995117,0.5742148160934448,0.08690946784245265,1.0361766815185547,0.9845656454563141,0.052420106572295205,1.0241411328315735,4.026071786880493,0.74562273425703,0.0002007907165785896,0.00013222561727533992,0.5185462599162853,4.551377488374711,4.818722552061081,0.0554804848791346,0.053580719277550155,0.04352719979529278,0.23097096825752178,2.815628574711033,3.2264753758877633,0.1273361031195492,0.8850852751167272,True
N6390,M17c_topology_sparse_finetexture_terrace,1.9620892405509949,1.2286004274463789,0.733488813104616,1.0541647672653198,1.1245516538619995,1.1211718320846558,1.003014543962507,1.0999314785003662,1.3904407024383545,0.024048857557535223,45.50814166159236,0.029347464553559188,0.4890582847595226,0.05929668280187267,1.9620873567716224,1.88377937249129e-06,1.0119254086718155,0.0002229345433455432,0.0005605951047149898,0.00033766056136911796,0.7696374628693459,15.748031496062993,0.5,0.08333333333333326,0.04687579823793582,0.36887212514584844,0.05601775859881727,0.014957251966039031,1.0119254086718155,15.748031496062993,0.9759511424424647,9.636203732954087,1.0170278549194336,0.037869938752618224,False,0.37890535593032837,0.40064191818237305,0.054254338514199474,0.4349985122680664,0.48867562413215637,0.10984200809978123,0.6847069561481476,0.5742148160934448,0.1924230043495113,1.0337861776351929,0.9845656454563141,0.049992128413201616,1.0227782130241394,4.026071786880493,0.7459612577309221,0.00046434035726174356,0.00013222561727533992,2.5117276578473047,4.560121065378189,4.818722552061081,0.05366598385546849,0.0413195086783033,0.04352719979529278,0.05071980571624614,2.825680717440798,3.2264753758877633,0.12422058492750368,0.9457456614858005,True
N6390,M17d_multiscale_texture_no_peak_terrace,1.9620892405509949,1.2286004274463789,0.733488813104616,1.2291358709335327,1.124662697315216,1.1211718320846558,1.0031135862770202,1.1008822917938232,1.3912972211837769,0.023580248075153284,46.17088550430328,0.03025203357596018,0.528269791603087,0.05957585050759118,1.9620873097908171,1.9307601777374117e-06,1.1382698334354158,0.0005269787676597248,8.083591808459838e-05,0.0004461428495749622,0.858322899894008,15.748031496062993,0.5,0.08333333333333326,0.06096651723169311,0.3777832357144688,0.058426425938627666,0.015418275457549813,1.1382698334354158,15.748031496062993,0.9764197519248468,9.807063989974559,1.0171781778335571,0.03769469272391192,False,0.3901740312576294,0.40064191818237305,0.026127787557113903,0.44703309237957,0.48867562413215637,0.0852150786660164,0.7487747669219971,0.5742148160934448,0.3039976432794539,1.0285223126411438,0.9845656454563141,0.04464574544895605,1.023741066455841,4.026071786880493,0.7457221031696848,0.0005720511646139434,0.00013222561727533992,3.3263262929053536,4.5608538663387295,4.818722552061081,0.05351391015696777,0.027419434569321256,0.04352719979529278,0.37006206008486414,2.817031322804092,3.2264753758877633,0.12690134136573505,0.9738722124428861,True
N6390,M17e_broad_sparse_peak_terrace,1.9620892405509949,1.2286004274463789,0.733488813104616,0.750140368938446,1.1247305274009705,1.1211718320846558,1.0031740855544844,1.0945634841918945,1.3869584798812866,0.024936454999961534,43.669084942680286,0.024489947447846827,0.44346450805663906,0.054966251570077396,1.9620874231132397,1.8174377551805065e-06,0.7991914912424196,0.0019007794525508492,0.0019848279880244893,8.404853547371903e-05,0.43724554400307314,15.748031496062993,0.5,0.08333333333333326,0.005082626236290275,0.2489423649806466,0.05382811795121859,0.01248156610416018,0.7991914912424196,15.748031496062993,0.9750635450000384,9.20415500810147,1.0155164003372192,0.03774279508772838,False,0.34599559009075165,0.40064191818237305,0.13639693105389505,0.4000306576490402,0.48867562413215637,0.1813983798364029,0.5022815018892288,0.5742148160934448,0.12527248024284685,1.04880028963089,0.9845656454563141,0.06524160625653878,1.0442461371421814,4.026071786880493,0.7406290318655021,0.00020896494486568413,0.00013222561727533992,0.5803665671724272,4.583712681531907,4.818722552061081,0.048770160138946916,0.0713813109721069,0.04352719979529278,0.6399242613311041,2.934549921381098,3.2264753758877633,0.09047812876189765,0.863603068946105,True
N6390,M17f_broad_sparse_finetexture_terrace,1.9620892405509949,1.2286004274463789,0.733488813104616,0.8666069507598877,1.1250853538513184,1.1211718320846558,1.0034905637607627,1.0973013639450073,1.3883814811706543,0.024318934047953843,44.545080663462386,0.02616464569542254,0.42807374954223576,0.05642598863027182,1.962087407066154,1.8334848408407822e-06,0.9012807641298531,0.0010952855500718783,0.0013258509145285203,0.0002305653644565433,0.6596028496292559,15.748031496062993,0.5,0.08333333333333326,0.024319157362765895,0.3034419104098154,0.05145169375065179,0.013335093893672378,0.9012807641298531,15.748031496062993,0.9756810659520462,9.409686222589235,1.0162428617477417,0.03783187871427997,False,0.36229999363422394,0.40064191818237305,0.09570123047058642,0.41721053421497345,0.48867562413215637,0.14624238735889158,0.6021931767463684,0.5742148160934448,0.04872455371888301,1.0403258800506592,0.9845656454563141,0.05663434921955056,1.0400815606117249,4.026071786880493,0.7416634338212813,0.0003565343907430445,0.00013222561727533992,1.6964093500929958,4.575063213109971,4.818722552061081,0.050565131384642824,0.057774344362909145,0.04352719979529278,0.32731589981943005,2.883616511503009,3.2264753758877633,0.10626421231881154,0.9042987695294136,True
N6390,M17g_moderate_broad_topology_terrace,1.9620892405509949,1.2286004274463789,0.733488813104616,0.7979705929756165,1.1245312690734863,1.1211718320846558,1.0029963622815818,1.0970253944396973,1.3879976272583008,0.02454912560885451,44.125636415455766,0.02635880827195547,0.4059097194671626,0.056875488806444,1.9620874596593219,1.7808916730199797e-06,0.7640856556446867,0.0016066198270970888,0.001717797640518386,0.00011117781342110061,0.48681558523740254,15.748031496062993,0.5,0.08333333333333326,0.01932077451153152,0.31510806489903764,0.0506222050570484,0.013434050945129838,0.7640856556446867,15.748031496062993,0.9754508743911455,9.284491397982231,1.016174554824829,0.0380569413301891,False,0.3548058420419693,0.40064191818237305,0.11440659117336562,0.40933069586753845,0.48867562413215637,0.16236727257580594,0.5372797846794128,0.5742148160934448,0.06432267224540121,1.040580928325653,0.9845656454563141,0.056893395709920115,1.0380839705467224,4.026071786880493,0.7421595973699572,0.00023710741541892356,0.00013222561727533992,0.7932033164585883,4.576986727714539,4.818722552061081,0.050165956170924474,0.058543306628203465,0.04352719979529278,0.3449821468766891,2.8672452713634886,3.2264753758877633,0.11133824457762449,0.8855934088266344,True
N6390,M17h_hierarchical_sparse_island_terrace,1.9620892405509949,1.2286004274463789,0.733488813104616,0.8342301249504089,1.1239760518074036,1.1211718320846558,1.0025011507090165,1.0967280864715576,1.3886821269989014,0.024210363526138232,44.450196170417634,0.021280238033888788,0.39225591659545955,0.06086383886316149,1.9620874519086944,1.7886423004931373e-06,0.8613398789499632,0.0012017447750858334,0.0013981606346238037,0.00019641585953800682,0.6167671843379607,15.748031496062993,0.5,0.08333333333333326,0.0838747992785811,0.14878619414931604,0.05485119828156065,0.010845703267000517,0.8613398789499632,15.748031496062993,0.9757896364738617,9.379247841158136,1.0127092599868774,0.038365548751367044,False,0.3585847467184067,0.40064191818237305,0.1049744661137077,0.4148489534854889,0.48867562413215637,0.15107500149567918,0.5855103135108948,0.5742148160934448,0.019671205097591522,1.0568292737007141,0.9845656454563141,0.07339645515552007,1.037847101688385,4.026071786880493,0.7422184311093627,0.0003219805581864386,0.00013222561727533992,1.4350845533658023,4.635768543481827,4.818722552061081,0.03796732569734683,0.17196156664619677,0.04352719979529278,2.9506691782363044,3.0736101848385244,3.2264753758877633,0.04737838453429328,0.8950255338862924,True
