growth_run_id,method,true_rq_nm,generated_rq_nm,rq_absolute_error_nm,condition_descriptor_mae_z,generated_pairwise_l1,real_pairwise_l1,diversity_ratio,unit_l1,unit_rmse,ssim,gradient_mae,physical_ra_error_nm,physical_robust_height_range_error_nm,physical_histogram_wasserstein_nm,reconstructed_rq_nm,rq_architectural_consistency_error_nm,normalized_psd_log_distance,psd_low_band_error,psd_mid_band_error,psd_high_band_error,psd_slope_error,correlation_length_abs_error_nm,correlation_length_relative_error,anisotropy_error,skewness_error,kurtosis_error,height_quantile_error,ra_rq_error,physical_psd_distance,physical_correlation_length_error_nm,ssim_penalty,composite_score,nearest_training_l1,max_training_ssim,exact_training_pixel_equality,generated_mean_gradient,real_mean_gradient,mean_gradient_relative_error,generated_rms_gradient,real_rms_gradient,rms_gradient_relative_error,generated_laplacian_rms,real_laplacian_rms,laplacian_rms_relative_error,generated_edge_energy_ratio,real_edge_energy_ratio,edge_energy_ratio_relative_error,generated_wrap_discontinuity_ratio,real_wrap_discontinuity_ratio,wrap_discontinuity_ratio_relative_error,generated_high_psd_fraction,real_high_psd_fraction,high_psd_fraction_relative_error,generated_robust_height_range,real_robust_height_range,robust_height_range_relative_error,generated_skewness,real_skewness,skewness_relative_error,generated_kurtosis,real_kurtosis,kurtosis_relative_error,sharpness_ratio,afm_texture_gate_pass
6063,M10_dense_island_spectral_pareto,5.24570107460022,4.675286143644223,0.5704149309559972,1.2175744771957397,1.1070227026939392,1.102271318435669,1.0043105396818393,1.1260384321212769,1.4427893161773682,0.003672817347304854,41.20665796129157,0.13132358746234374,0.004974908828735636,0.6027923068463714,5.245695709560362,5.365039857707643e-06,0.8535874455699082,0.0016339958204618643,0.0016366164252200857,2.620604758227761e-06,0.4547338248040864,23.62204724409449,0.75,0.25,0.6704935247159465,0.5557087588250638,0.2240390676472868,0.025034517142149326,0.8535874455699082,23.62204724409449,0.9963271826526952,8.818146404341649,1.0061006546020508,0.03164717078077344,False,0.3166971802711487,0.3559027910232544,0.11015819976962207,0.374578058719635,0.47225117683410645,0.20682450972225377,0.46173110604286194,0.5347833037376404,0.1366014929490341,1.025313377380371,0.9905499517917633,0.03509507574628187,1.0547910332679749,4.908540487289429,0.7851110659065895,0.00012554517053760231,0.000111453803071162,0.1264323610154706,4.660558922290802,4.903071243166924,0.04946130881008401,-0.10424296247658899,-0.7420097623205706,0.8595126806006187,3.013368065838848,3.8636501873545983,0.22007223228920986,0.889841800230378,True
6063,M16b_baseline_dense_microisland_terrace,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,False,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,True
6063,M17a_fixed_sparse_peak_terrace,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,False,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,True
6063,M17b_topology_sparse_peak_terrace,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,False,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,True
6063,M17c_topology_sparse_finetexture_terrace,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,False,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,True
6063,M17d_multiscale_texture_no_peak_terrace,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,False,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,True
6063,M17e_broad_sparse_peak_terrace,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,False,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,True
6063,M17f_broad_sparse_finetexture_terrace,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,False,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,True
6063,M17g_moderate_broad_topology_terrace,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,False,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,True
6063,M17h_hierarchical_sparse_island_terrace,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,False,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,True
