method,group_count,median_true_rq_nm,median_generated_rq_nm,median_rq_absolute_error_nm,median_condition_descriptor_mae_z,median_generated_pairwise_l1,median_real_pairwise_l1,median_diversity_ratio,median_unit_l1,median_unit_rmse,median_ssim,median_gradient_mae,median_physical_ra_error_nm,median_physical_robust_height_range_error_nm,median_physical_histogram_wasserstein_nm,median_reconstructed_rq_nm,median_rq_architectural_consistency_error_nm,median_normalized_psd_log_distance,median_psd_low_band_error,median_psd_mid_band_error,median_psd_high_band_error,median_psd_slope_error,median_correlation_length_abs_error_nm,median_correlation_length_relative_error,median_anisotropy_error,median_skewness_error,median_kurtosis_error,median_height_quantile_error,median_ra_rq_error,median_physical_psd_distance,median_physical_correlation_length_error_nm,median_ssim_penalty,median_composite_score,median_nearest_training_l1,median_max_training_ssim,median_exact_training_pixel_equality,median_generated_mean_gradient,median_real_mean_gradient,median_mean_gradient_relative_error,median_generated_rms_gradient,median_real_rms_gradient,median_rms_gradient_relative_error,median_generated_laplacian_rms,median_real_laplacian_rms,median_laplacian_rms_relative_error,median_generated_edge_energy_ratio,median_real_edge_energy_ratio,median_edge_energy_ratio_relative_error,median_generated_wrap_discontinuity_ratio,median_real_wrap_discontinuity_ratio,median_wrap_discontinuity_ratio_relative_error,median_generated_high_psd_fraction,median_real_high_psd_fraction,median_high_psd_fraction_relative_error,median_generated_robust_height_range,median_real_robust_height_range,median_robust_height_range_relative_error,median_generated_skewness,median_real_skewness,median_skewness_relative_error,median_generated_kurtosis,median_real_kurtosis,median_kurtosis_relative_error,median_sharpness_ratio,median_afm_texture_gate_pass,texture_gate_pass_fraction
M16b_baseline_dense_microisland_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
M17a_fixed_sparse_peak_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
M17b_topology_sparse_peak_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
M17c_topology_sparse_finetexture_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
M17d_multiscale_texture_no_peak_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
M17e_broad_sparse_peak_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
M17f_broad_sparse_finetexture_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
M17g_moderate_broad_topology_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
M17h_hierarchical_sparse_island_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
M17i_soft_hierarchical_island_terrace,1,5.24570107460022,4.675286143644223,0.5704149309559972,1.2982804775238037,1.1189959645271301,1.102271318435669,1.0151728941974074,1.1245241165161133,1.4194360971450806,0.00261854310493556,39.684361953739966,0.3057922820949539,2.4189979648590096,0.9994194902516078,5.245695659822567,5.414777652923419e-06,0.9416319727570647,0.0022892791533338785,0.0022057380808430324,8.354107249083769e-05,0.1008782075948007,23.62204724409449,0.75,0.25,0.8342745375171465,1.2552392606254625,0.3039753789028951,0.058293885367324605,0.9416319727570647,23.62204724409449,0.9973814568950644,8.552196435100054,1.0331859588623047,0.03827234189178908,0.0,0.28305478394031525,0.3559027910232544,0.20468512447877746,0.3514922857284546,0.47225117683410645,0.2557090316115238,0.3253227770328522,0.5347833037376404,0.39167364657956405,1.0173609852790833,0.9905499517917633,0.027066816205303545,1.1027225255966187,4.908540487289429,0.7753461485237623,2.9383236337887686e-05,0.000111453803071162,0.7363639864390557,4.2386575204133985,4.903071243166924,0.1355097019402835,0.06172419789030239,-0.7420097623205706,1.0831851560783585,2.4181444429077272,3.8636501873545983,0.37412955996324143,0.7953148755212225,1.0,1.0
