method,growth_group_count,median_true_fsmi_nm,mean_true_fsmi_nm,median_generated_sq_nm,mean_generated_sq_nm,median_generated_sa_nm,mean_generated_sa_nm,median_generated_analysis_scale_nm,mean_generated_analysis_scale_nm,median_generated_height_increment_rms_31nm,mean_generated_height_increment_rms_31nm,median_generated_scale_dependent_rms_slope_31nm,mean_generated_scale_dependent_rms_slope_31nm,median_generated_curvature_relief_31nm,mean_generated_curvature_relief_31nm,median_generated_scale_dependent_rms_curvature_31nm_inv,mean_generated_scale_dependent_rms_curvature_31nm_inv,median_generated_sdq_31nm,mean_generated_sdq_31nm,median_generated_sdr_31nm_percent,mean_generated_sdr_31nm_percent,median_generated_bearing_core_span_p90_p10_nm,mean_generated_bearing_core_span_p90_p10_nm,median_generated_bearing_peak_span_p99_p90_nm,mean_generated_bearing_peak_span_p99_p90_nm,median_generated_bearing_valley_span_p10_p01_nm,mean_generated_bearing_valley_span_p10_p01_nm,median_generated_bearing_core_equivalent_nm,mean_generated_bearing_core_equivalent_nm,median_generated_island_prominence_nm,mean_generated_island_prominence_nm,median_generated_island_median_area_nm2,mean_generated_island_median_area_nm2,median_generated_island_count_per_um2,mean_generated_island_count_per_um2,median_generated_island_boundary_contrast,mean_generated_island_boundary_contrast,median_generated_functional_surface_morphology_index_nm,mean_generated_functional_surface_morphology_index_nm,median_fsmi_absolute_error_nm,mean_fsmi_absolute_error_nm
M10_dense_island_spectral_pareto,3,2.946047980770432,3.368882162456361,2.4951678282525487,2.479423989796309,1.9922817650613371,1.9628827940286249,31.496062992125985,31.496062992125985,2.0282029537468285,2.0118879246458192,0.06439544378146181,0.06387744160750476,1.3735937512037042,1.3853156288951496,0.002769336701645568,0.002792969472306233,0.06519964669374978,0.06563454481995043,0.21206457086094055,0.21494487567244783,6.348282552947849,6.325184792993082,2.3699494210087675,2.7301162539005155,2.5632626191289667,2.571234600315958,1.5870706382369622,1.5812961982482705,1.9848844175803881,2.006703835488628,2650.505301010602,3260.173187013041,15.5,16.166666666666668,1.3312578736983678,1.329240912539569,1.9267094201453259,1.9338434862978193,1.0255728304762024,1.4350386761585414
M11a_amplitude_conditioned_islands,3,2.946047980770432,3.368882162456361,2.8681600159435616,3.866421156292141,2.266680398199921,3.06313557376089,31.496062992125985,31.496062992125985,2.5048213219549984,3.042110676122938,0.07952807697207119,0.09658701396690328,1.7883418448903146,2.1076892665638396,0.003605520702029485,0.004249365022551021,0.07959074683814155,0.09929852893806455,0.31558559985238355,0.5536073359774062,7.334712801704903,9.777680684572998,2.8420608013838278,4.417628634110236,3.447739489502757,4.106358183722553,1.8336782004262258,2.4444201711432494,2.0524414368075594,2.7875528312800317,2371.5047430094864,2552.3384380102098,16.5,16.333333333333332,1.3021111189380656,1.2994628847050473,2.2484874368332117,2.916025686436759,0.3915777095556079,0.4528564760196024
M11b_sdf_contour_soft,3,2.946047980770432,3.368882162456361,2.8681607677369465,3.866422332750865,2.331972143549278,3.1517032354109755,31.496062992125985,31.496062992125985,2.482931912806464,3.052528229771855,0.07883308823160523,0.0969177712952564,1.7622950604935,2.108613338791039,0.003553007128837457,0.004251228067670082,0.07946071723924579,0.09987192177989146,0.3146016460530988,0.5610354282908717,7.466249681597955,10.000361151276119,2.5111990963187214,3.8013089558008617,2.798225550635549,3.3118692568418076,1.8665624203994888,2.5000902878190296,2.4029366675214234,3.300131624346385,3115.506231012462,3384.1734350135375,16.5,15.666666666666666,1.4762517281057408,1.469337177364789,2.316173399484988,3.0344714163386084,0.22348428663738762,0.33441074611775257
M11c_sdf_contour_strong,3,2.946047980770432,3.368882162456361,2.8681606543938467,3.866422247658084,2.3721594058834015,3.205284694136981,31.496062992125985,31.496062992125985,2.504638017929638,3.098203588616723,0.07952225706926602,0.09836796393858098,1.7874464191564559,2.1580220017027667,0.0036037154118218097,0.00435084210818299,0.07973863229274461,0.10057945051847543,0.3168145690730949,0.5696204672685243,7.534473868694656,10.058573033797195,2.262429414050011,3.4488328655470077,2.4641568447342337,2.907074550203403,1.883618467173664,2.514643258449299,2.490420649571239,3.528874934639962,3100.0062000124008,3063.839461012256,14.5,15.666666666666666,1.5798572811399616,1.5739408220429325,2.343637066685279,3.101728688879687,0.10359845509787835,0.2671534735766737
M12a_edge_preserving_terrace,3,2.946047980770432,3.368882162456361,2.8681601190534907,3.8664214447654177,2.3743925312575294,3.2064204395123466,31.496062992125985,31.496062992125985,2.4019823360589037,3.023860374611614,0.07626293916987018,0.09600756689391876,1.6779188853708928,2.067992633349848,0.0033828942127683906,0.004169331647912462,0.07806810817748147,0.0997417082338206,0.30366911092626436,0.563021634514726,7.551241085494852,10.084501742693455,2.2755059154555624,3.3354946065411446,2.5042782035980364,3.1018252555643238,1.887810271373713,2.5211254356733637,2.8022597126925617,3.5969033243179616,5301.010602021204,6096.678860024388,12.0,13.166666666666666,1.5837955084731097,1.5809933346477436,2.379474969211846,3.0919368456348812,0.1422070218073066,0.27694531682147927
M12b_strong_terrace,3,2.946047980770432,3.368882162456361,2.868160250978463,3.8664216117272208,2.4035829361407393,3.2424451313772145,31.496062992125985,31.496062992125985,2.402161264981273,3.0425125486031193,0.07626862016315542,0.09659977341814903,1.6825158417390118,2.08712910436892,0.0033921622514260646,0.004207913165545789,0.07784898796250844,0.10003277542691301,0.3019811192714963,0.5678360204452869,7.580233870764534,10.200794737207422,2.081321227827658,2.8947805418270143,2.30796178664451,2.8205897443406958,1.8950584676911335,2.5501986843018556,2.756580911470653,3.5954185199084616,5518.011036022072,5368.177403021474,14.0,13.333333333333334,1.6237591007501446,1.6228679391363612,2.368378543268302,3.1047167791040606,0.12373566567502525,0.2641653833523006
M12c_balanced_terrace,3,2.946047980770432,3.368882162456361,2.868159968941784,3.8664211767033048,2.35648884140893,3.183581125908315,31.496062992125985,31.496062992125985,2.439288223943426,3.0292979567676315,0.07744740111020378,0.09618021012737228,1.7122670038472376,2.0780708739103613,0.003452144313131512,0.004189650640662526,0.07895455626893341,0.09972301250468847,0.31061255858963627,0.5601533413639417,7.498205987198466,10.033086928888887,2.388476951643276,3.572934154178082,2.565106852625512,3.103069618419253,1.8745514967996164,2.5082717322222217,2.5619429618874023,3.450467757642036,3565.0071300142604,3508.173683014033,14.0,15.166666666666666,1.5392377717388595,1.5268346663207872,2.3320553849339127,3.0580161179556775,0.21109032568540886,0.3108660445006833
