alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
10.0,0.6919252380431179,0.906632619723202,0.3758317558533599
30.0,0.7174949823368765,0.9092315659274092,0.13366228488651236
3.0,0.7468396573083963,0.9980888463205805,0.744143272126875
1.0,0.8194170495684815,1.1313950206190984,1.1426904685876695
0.3,0.9069503929167679,1.2924767151015462,1.6351280080768136
