alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.46608139105123564,0.6562889331896914,0.6214598131887771
1.0,0.47472903018078116,0.6710339635955945,0.7734799447341665
10.0,0.49158574624638995,0.6871109950251805,0.3896321639162057
0.3,0.50128568927222,0.702404095396835,0.8772591540735775
30.0,0.552835258697102,0.7734265051076804,0.18362997389808539
