alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.39406006083733497,0.3462723896493402,0.37733437592153685
0.1,0.4283680741577987,0.4011457028846806,0.41884024421220734
10.0,0.4469721397140835,0.4206891631118673,0.4377730979033079
100.0,0.5990539070157759,0.61532053131901,0.6047472255219078
