target,growth_group_count,mae_nm,median_absolute_error_nm,rmse_nm,pearson_r,pearson_p,spearman_rho,spearman_p,confidence_vs_absolute_error_spearman,confidence_vs_absolute_error_p,aurc_nm,risk_at_25pct_coverage_nm,risk_at_50pct_coverage_nm,risk_at_75pct_coverage_nm,interval_coverage,model,method
Rq_nm,23,1.900008919216405,1.1206832674084513,2.6040481652221446,-0.3474122002847703,0.10431787731840217,-0.5088932806324111,0.013142961757591396,-0.06884617446259059,0.7549398412117481,1.5680000018817497,1.3735139360115423,1.7010994940151205,2.0887112534773937,0.8695652173913043,M14b physics,M14b_rheed_density_weighted
Rq_nm,23,1.525314639129278,1.0149203132158755,2.130417766479331,0.435006074951538,0.03803587418826795,0.24209486166007904,0.2657271000486688,-0.11122282088324138,0.6133958544617859,1.1551893194957352,0.8391207507259993,1.1673907458653139,1.7004739319808904,0.9130434782608695,M14g mixed,M14g_multiview_curated60_r3d40
Rq_nm,23,1.090286533841713,0.6765132935909435,1.5182386636793967,0.7456703213452183,4.4294586805560055e-05,0.599802371541502,0.0024841109463468844,-0.13728805797130186,0.5321927897205833,0.9133415548494862,1.0343429554019747,0.9852026679477225,0.8651262751215089,0.8695652173913043,M14d causal R3D / old confidence,M14d_r3d_causal_temporal
Rq_nm,23,1.090286533841713,0.6765132935909435,1.5182386636793965,0.7456703213452184,4.429458680555968e-05,0.599802371541502,0.0024841109463468844,-0.04670883713364617,0.8323952077972121,1.2505998430430825,1.2738615418544637,1.0105502430793114,0.9033545985125008,0.8695652173913043,M15a causal R3D / TTA centrality,M15a
Rq_nm,23,1.090286533841713,0.6765132935909435,1.5182386636793965,0.7456703213452184,4.429458680555968e-05,0.599802371541502,0.0024841109463468844,-0.6167531693103068,0.0017216782096251477,0.6576799220468541,0.5129473815130094,0.5127100587168011,0.7411128661124031,0.8695652173913043,M15b causal R3D / angular TTA,M15b
FSMI_nm,23,1.7071709388202445,1.129522496926521,2.3142917983323468,-0.2868295415101433,0.18452189456718782,-0.3992094861660079,0.05914702396023521,-0.11193694552910413,0.6111051637220385,1.4542555139931204,1.273650302292696,1.51338560129021,1.87044972444659,0.8695652173913043,M14b physics,M14b_rheed_density_weighted
FSMI_nm,23,1.3586509687557158,0.7560951726576008,1.895922666011291,0.4309812116520357,0.04005916576848382,0.23122529644268777,0.28844106958289334,-0.03773631422824261,0.864267064316772,1.0689762220746446,0.8149122127591725,1.0431066152487123,1.5194864986339485,0.8695652173913043,M14g mixed,M14g_multiview_curated60_r3d40
FSMI_nm,23,0.9795391922014262,0.6936742208370523,1.390436049042099,0.7259637873934927,8.808722639548413e-05,0.5800395256916997,0.0037163658757959064,-0.08718292732484134,0.6924351986526429,0.8477462419550088,0.9595990098156507,0.9192708993404445,0.8195025149280694,0.8695652173913043,M14d causal R3D / old confidence,M14d_r3d_causal_temporal
FSMI_nm,23,0.9795391922014263,0.6936742208370523,1.390436049042099,0.7259637873934927,8.808722639548413e-05,0.5800395256916997,0.0037163658757959064,-0.3459745341596841,0.10585676025635032,0.7453667133750896,0.7440460402075643,0.7458262041624638,0.7748110859903917,0.8695652173913043,M15a causal R3D / TTA centrality,M15a
FSMI_nm,23,0.9795391922014263,0.6936742208370523,1.390436049042099,0.7259637873934927,8.808722639548413e-05,0.5800395256916997,0.0037163658757959064,-0.6019273719711167,0.002375150123735429,0.5841509025113298,0.42912347160924513,0.4806257741092593,0.6541954098503828,0.8695652173913043,M15b causal R3D / angular TTA,M15b
