Kendall,MAE,N,R2,RMSE,Spearman,calibration,calibration_mean_slope,composite_score,feature_set,high_rq_sensitivity,high_rq_specificity,high_tail_MAE,inner_calibration_scope,low_high_balanced_accuracy,low_tail_MAE,median_AE,model_family,pairwise_concordance,predicted_std,predicted_truth_std_ratio,raw_MAE,raw_Spearman,sample_weighting,target_variant,trial_id,truth_std
0.34851553478262215,1.480243599939067,23,0.04838010837110518,2.135375175506386,0.4339016687936293,range_expand,1.7291931615975258,0.9948266042056931,E1_dino_keyframe,0.875,0.6666666666666666,1.4783841804463225,inner_oof_training_predictions_only,0.8125,1.7653180138262017,0.9385489696046951,ridge,0.6739130434782609,1.952853595527007,0.8725185605683861,1.4314573068931549,0.4298418972332016,none,T4_second_order_trimmed_mean,trial_0084,2.2381800041650193
0.3201581027667984,1.4953722684496191,23,0.296799121256626,2.012117902928501,0.43083003952569177,none,1.0,1.0020568900521447,E1_dino_keyframe,0.75,0.6,1.9863935514448468,inner_oof_training_predictions_only,0.6875,1.6095868519650511,1.0172933581387884,ridge,0.6600790513833992,1.5039259266561131,0.6129995361477691,1.4958807259679059,0.43083003952569177,quantile_balanced,T2_second_order_median_rq,trial_0026,2.453388359976798
0.3201581027667984,1.4953722684496191,23,0.296799121256626,2.012117902928501,0.43083003952569177,none,1.0,1.0020568900521447,E1_dino_keyframe,0.75,0.6,1.9863935514448468,inner_oof_training_predictions_only,0.6875,1.6095868519650511,1.0172933581387884,ridge,0.6600790513833992,1.5039259266561131,0.6129995361477691,1.4958807259679059,0.43083003952569177,quantile_balanced,T8_multi_output_descriptor_target,trial_0032,2.453388359976798
0.3201581027667984,1.4953722684496191,23,0.296799121256626,2.012117902928501,0.43083003952569177,none,1.0,1.0020568900521447,E1_dino_keyframe,0.75,0.6,1.9863935514448468,inner_oof_training_predictions_only,0.6875,1.6095868519650511,1.0172933581387884,ridge,0.6600790513833992,1.5039259266561131,0.6129995361477691,1.4958807259679059,0.43083003952569177,quantile_balanced,T7_roughness_latent_factor,trial_0031,2.453388359976798
0.3201581027667984,1.4955260179520082,23,0.2966793166042906,2.012289298348044,0.43083003952569177,none,1.0,1.0021010294240487,E1_dino_keyframe,0.75,0.6,1.9861089645671446,inner_oof_training_predictions_only,0.6875,1.6099697845780594,1.0170254020873397,ridge,0.6600790513833992,1.504312582373894,0.6131571368456809,1.4961566270715219,0.43083003952569177,none,T2_second_order_median_rq,trial_0018,2.453388359976798
0.3201581027667984,1.4955260179520082,23,0.2966793166042906,2.012289298348044,0.43083003952569177,none,1.0,1.0021010294240487,E1_dino_keyframe,0.75,0.6,1.9861089645671446,inner_oof_training_predictions_only,0.6875,1.6099697845780594,1.0170254020873397,ridge,0.6600790513833992,1.504312582373894,0.6131571368456809,1.4961566270715219,0.43083003952569177,none,T8_multi_output_descriptor_target,trial_0024,2.453388359976798
0.3201581027667984,1.4955260179520082,23,0.2966793166042906,2.012289298348044,0.43083003952569177,none,1.0,1.0021010294240487,E1_dino_keyframe,0.75,0.6,1.9861089645671446,inner_oof_training_predictions_only,0.6875,1.6099697845780594,1.0170254020873397,ridge,0.6600790513833992,1.504312582373894,0.6131571368456809,1.4961566270715219,0.43083003952569177,none,T7_roughness_latent_factor,trial_0023,2.453388359976798
0.1857707509881423,1.3986774694664128,23,0.15932937275973869,2.0070369620906914,0.3142292490118577,affine,1.1238785434800043,1.0068505565930963,E1_dino_keyframe,0.75,0.4,1.9893511325239648,inner_oof_training_predictions_only,0.5625,1.4067098230765194,0.7798557861317343,ridge,0.5928853754940712,1.040634763302366,0.46494685921858536,1.2857150865731934,0.41106719367588934,none,T4_second_order_trimmed_mean,trial_0036,2.2381800041650193
0.1857707509881423,1.398785961081265,23,0.15940057918787154,2.0069519603343733,0.3142292490118577,affine,1.1238785434800043,1.0069123284235968,E1_dino_keyframe,0.75,0.4,1.989951011465116,inner_oof_training_predictions_only,0.5625,1.4061932364241465,0.781237156109956,ridge,0.5928853754940712,1.0400112028566713,0.4646682576563632,1.285768381612717,0.41106719367588934,quantile_balanced,T4_second_order_trimmed_mean,trial_0044,2.2381800041650193
0.24110671936758896,1.4412644023010943,23,0.1563257576108804,2.1103758468957845,0.39328063241106714,affine,1.3126009161879273,1.0184831894458366,E1_dino_keyframe,0.625,0.4666666666666667,2.192069453624688,inner_oof_training_predictions_only,0.5,1.2778302651930569,0.8421715608783824,ridge,0.6205533596837944,1.1774965334635004,0.5012272187410446,1.2846048216431138,0.40513833992094866,quantile_balanced,T6_quality_weighted_second_order,trial_0046,2.3492270360358174
0.24110671936758896,1.4415130177327078,23,0.15631031729186362,2.1103951580976674,0.39328063241106714,affine,1.3126009161879273,1.0186272754884413,E1_dino_keyframe,0.625,0.4666666666666667,2.192321614702934,inner_oof_training_predictions_only,0.5,1.2784746679093866,0.8427462016603924,ridge,0.6205533596837944,1.1781278480212172,0.501495951625535,1.284423578331576,0.40513833992094866,none,T6_quality_weighted_second_order,trial_0038,2.3492270360358174
0.2964426877470356,1.4786150700716032,23,0.06631615672483737,2.1151557667652856,0.3695652173913044,affine,0.7241337247971487,1.0366738355930734,E1_dino_keyframe,0.875,0.4,2.147652600104335,inner_oof_training_predictions_only,0.75,1.3548145452463671,1.0371968996648935,ridge,0.6482213438735178,0.9460376707067794,0.42268167392537775,1.431364332853209,0.4298418972332016,quantile_balanced,T4_second_order_trimmed_mean,trial_0060,2.2381800041650193
0.2964426877470356,1.4787258453170036,23,0.06629144031083156,2.1151837627084613,0.3695652173913044,affine,0.7241337247971487,1.0367146323464795,E1_dino_keyframe,0.875,0.4,2.1473585826987924,inner_oof_training_predictions_only,0.75,1.3553137800634465,1.0366226749232386,ridge,0.6482213438735178,0.9464243554368482,0.4228544414102759,1.4314573068931549,0.4298418972332016,none,T4_second_order_trimmed_mean,trial_0052,2.2381800041650193
0.2727272727272727,1.493339526998512,23,0.05253687346111968,2.2364210492656262,0.37154150197628455,affine,0.7363660143297273,1.0449296299632642,E1_dino_keyframe,0.75,0.5333333333333333,2.2055923497051406,inner_oof_training_predictions_only,0.75,1.3220389859625357,0.9955009996258974,ridge,0.6363636363636364,0.9661608014131636,0.4112675303803345,1.4537684968185356,0.4644268774703557,quantile_balanced,T6_quality_weighted_second_order,trial_0062,2.3492270360358174
0.2727272727272727,1.4935205118532189,23,0.05252223317717908,2.2364383278867,0.37154150197628455,affine,0.7363660143297273,1.0449937625093382,E1_dino_keyframe,0.75,0.5333333333333333,2.205267864311044,inner_oof_training_predictions_only,0.75,1.3225873704558735,0.9957558549497336,ridge,0.6363636363636364,0.9665539937430163,0.4114349013171666,1.454052886243781,0.4644268774703557,none,T6_quality_weighted_second_order,trial_0054,2.3492270360358174
0.2015810276679842,1.4606521127979843,23,0.18356799868072637,2.104661830142182,0.35474308300395263,none,1.0,1.0477662006164232,E1_dino_keyframe,0.5,0.6666666666666666,2.4843315380545277,inner_oof_training_predictions_only,0.5,1.2878916982071782,1.0523469141181863,ridge,0.6007905138339921,1.002971296211853,0.42112750897670986,1.4606521127979843,0.35474308300395263,quantile_balanced,T3_second_order_log_median,trial_0011,2.3816332935574667
0.2015810276679842,1.4606521127979843,23,0.18356799868072637,2.104661830142182,0.35474308300395263,none,1.0,1.0477662006164232,E1_dino_keyframe,0.5,0.6666666666666666,2.4843315380545277,inner_oof_training_predictions_only,0.5,1.2878916982071782,1.0523469141181863,ridge,0.6007905138339921,1.002971296211853,0.42112750897670986,1.4606521127979843,0.35474308300395263,quantile_balanced,T5_second_order_huber_location,trial_0013,2.3816332935574667
0.2015810276679842,1.4606871742155567,23,0.18356595260519837,2.1046644674067436,0.35474308300395263,none,1.0,1.04778249408536,E1_dino_keyframe,0.5,0.6666666666666666,2.483847535163816,inner_oof_training_predictions_only,0.5,1.2886250153193464,1.0527934786677766,ridge,0.6007905138339921,1.0035796091288325,0.42138292735645155,1.4606871742155567,0.35474308300395263,none,T3_second_order_log_median,trial_0003,2.3816332935574667
0.2015810276679842,1.4606871742155567,23,0.18356595260519837,2.1046644674067436,0.35474308300395263,none,1.0,1.04778249408536,E1_dino_keyframe,0.5,0.6666666666666666,2.483847535163816,inner_oof_training_predictions_only,0.5,1.2886250153193464,1.0527934786677766,ridge,0.6007905138339921,1.0035796091288325,0.42138292735645155,1.4606871742155567,0.35474308300395263,none,T5_second_order_huber_location,trial_0005,2.3816332935574667
0.3359683794466403,1.5704468866511525,23,0.17846660785881852,2.1112269714689123,0.40513833992094866,none,1.0,1.0572191577961547,E1_dino_keyframe,0.875,0.4,1.8040241307826996,inner_oof_training_predictions_only,0.625,2.045260067693673,1.0331399931946923,ridge,0.6679841897233202,1.3533403063240819,0.5682404213885445,1.5704468866511525,0.40513833992094866,quantile_balanced,T5_second_order_huber_location,trial_0029,2.3816332935574667
0.3359683794466403,1.5704468866511525,23,0.17846660785881852,2.1112269714689123,0.40513833992094866,none,1.0,1.0572191577961547,E1_dino_keyframe,0.875,0.4,1.8040241307826996,inner_oof_training_predictions_only,0.625,2.045260067693673,1.0331399931946923,ridge,0.6679841897233202,1.3533403063240819,0.5682404213885445,1.5704468866511525,0.40513833992094866,quantile_balanced,T3_second_order_log_median,trial_0027,2.3816332935574667
0.3359683794466403,1.5706985225174492,23,0.17833493025037084,2.1113961612926877,0.40513833992094866,none,1.0,1.0573262316870382,E1_dino_keyframe,0.875,0.4,1.8035620930804566,inner_oof_training_predictions_only,0.625,2.046268484912063,1.033881177596564,ridge,0.6679841897233202,1.354072414702291,0.5685478189968116,1.5706985225174492,0.40513833992094866,none,T3_second_order_log_median,trial_0019,2.3816332935574667
0.3359683794466403,1.5706985225174492,23,0.17833493025037084,2.1113961612926877,0.40513833992094866,none,1.0,1.0573262316870382,E1_dino_keyframe,0.875,0.4,1.8035620930804566,inner_oof_training_predictions_only,0.625,2.046268484912063,1.033881177596564,ridge,0.6679841897233202,1.354072414702291,0.5685478189968116,1.5706985225174492,0.40513833992094866,none,T5_second_order_huber_location,trial_0021,2.3816332935574667
0.2727272727272727,1.5411595583017748,23,0.007339384392319737,2.28914239365385,0.3438735177865613,isotonic,0.7363660143297273,1.072099042747191,E1_dino_keyframe,0.75,0.7333333333333333,2.183093159592504,inner_oof_training_predictions_only,0.6875,1.5460307029729106,0.7262595645966983,ridge,0.6363636363636364,1.3689575817898225,0.582726812177276,1.454052886243781,0.4644268774703557,none,T6_quality_weighted_second_order,trial_0118,2.3492270360358174
0.36435715000001406,1.643794053108951,23,0.07613534071700678,2.2083941591159437,0.47294293512016305,range_expand,1.7679876656899147,1.0791333528450582,E1_dino_keyframe,0.75,0.6,1.8970184378690302,inner_oof_training_predictions_only,0.75,1.7452329019964146,1.0204886138439178,ridge,0.6818181818181818,2.003663811109203,0.8529034360554048,1.4537684968185356,0.4644268774703557,quantile_balanced,T6_quality_weighted_second_order,trial_0094,2.3492270360358174
0.36435715000001406,1.6443970164622035,23,0.07590604304415993,2.2086681972123934,0.47294293512016305,range_expand,1.7679876656899147,1.0793571038110774,E1_dino_keyframe,0.75,0.6,1.896986544617288,inner_oof_training_predictions_only,0.75,1.7459480541329797,1.0204886138439178,ridge,0.6818181818181818,2.004461418430965,0.8532429551012557,1.454052886243781,0.4644268774703557,none,T6_quality_weighted_second_order,trial_0086,2.3492270360358174
0.3247531119565343,1.6481340652940342,23,0.18465588072740957,2.1666272170755616,0.42451199714547555,range_expand,1.6314279042603994,1.0892673820476573,E1_dino_keyframe,0.75,0.6,1.9370987449429258,inner_oof_training_predictions_only,0.6875,1.8125729618279915,0.9115480422973633,ridge,0.6620553359683794,2.2337741584032504,0.9104853495042976,1.4958807259679059,0.43083003952569177,quantile_balanced,T8_multi_output_descriptor_target,trial_0096,2.453388359976798
0.3247531119565343,1.6481340652940342,23,0.18465588072740957,2.1666272170755616,0.42451199714547555,range_expand,1.6314279042603994,1.0892673820476573,E1_dino_keyframe,0.75,0.6,1.9370987449429258,inner_oof_training_predictions_only,0.6875,1.8125729618279915,0.9115480422973633,ridge,0.6620553359683794,2.2337741584032504,0.9104853495042976,1.4958807259679059,0.43083003952569177,quantile_balanced,T7_roughness_latent_factor,trial_0095,2.453388359976798
0.3247531119565343,1.6481340652940342,23,0.18465588072740957,2.1666272170755616,0.42451199714547555,range_expand,1.6314279042603994,1.0892673820476573,E1_dino_keyframe,0.75,0.6,1.9370987449429258,inner_oof_training_predictions_only,0.6875,1.8125729618279915,0.9115480422973633,ridge,0.6620553359683794,2.2337741584032504,0.9104853495042976,1.4958807259679059,0.43083003952569177,quantile_balanced,T2_second_order_median_rq,trial_0090,2.453388359976798
0.3247531119565343,1.6488770849303223,23,0.18425247177322146,2.1671631433879797,0.42451199714547555,range_expand,1.6314279042603994,1.0895828889695145,E1_dino_keyframe,0.75,0.6,1.9371240939601617,inner_oof_training_predictions_only,0.6875,1.813667530247921,0.9115480422973633,ridge,0.6620553359683794,2.2344084643891517,0.9107438923409105,1.4961566270715219,0.43083003952569177,none,T2_second_order_median_rq,trial_0082,2.453388359976798
0.3247531119565343,1.6488770849303223,23,0.18425247177322146,2.1671631433879797,0.42451199714547555,range_expand,1.6314279042603994,1.0895828889695145,E1_dino_keyframe,0.75,0.6,1.9371240939601617,inner_oof_training_predictions_only,0.6875,1.813667530247921,0.9115480422973633,ridge,0.6620553359683794,2.2344084643891517,0.9107438923409105,1.4961566270715219,0.43083003952569177,none,T8_multi_output_descriptor_target,trial_0088,2.453388359976798
0.3247531119565343,1.6488770849303223,23,0.18425247177322146,2.1671631433879797,0.42451199714547555,range_expand,1.6314279042603994,1.0895828889695145,E1_dino_keyframe,0.75,0.6,1.9371240939601617,inner_oof_training_predictions_only,0.6875,1.813667530247921,0.9115480422973633,ridge,0.6620553359683794,2.2344084643891517,0.9107438923409105,1.4961566270715219,0.43083003952569177,none,T7_roughness_latent_factor,trial_0087,2.453388359976798
0.08300395256916997,1.4757994492987887,23,0.2327056037147507,2.012581266642888,0.24505928853754944,isotonic,1.3126009161879273,1.0906020852812575,E1_dino_keyframe,0.5,0.8,2.544489746190089,inner_oof_training_predictions_only,0.625,1.295003569982487,1.3838533804086275,ridge,0.541501976284585,1.7006836239373422,0.723933275860449,1.284423578331576,0.40513833992094866,none,T6_quality_weighted_second_order,trial_0102,2.3492270360358174
0.08300395256916997,1.47610233484275,23,0.23245463635826924,2.012910378198952,0.24505928853754944,isotonic,1.3126009161879273,1.0907629762734634,E1_dino_keyframe,0.5,0.8,2.54495258279088,inner_oof_training_predictions_only,0.625,1.2951899917368326,1.3838533804086275,ridge,0.541501976284585,1.7005238923638806,0.7238652826137293,1.2846048216431138,0.40513833992094866,quantile_balanced,T6_quality_weighted_second_order,trial_0110,2.3492270360358174
0.23320158102766797,1.588750420414555,23,-0.1124281323322478,2.308758011525276,0.31719367588932806,isotonic,0.7241337247971487,1.0909667584579952,E1_dino_keyframe,0.75,0.6666666666666666,2.220301315106818,inner_oof_training_predictions_only,0.75,1.4580699142394717,0.9985833267370867,ridge,0.616600790513834,1.2908809856505663,0.5767547664836481,1.4314573068931549,0.4298418972332016,none,T4_second_order_trimmed_mean,trial_0116,2.2381800041650193
0.21386180543479086,1.6358642910202459,23,-0.21489936318249958,2.4127514542447677,0.3271559279514608,isotonic,1.1238785434800043,1.0933643157420687,E1_dino_keyframe,0.5,0.7333333333333333,2.2096089344175356,inner_oof_training_predictions_only,0.5625,1.667918729820043,1.2225007264387036,ridge,0.6067193675889329,1.8800574169105546,0.8399938402684164,1.2857150865731934,0.41106719367588934,none,T4_second_order_trimmed_mean,trial_0100,2.2381800041650193
0.21386180543479086,1.6363029709662902,23,-0.21577366920199226,2.413619470064192,0.3271559279514608,isotonic,1.1238785434800043,1.0936230948355645,E1_dino_keyframe,0.5,0.7333333333333333,2.2107154304253287,inner_oof_training_predictions_only,0.5625,1.6680734386571274,1.2225007264387036,ridge,0.6067193675889329,1.880025944363582,0.8399797785991521,1.285768381612717,0.41106719367588934,quantile_balanced,T4_second_order_trimmed_mean,trial_0108,2.2381800041650193
0.2015810276679842,1.5806500547640854,23,0.3050399504398943,1.9435202636343683,0.2816205533596838,none,1.0,1.1029774480005268,E1_dino_keyframe,0.5,0.6666666666666666,2.575197416344486,inner_oof_training_predictions_only,0.5,1.4052228837456155,1.4756452058670284,ridge,0.6007905138339921,1.5197843978790493,0.6375588092089796,1.5806500547640854,0.2816205533596838,quantile_balanced,T1_first_order_median_rq,trial_0009,2.3837556252491416
0.2015810276679842,1.5810880983495246,23,0.3048902393628341,1.9437295928206546,0.2816205533596838,none,1.0,1.1031675884232754,E1_dino_keyframe,0.5,0.6666666666666666,2.5749768170866174,inner_oof_training_predictions_only,0.5,1.4064371323205833,1.4777013901308642,ridge,0.6007905138339921,1.521075998823988,0.6381006436702212,1.5810880983495246,0.2816205533596838,none,T1_first_order_median_rq,trial_0001,2.3837556252491416
0.25691699604743085,1.7299530715525504,23,0.2418204389506059,2.029996034784109,0.3942687747035573,none,1.0,1.1260432037685137,E1_dino_keyframe,0.625,0.6,2.4079077985636665,inner_oof_training_predictions_only,0.625,1.6563400127613548,1.5389580804514704,ridge,0.6284584980237155,1.6287397808215747,0.6832662558064628,1.7299530715525504,0.3942687747035573,quantile_balanced,T1_first_order_median_rq,trial_0025,2.3837556252491416
0.25691699604743085,1.7306598531928938,23,0.24155405317300616,2.0303526222003967,0.3942687747035573,none,1.0,1.1263752681754837,E1_dino_keyframe,0.625,0.6,2.408057720100712,inner_oof_training_predictions_only,0.625,1.6577078316285307,1.5388500313017168,ridge,0.6284584980237155,1.6297487173263798,0.683689510813863,1.7306598531928938,0.3942687747035573,none,T1_first_order_median_rq,trial_0017,2.3837556252491416
0.16205533596837945,1.6079503823512689,23,0.16492671315424068,2.19268385312451,0.26877470355731226,affine,1.18871796137661,1.1267152089242394,E1_dino_keyframe,0.75,0.4666666666666667,2.399110576949726,inner_oof_training_predictions_only,0.5625,1.466589165120257,0.7559872949217539,ridge,0.5810276679841897,1.32432713556716,0.5397951490972609,1.3882038974462105,0.3843873517786562,none,T2_second_order_median_rq,trial_0034,2.453388359976798
