alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.4845918431312724,0.684077213380714,0.6264681993229531
1.0,0.49764564014103563,0.7073464108531031,0.7974214815939522
10.0,0.5069989398508352,0.7081758720736759,0.38060489621056093
0.3,0.5252655527436724,0.752522229884725,0.9258931874724357
30.0,0.561528687196648,0.789736095106449,0.17511793572867307
