target,growth_run_id,method,true_target,raw_predicted_target,predicted_target,range_calibration_log_scale,absolute_error,predicted_absolute_error,confidence,interval_lower,interval_upper,interval_radius,interval_covered,outer_target_used_for_training,outer_fit_growth_count,inner_selection_score,selected_by_inner_cv,uncertainty_risk_score,nearest_training_rheed_distance,knn_training_rheed_distance,maximum_absolute_robust_z,ledoit_wolf_mahalanobis,density_ood_z,support_confidence,core_head_disagreement_log_std,core_head_log_range,r3d_knn_training_distance,r3d_density_ood_z,r3d_support_confidence,training_target_q25_nm,training_target_median_nm,training_target_q75_nm,training_target_iqr_nm
Rq_nm,6022,M12a_frozen_alpha1,1.649340271949768,2.579338671131817,2.294204932816647,0.8333333333333334,0.6448646608668791,4.752324265322191,0.11769184746521866,0.0,11.725721008982175,9.431516076165527,True,False,26,10.93023530934641,False,2.7160479358048075,6.394829861305688,14.001639991850327,70.21965317919825,11.360830553238461,45.82652880533779,1.2525394550806456e-20,0.36967725901998266,1.1019126345635186,10.941627535275925,2.702630967944328,0.06702892958421915,1.5811299979686737,2.2646746039390564,3.782098889350891,2.2009688913822174
Rq_nm,6022,M14a_regularized_alpha10,1.649340271949768,2.596693298187674,2.448317981886343,1.2,0.7989777099365751,6.018923503437113,0.03628032440394741,0.0,12.294018020245197,9.845700038358855,True,False,26,2.6376780236408424,False,2.7860684843337387,6.394829861305688,14.001639991850327,70.21965317919825,11.360830553238461,45.82652880533779,1.2525394550806456e-20,0.36967725901998266,1.1019126345635186,10.941627535275925,2.702630967944328,0.06702892958421915,1.5811299979686737,2.2646746039390564,3.782098889350891,2.2009688913822174
Rq_nm,6022,M14b_rheed_density_weighted,1.649340271949768,1.9849064469750044,1.8096956935399666,1.2,0.16035542159019855,7.670099061890067,0.022725320817414855,0.0,11.33526176856991,9.525566075029944,True,False,26,2.453545552446953,False,2.702630967944328,6.394829861305688,14.001639991850327,70.21965317919825,11.360830553238461,45.82652880533779,1.2525394550806456e-20,0.36967725901998266,1.1019126345635186,10.941627535275925,2.702630967944328,0.06702892958421915,1.5811299979686737,2.2646746039390564,3.782098889350891,2.2009688913822174
Rq_nm,6022,M14c_residual_self_paced,1.649340271949768,2.632746423107878,2.4144950258535274,1.2,0.7651547539037593,7.053827267838479,0.02065931989089124,0.0,14.96535136840066,12.550856342547132,True,False,26,3.9018144886046997,False,2.770701181249516,6.394829861305688,14.001639991850327,70.21965317919825,11.360830553238461,45.82652880533779,1.2525394550806456e-20,0.36967725901998266,1.1019126345635186,10.941627535275925,2.702630967944328,0.06702892958421915,1.5811299979686737,2.2646746039390564,3.782098889350891,2.2009688913822174
Rq_nm,6022,M14d_r3d_causal_temporal,1.649340271949768,0.862712479511193,0.7627221726867157,1.2,0.8866180992630524,3.985421287448693,0.05770336676495395,0.0,5.056455498022466,4.29373332533575,True,False,26,1.557938376477626,False,2.702630967944328,6.394829861305688,14.001639991850327,70.21965317919825,11.360830553238461,45.82652880533779,1.2525394550806456e-20,0.36967725901998266,1.1019126345635186,10.941627535275925,2.702630967944328,0.06702892958421915,1.5811299979686737,2.2646746039390564,3.782098889350891,2.2009688913822174
Rq_nm,6022,M14e_multiview_curated20_r3d80,1.649340271949768,1.0754172432730065,0.9630895306103668,1.2,0.6862507413394012,4.260634624713802,0.045390021134524956,0.0,8.577371796663789,7.614282266053421,True,False,26,1.5459398062430643,True,2.702630967944328,6.394829861305688,14.001639991850327,70.21965317919825,11.360830553238461,45.82652880533779,1.2525394550806456e-20,0.36967725901998266,1.1019126345635186,10.941627535275925,2.702630967944328,0.06702892958421915,1.5811299979686737,2.2646746039390564,3.782098889350891,2.2009688913822174
Rq_nm,6022,M14f_multiview_curated40_r3d60,1.649340271949768,1.3405651066786357,1.2160934573384687,1.2,0.4332468146112993,4.974593933038695,0.0365891269966485,0.0,11.124846507933112,9.908753050594644,True,False,26,1.6870456082243492,False,2.702630967944328,6.394829861305688,14.001639991850327,70.21965317919825,11.360830553238461,45.82652880533779,1.2525394550806456e-20,0.36967725901998266,1.1019126345635186,10.941627535275925,2.702630967944328,0.06702892958421915,1.5811299979686737,2.2646746039390564,3.782098889350891,2.2009688913822174
Rq_nm,6022,M14g_multiview_curated60_r3d40,1.649340271949768,1.6710860984289466,1.5355615962766973,1.2,0.11377867567307076,4.93689713841662,0.039809997472051675,0.0,10.839735725494531,9.304174129217834,True,False,26,1.9027383434866267,False,2.702630967944328,6.394829861305688,14.001639991850327,70.21965317919825,11.360830553238461,45.82652880533779,1.2525394550806456e-20,0.36967725901998266,1.1019126345635186,10.941627535275925,2.702630967944328,0.06702892958421915,1.5811299979686737,2.2646746039390564,3.782098889350891,2.2009688913822174
Rq_nm,6028,M12a_frozen_alpha1,5.214306831359862,3.094411724339206,3.1253919561925687,1.054736155181649,2.0889148751672937,2.4384162343320193,0.660167814016503,0.0,7.3090012779214835,4.183609321728914,True,False,26,2.718594157197109,False,0.5619146989570989,0.8668415463567423,0.9552387405087149,2.077416514431364,1.1353791893106726,0.14941783682629103,0.8612091947935323,0.08569207819420913,0.23311971747209959,3.596852157406802,-0.8771329369523164,1.0,1.5395943373441696,2.1449074149131775,3.2844935953617096,1.74489925801754
Rq_nm,6028,M14a_regularized_alpha10,5.214306831359862,2.508448460664066,2.4844100964518785,1.2,2.729896734907984,1.2898398721073585,0.7980042661367361,0.0,5.064856671094365,2.580446574642486,False,False,26,1.9589311875780875,False,0.19456864342095345,0.8668415463567423,0.9552387405087149,2.077416514431364,1.1353791893106726,0.14941783682629103,0.8612091947935323,0.08569207819420913,0.23311971747209959,3.596852157406802,-0.8771329369523164,1.0,1.5395943373441696,2.1449074149131775,3.2844935953617096,1.74489925801754
