alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.40168684521912784,0.3384401149775952,0.37955048963459137
0.1,0.43992512845252874,0.39810427599344006,0.4252878300918477
10.0,0.4627871766030864,0.42384235720898256,0.44915648981515005
100.0,0.5950486087799463,0.6155164035912252,0.6022123369638939
