alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3543208260637705,0.32789323821424077,0.3450711703164351
0.1,0.378154918148861,0.3565647186800793,0.3705983483347874
10.0,0.4140942293819288,0.3909161959452177,0.40598191767907993
100.0,0.6333986592233392,0.6089780111355633,0.6248514323926175
