method,growth_group_count,median_cross_validation_fold,mean_cross_validation_fold,median_island_feature_mae_z,mean_island_feature_mae_z,median_island_feature_rmse_z,mean_island_feature_rmse_z,median_afm_prior_mahalanobis,mean_afm_prior_mahalanobis,median_held_real_afm_prior_mahalanobis,mean_held_real_afm_prior_mahalanobis,median_afm_likeness_percentile,mean_afm_likeness_percentile,median_held_real_likeness_percentile,mean_held_real_likeness_percentile,median_boundary_ratio_q70_absolute_error,mean_boundary_ratio_q70_absolute_error,median_median_area_q70_log_absolute_error,mean_median_area_q70_log_absolute_error,median_component_count_q70_log_absolute_error,mean_component_count_q70_log_absolute_error,median_generated__log_component_count_q55,mean_generated__log_component_count_q55,median_true__log_component_count_q55,mean_true__log_component_count_q55,median_generated__log_component_count_q70,mean_generated__log_component_count_q70,median_true__log_component_count_q70,mean_true__log_component_count_q70,median_generated__log_component_count_q82,mean_generated__log_component_count_q82,median_true__log_component_count_q82,mean_true__log_component_count_q82,median_generated__log_median_area_q55,mean_generated__log_median_area_q55,median_true__log_median_area_q55,mean_true__log_median_area_q55,median_generated__log_median_area_q70,mean_generated__log_median_area_q70,median_true__log_median_area_q70,mean_true__log_median_area_q70,median_generated__log_median_area_q82,mean_generated__log_median_area_q82,median_true__log_median_area_q82,mean_true__log_median_area_q82,median_generated__median_solidity_q70,mean_generated__median_solidity_q70,median_true__median_solidity_q70,mean_true__median_solidity_q70,median_generated__median_eccentricity_q70,mean_generated__median_eccentricity_q70,median_true__median_eccentricity_q70,mean_true__median_eccentricity_q70,median_generated__boundary_gradient_ratio_q55,mean_generated__boundary_gradient_ratio_q55,median_true__boundary_gradient_ratio_q55,mean_true__boundary_gradient_ratio_q55,median_generated__boundary_gradient_ratio_q70,mean_generated__boundary_gradient_ratio_q70,median_true__boundary_gradient_ratio_q70,mean_true__boundary_gradient_ratio_q70,median_generated__boundary_gradient_ratio_q82,mean_generated__boundary_gradient_ratio_q82,median_true__boundary_gradient_ratio_q82,mean_true__boundary_gradient_ratio_q82,median_generated__log_valley_component_count_q18,mean_generated__log_valley_component_count_q18,median_true__log_valley_component_count_q18,mean_true__log_valley_component_count_q18,median_generated__log_valley_median_area_q18,mean_generated__log_valley_median_area_q18,median_true__log_valley_median_area_q18,mean_true__log_valley_median_area_q18,median_generated__gradient_p90,mean_generated__gradient_p90,median_true__gradient_p90,mean_true__gradient_p90,median_generated__laplacian_rms,mean_generated__laplacian_rms,median_true__laplacian_rms,mean_true__laplacian_rms,median_generated__flat_fraction,mean_generated__flat_fraction,median_true__flat_fraction,mean_true__flat_fraction
M10_dense_island_spectral_pareto,3,1.0,1.0,0.8754298107970874,0.9032366378266108,1.0804666697880003,1.125260670215954,2.933946104332271,3.0075841488457704,2.57329419209445,3.1182124686555546,34.78260869565217,34.78260869565218,47.82608695652174,49.275362318840585,0.1528794765472412,0.20555776357650757,0.8869580162875081,0.9330128394266839,0.18232155679395445,0.1535411136402908,2.1242476210246797,2.1768897792610926,2.3978952727983707,2.2762373572138945,2.6155543084272934,2.601675608219819,2.8903717578961645,2.75521672186011,2.8617925509761903,2.856004504724048,2.833213344056216,2.9036497086119515,3.198464827608073,3.2687535077034124,4.543294782270004,4.515700956245724,3.669931159018361,3.6890030827703195,4.634728988229636,4.622015922197003,3.529164068730756,3.5993448061462328,4.204692619390966,4.201783998183751,0.8848913043478261,0.8885905333539604,0.875,0.8762837256886624,0.8096372937596353,0.8048806610896279,0.8168899108266634,0.8222009616647702,1.3974649906158447,1.401132305463155,1.3746683597564697,1.3890536228815715,1.4211472868919373,1.4003127614657085,1.2971354722976685,1.296674648920695,1.4172080755233765,1.3927163283030193,1.1882182359695435,1.2134452660878499,3.0342127941220554,3.0101844956504586,3.6109179126442243,3.295853800661956,3.610552549091248,3.6364530537818687,3.817712325956905,3.9459394732392212,0.4403049051761627,0.4397638936837514,0.5702724456787109,0.5724854469299316,0.18197190761566162,0.17888870586951575,0.2374238669872284,0.236506978670756,0.109161376953125,0.111297607421875,0.16900634765625,0.18162027994791666
M12a_edge_preserving_terrace,3,1.0,1.0,1.3997829968653712,1.2585165692422042,1.8244429029090887,1.7678666363120208,6.649501307102761,6.602352786985776,2.57329419209445,3.1182124686555546,8.695652173913043,8.695652173913043,47.82608695652174,49.275362318840585,0.5160290598869324,0.43905343612035114,0.6301765688810219,0.5782012457361384,0.36544375427139597,0.25813106567920235,1.9356005054539454,1.8431430291704745,2.3978952727983707,2.2762373572138945,2.5249280036247685,2.4970856561809076,2.8903717578961645,2.75521672186011,2.7058230259275198,2.7159271295635925,2.833213344056216,2.9036497086119515,3.564648774464686,3.5642846540206805,4.543294782270004,4.515700956245724,3.9796379800581985,4.0438146764608645,4.634728988229636,4.622015922197003,3.8789531041758734,3.8888007579187946,4.204692619390966,4.201783998183751,0.912467700258398,0.9229651510181868,0.875,0.8762837256886624,0.7519515247827873,0.7464690272423936,0.8168899108266634,0.8222009616647702,1.793464481830597,1.8043648799260457,1.3746683597564697,1.3890536228815715,1.7258079051971436,1.7357280850410461,1.2971354722976685,1.296674648920695,1.5817648768424988,1.5537615219751995,1.1882182359695435,1.2134452660878499,2.772588722239781,2.80912699757196,3.6109179126442243,3.295853800661956,3.5817798062679476,3.5973116045018187,3.817712325956905,3.9459394732392212,0.45144273340702057,0.45592329899470013,0.5702724456787109,0.5724854469299316,0.16724545508623123,0.1672676056623459,0.2374238669872284,0.236506978670756,0.213592529296875,0.21202596028645834,0.16900634765625,0.18162027994791666
