alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.33947160056972403,0.3258082701321972,0.33468943491658965
0.1,0.3637894140518621,0.35388331821097635,0.3603222805075521
10.0,0.4141524516091563,0.4009675251862268,0.409537727361131
100.0,0.6348047941678896,0.6127864974114693,0.6270983903031424
