alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.4645564415030221,0.6538241061552863,0.641224245518844
1.0,0.47428882424444285,0.669066012030974,0.7983365113791536
10.0,0.48888635536087155,0.686231184091164,0.39919622957206313
0.3,0.506481514585966,0.7138359689212164,0.9191591776137499
30.0,0.5489389375765165,0.7740300125517015,0.18348949041344564
