prior,row_id,sample_id,group_id,candidate_index,calibration_mode,scale_nm_per_unit,offset_nm,scale_clamped,unclamped_scale_nm_per_unit,score,roughness_error,texture_error,realness_penalty,visual_richness_bonus,duplicate_penalty,normalized_std,calibrated_std_nm,nonconstant,requested_rq,uncalibrated_rq,calibrated_rq,requested_ra,uncalibrated_ra,calibrated_ra,requested_robust_range,uncalibrated_robust_range,calibrated_robust_range,requested_mean_abs_gradient,uncalibrated_mean_abs_gradient,calibrated_mean_abs_gradient,requested_gradient_std,uncalibrated_gradient_std,calibrated_gradient_std,requested_gradient_anisotropy,uncalibrated_gradient_anisotropy,calibrated_gradient_anisotropy,requested_psd_low_power,uncalibrated_psd_low_power,calibrated_psd_low_power,requested_psd_mid_power,uncalibrated_psd_mid_power,calibrated_psd_mid_power,requested_psd_high_power,uncalibrated_psd_high_power,calibrated_psd_high_power,requested_psd_slope,uncalibrated_psd_slope,calibrated_psd_slope,requested_autocorrelation_length_px,uncalibrated_autocorrelation_length_px,calibrated_autocorrelation_length_px,requested_island_count,uncalibrated_island_count,calibrated_island_count,requested_island_mean_area_px,uncalibrated_island_mean_area_px,calibrated_island_mean_area_px,rank
v2,afmv2_06e9a8457ab9,6058,6058,0,weighted_rq_ra_range,13.084045615445453,0.0,False,13.084045615445453,0.7264429455778553,0.6701684566321484,0.14440713214101938,0.0,0.29625608383554314,0.0,0.620246410369873,8.115331649780273,True,5.841896534,0.6202464109287553,8.115332207201298,4.556092739,0.5445727532086162,7.125214632605566,27.66728783,1.9747326934337615,25.837491855621337,1.131164074,0.17339771934374923,2.2687436348828505,1.006361246,0.13301592691306438,1.7403864281252168,0.1476658583,0.1402012500031005,0.14020124882670573,14.50712395,9.158915443205807,14.300814319394457,9.412350655,4.014495995314735,9.137364463953851,5.901864052,1.3059212553798298,6.034820077414517,-3.952002764,-3.968786057939027,-3.968786075230618,9.0,6.0,6.0,66.0,37.0,37.0,248.2424316,110.70270270270271,110.70270270270271,1
v2,afmv2_06e9a8457ab9,6058,6058,1,weighted_rq_ra_range,13.006108009317273,0.0,False,13.006108009317273,0.9087067595844351,0.695290398805541,0.33805346004747655,0.0,0.28513203629543576,0.0,0.6305515766143799,8.201022148132324,True,5.841896534,0.6305515550911875,8.201021806789408,4.556092739,0.5548496803449527,7.216435026093306,27.66728783,1.9791627913713454,25.741205806732175,1.131164074,0.16376664619222164,2.129966734392675,1.006361246,0.12784838860123093,1.662809987087252,0.1476658583,0.07536419402527829,0.07536419481555488,14.50712395,9.108746716037816,14.238568004939497,9.412350655,3.968108159251003,9.078127505068126,5.901864052,1.2582691815536386,5.9232786511395386,-3.952002764,-4.046261621338249,-4.046261540195512,9.0,7.0,7.0,66.0,32.0,32.0,248.2424316,128.0,128.0,
v3,afmv2_06e9a8457ab9,6058,6058,0,weighted_rq_ra_range,16.944066053376048,0.0,False,16.944066053376048,0.46347108989726826,0.04209721899272306,0.5645661535181755,0.0,0.15139525954997615,0.0,0.3511074483394623,5.949188232421875,True,5.841896534,0.35110746329972103,5.949188379757571,4.556092739,0.2804645106008742,4.752209458134045,27.66728783,1.6286319178342819,27.59564863204956,1.131164074,0.12053765879076463,2.042398165886675,1.006361246,0.08172746748515954,1.3847956846712066,0.1476658583,0.036247095741330664,0.03624709658123154,14.50712395,8.48932981605265,14.14748560556225,9.412350655,3.3443183045471745,8.964478464643243,5.901864052,0.5573423365185329,4.768784224114899,-3.952002764,-4.263615344791325,-4.263615534023075,9.0,5.0,5.0,66.0,49.0,49.0,248.2424316,83.59183673469387,83.59183673469387,
v3,afmv2_06e9a8457ab9,6058,6058,1,weighted_rq_ra_range,16.575948154672943,0.0,False,16.575948154672943,0.3536589347695467,0.03648985199216222,0.43378211889703633,0.0,0.14928306170122294,0.0,0.35624799132347107,5.905148029327393,True,5.841896534,0.3562479698297713,5.905148076402722,4.556092739,0.28654725718483487,4.749792638883176,27.66728783,1.66565910756588,27.609880495071415,1.131164074,0.12026876900765397,1.9935689462210164,1.006361246,0.07730096975299473,1.2813369110593356,0.1476658583,0.07658016285792035,0.07658016189567521,14.50712395,8.474674736084891,14.088824397379577,9.412350655,3.2972686140488014,8.871669891636708,5.901864052,0.5758567355858256,4.850223074428241,-3.952002764,-4.243281624260813,-4.243281581991148,9.0,5.0,5.0,66.0,60.0,60.0,248.2424316,68.26666666666667,68.26666666666667,1
v2,afmv2_84343ccdd8fc,6058,6058,0,weighted_rq_ra_range,12.707012832472666,0.0,False,12.707012832472666,0.870098145857292,0.6789661036614669,0.3060674383657971,0.0,0.26860954248406343,0.0,0.6348727345466614,8.067337036132812,True,5.760004044,0.6348727679042411,8.06733659879761,4.460754871,0.555180660333579,7.054687940917228,27.0523243,1.9803668838739394,25.164547939300537,1.108705759,0.15791973498666168,2.0066881459082064,1.032804728,0.1281648728881706,1.6285927238759819,0.1138967648,0.06680059237765283,0.06680059327177583,14.5351038,9.063487187657019,14.146666102283074,9.563612938,3.894031097707876,8.955634372739913,5.928481579,1.1235573567671429,5.694349849311861,-3.925020695,-4.099772914397164,-4.099772927901605,8.0,7.0,7.0,56.0,26.0,26.0,292.5714417,157.53846153846155,157.53846153846155,1
v2,afmv2_84343ccdd8fc,6058,6058,1,weighted_rq_ra_range,12.756746586589337,0.0,False,12.756746586589337,0.917110802820716,0.6751693486279139,0.3740626023612097,0.0,0.28654313848082785,0.0,0.6308405995368958,8.047473907470703,True,5.760004044,0.6308406422360535,8.047474022169094,4.460754871,0.552378270876946,7.046549457690448,27.0523243,1.973936712741852,25.18100962638855,1.108705759,0.16992181121820898,2.167649434397202,1.032804728,0.13420530180207885,1.7120229868438495,0.1138967648,0.02848471036915505,0.02848471026292587,14.5351038,9.185712781736207,14.276943084786868,9.563612938,3.9990967398571144,9.07076243363917,5.928481579,1.218702693429992,5.8268171177157155,-3.925020695,-4.073492657623652,-4.073492752958555,8.0,6.0,6.0,56.0,35.0,35.0,292.5714417,117.02857142857142,117.02857142857142,
v3,afmv2_84343ccdd8fc,6058,6058,0,weighted_rq_ra_range,16.67260812633474,0.0,False,16.67260812633474,0.3534937335322851,0.08662431852657242,0.37299880706720706,0.0,0.15764815324026504,0.0,0.36025527119636536,6.006394386291504,True,5.760004044,0.3602552579879271,6.00639448654171,4.460754871,0.29047091453491614,4.842907524316024,27.0523243,1.6131293034553527,26.89507164955139,1.108705759,0.12621904781256255,2.104400632666186,1.032804728,0.08331402238218646,1.3890619874766281,0.1138967648,0.06081280398837084,0.060812803711896506,14.5351038,8.528890733621425,14.154774910543653,9.563612938,3.3450206381840317,8.933122444581887,5.928481579,0.5946730468646286,4.927766358797007,-3.925020695,-4.216219367613951,-4.2162193901650715,8.0,5.0,5.0,56.0,51.0,51.0,292.5714417,80.31372549019608,80.31372549019608,
v3,afmv2_84343ccdd8fc,6058,6058,1,weighted_rq_ra_range,16.66572145746605,0.0,False,16.66572145746605,0.31161356494982106,0.08753015059006754,0.3210930531461987,0.0,0.16395514078602716,0.0,0.3612610697746277,6.020676136016846,True,5.760004044,0.36126105288800553,6.020676237885454,4.460754871,0.29027002218165787,4.83755946329072,27.0523243,1.6135805213451386,26.89148418426514,1.108705759,0.12688597496713722,2.1146463710154646,1.032804728,0.08217890592172687,1.3695707894012543,0.1138967648,0.06604550561416421,0.066045505138077,14.5351038,8.574253778267101,14.199452468094567,9.563612938,3.4816407951049917,9.07462393731949,5.928481579,0.6542098789144023,5.0888091255503385,-3.925020695,-4.1581008756926785,-4.158100855269081,8.0,5.0,5.0,56.0,52.0,52.0,292.5714417,78.76923076923077,78.76923076923077,1
