method,growth_group_count,median_true_fsmi_nm,mean_true_fsmi_nm,median_generated_sq_nm,mean_generated_sq_nm,median_generated_sa_nm,mean_generated_sa_nm,median_generated_analysis_scale_nm,mean_generated_analysis_scale_nm,median_generated_height_increment_rms_31nm,mean_generated_height_increment_rms_31nm,median_generated_scale_dependent_rms_slope_31nm,mean_generated_scale_dependent_rms_slope_31nm,median_generated_curvature_relief_31nm,mean_generated_curvature_relief_31nm,median_generated_scale_dependent_rms_curvature_31nm_inv,mean_generated_scale_dependent_rms_curvature_31nm_inv,median_generated_sdq_31nm,mean_generated_sdq_31nm,median_generated_sdr_31nm_percent,mean_generated_sdr_31nm_percent,median_generated_bearing_core_span_p90_p10_nm,mean_generated_bearing_core_span_p90_p10_nm,median_generated_bearing_peak_span_p99_p90_nm,mean_generated_bearing_peak_span_p99_p90_nm,median_generated_bearing_valley_span_p10_p01_nm,mean_generated_bearing_valley_span_p10_p01_nm,median_generated_bearing_core_equivalent_nm,mean_generated_bearing_core_equivalent_nm,median_generated_island_prominence_nm,mean_generated_island_prominence_nm,median_generated_island_median_area_nm2,mean_generated_island_median_area_nm2,median_generated_island_count_per_um2,mean_generated_island_count_per_um2,median_generated_island_boundary_contrast,mean_generated_island_boundary_contrast,median_generated_functional_surface_morphology_index_nm,mean_generated_functional_surface_morphology_index_nm,median_fsmi_absolute_error_nm,mean_fsmi_absolute_error_nm
M10_dense_island_spectral_pareto,3,2.946047980770432,3.368882162456361,2.4951678282525487,2.479423989796309,1.9922817650613371,1.9628827940286249,31.496062992125985,31.496062992125985,2.0282029537468285,2.0118879246458192,0.06439544378146181,0.06387744160750476,1.3735937512037042,1.3853156288951496,0.002769336701645568,0.002792969472306233,0.06519964669374978,0.06563454481995043,0.21206457086094055,0.21494487567244783,6.348282552947849,6.325184792993082,2.3699494210087675,2.7301162539005155,2.5632626191289667,2.571234600315958,1.5870706382369622,1.5812961982482705,1.9848844175803881,2.006703835488628,2650.505301010602,3260.173187013041,15.5,16.166666666666668,1.3312578736983678,1.329240912539569,1.9267094201453259,1.9338434862978193,1.0255728304762024,1.4350386761585414
M11a_amplitude_conditioned_islands,3,2.946047980770432,3.368882162456361,2.9487134887974102,3.7440317221979655,2.339447487592677,2.95106430526152,31.496062992125985,31.496062992125985,2.595944812716695,3.056188225768565,0.08242124780375507,0.09703397616815194,1.8556680313585336,2.13331626637855,0.003741258709722723,0.004301032257552454,0.08204002343621349,0.09838139529831101,0.33523169743875914,0.5334842428158981,7.570836805600744,9.622439896922948,3.1634474396334444,4.471699367981262,3.184328874762665,3.607370782502057,1.892709201400186,2.405609974230737,2.56242328307653,2.9493500815664184,2790.0055800111604,2862.33905801145,18.5,18.833333333333332,1.3527422573434742,1.3572382371234415,2.4112641634678287,2.914752889595952,0.5347838173026034,0.45412927286040894
M11b_sdf_contour_soft,3,2.946047980770432,3.368882162456361,2.9487143301203265,3.7440329096407656,2.408412250914535,3.032380314064925,31.496062992125985,31.496062992125985,2.575135385007438,3.065752200986092,0.08176054847398614,0.0973376323813084,1.8272485162261236,2.135794087223792,0.0036839614147763933,0.004306027854104068,0.08206212647028122,0.09882192550172364,0.3354462506658292,0.5390529523937952,7.724629187191199,9.82199142060432,2.770871893733551,3.844640920623435,2.566818346084069,2.922256290787709,1.9311572967977997,2.45549785515108,2.806013265374911,3.5002040201927596,4247.008494016989,3962.8412590158514,19.5,18.333333333333332,1.4817706794191738,1.5027556820953574,2.460777182459317,3.043566268232793,0.3668512206941541,0.32531589422356727
M11c_sdf_contour_selected,3,2.946047980770432,3.368882162456361,2.948714295904977,3.744032880054854,2.4482103901654346,3.0839804476051342,31.496062992125985,31.496062992125985,2.5978418443284186,3.110132949024903,0.0824814785574273,0.09874672113154066,1.852308296686923,2.184566827884109,0.0037344850646579223,0.004404359795867849,0.08240213240285076,0.09944152029809133,0.33823206870634237,0.5460704209486922,7.768107595926528,9.868544588309547,2.506646962896101,3.4544392361694176,2.275221884992323,2.5852224565774575,1.942026898981632,2.4671361470773867,2.9930717305129417,3.851900467919244,3642.5072850145702,3565.0071300142604,18.0,17.333333333333332,1.5822193993805986,1.5925187590512213,2.51418495127825,3.145237073859434,0.21276035559043915,0.2236450885969267
