method,growth_group_count,median_cross_validation_fold,mean_cross_validation_fold,median_island_feature_mae_z,mean_island_feature_mae_z,median_island_feature_rmse_z,mean_island_feature_rmse_z,median_afm_prior_mahalanobis,mean_afm_prior_mahalanobis,median_held_real_afm_prior_mahalanobis,mean_held_real_afm_prior_mahalanobis,median_afm_likeness_percentile,mean_afm_likeness_percentile,median_held_real_likeness_percentile,mean_held_real_likeness_percentile,median_boundary_ratio_q70_absolute_error,mean_boundary_ratio_q70_absolute_error,median_median_area_q70_log_absolute_error,mean_median_area_q70_log_absolute_error,median_component_count_q70_log_absolute_error,mean_component_count_q70_log_absolute_error,median_generated__log_component_count_q55,mean_generated__log_component_count_q55,median_true__log_component_count_q55,mean_true__log_component_count_q55,median_generated__log_component_count_q70,mean_generated__log_component_count_q70,median_true__log_component_count_q70,mean_true__log_component_count_q70,median_generated__log_component_count_q82,mean_generated__log_component_count_q82,median_true__log_component_count_q82,mean_true__log_component_count_q82,median_generated__log_median_area_q55,mean_generated__log_median_area_q55,median_true__log_median_area_q55,mean_true__log_median_area_q55,median_generated__log_median_area_q70,mean_generated__log_median_area_q70,median_true__log_median_area_q70,mean_true__log_median_area_q70,median_generated__log_median_area_q82,mean_generated__log_median_area_q82,median_true__log_median_area_q82,mean_true__log_median_area_q82,median_generated__median_solidity_q70,mean_generated__median_solidity_q70,median_true__median_solidity_q70,mean_true__median_solidity_q70,median_generated__median_eccentricity_q70,mean_generated__median_eccentricity_q70,median_true__median_eccentricity_q70,mean_true__median_eccentricity_q70,median_generated__boundary_gradient_ratio_q55,mean_generated__boundary_gradient_ratio_q55,median_true__boundary_gradient_ratio_q55,mean_true__boundary_gradient_ratio_q55,median_generated__boundary_gradient_ratio_q70,mean_generated__boundary_gradient_ratio_q70,median_true__boundary_gradient_ratio_q70,mean_true__boundary_gradient_ratio_q70,median_generated__boundary_gradient_ratio_q82,mean_generated__boundary_gradient_ratio_q82,median_true__boundary_gradient_ratio_q82,mean_true__boundary_gradient_ratio_q82,median_generated__log_valley_component_count_q18,mean_generated__log_valley_component_count_q18,median_true__log_valley_component_count_q18,mean_true__log_valley_component_count_q18,median_generated__log_valley_median_area_q18,mean_generated__log_valley_median_area_q18,median_true__log_valley_median_area_q18,mean_true__log_valley_median_area_q18,median_generated__gradient_p90,mean_generated__gradient_p90,median_true__gradient_p90,mean_true__gradient_p90,median_generated__laplacian_rms,mean_generated__laplacian_rms,median_true__laplacian_rms,mean_true__laplacian_rms,median_generated__flat_fraction,mean_generated__flat_fraction,median_true__flat_fraction,mean_true__flat_fraction
M10_dense_island_spectral_pareto,3,1.0,1.0,1.4047258096427528,1.3774357585691952,1.5255927992945701,1.608652886453411,5.354088850140363,5.685952816758305,2.9622902259698,3.3207990680947788,13.333333333333334,15.555555555555557,66.66666666666667,60.00000000000001,0.1655724048614502,0.19574799140294394,0.8281442259761764,0.7306997784786543,0.36544375427139597,0.2967522815134691,2.2499048351651325,2.212714243279431,2.3978952727983707,2.3403783273647996,2.7444688630783434,2.7797797142720797,2.8903717578961645,3.076531995785549,3.1513094878724526,3.0971915886988484,3.044522437723423,3.1463897036930604,3.372618174742181,3.3688002381973434,4.543294782270004,4.7273557895465546,3.7473541315678394,3.902988148538071,4.634728988229636,4.633687927016725,3.925441332404926,3.8117681995886223,4.204692619390966,4.225973792461457,0.911945945945946,0.9101551015625425,0.8736479842674533,0.8758330537778135,0.7848135721189683,0.7825306484656626,0.8168899108266634,0.8169401632822207,1.3975082635879517,1.3940738042195637,1.3104304075241089,1.3214748899141948,1.3772147297859192,1.3869603276252747,1.174737811088562,1.1912123362223308,1.3407986760139465,1.3394183715184529,1.1723089814186096,1.140705168247223,2.884160497896886,3.0157356953200867,3.6375861597263857,3.665979646453025,3.5972184255501674,3.6656604302734572,3.676300671907076,3.7104175924169724,0.4520392268896103,0.4639820158481598,0.5960701107978821,0.6129002670447031,0.17905838787555695,0.19174876064062119,0.25343936681747437,0.2661982675393422,0.114013671875,0.10359700520833333,0.10955810546875,0.123321533203125
M11a_amplitude_conditioned_islands,3,1.0,1.0,1.29171723121306,1.4244450591045685,1.69407232754492,1.7834148637972813,7.014927608179633,6.511431157147996,2.9622902259698,3.3207990680947788,6.666666666666667,13.333333333333334,66.66666666666667,60.00000000000001,0.11929464340209961,0.21136939525604248,0.8811251555721449,0.869377767233892,0.07707533991362947,0.1884760359425206,2.4414009612931853,2.4627065232114997,2.3978952727983707,2.3403783273647996,2.967447097809794,2.967068739720704,2.8903717578961645,3.076531995785549,3.020127355638707,3.091574935624541,3.044522437723423,3.1463897036930604,3.71653767444929,3.5777593499005107,4.543294782270004,4.7273557895465546,3.828405045740189,3.764310159782833,4.634728988229636,4.633687927016725,3.646508839886391,3.640562524582574,4.204692619390966,4.225973792461457,0.9017857142857143,0.8866937669376694,0.8736479842674533,0.8758330537778135,0.7862890835509697,0.774022271549498,0.8168899108266634,0.8169401632822207,1.3749387860298157,1.3785228530565898,1.3104304075241089,1.3214748899141948,1.4028828740119934,1.4025817314783733,1.174737811088562,1.1912123362223308,1.4138230681419373,1.4240445494651794,1.1723089814186096,1.140705168247223,2.736135336835737,2.8047843429803354,3.6375861597263857,3.665979646453025,3.8709839499103422,3.7267038774595496,3.676300671907076,3.7104175924169724,0.462971955537796,0.46664461493492126,0.5960701107978821,0.6129002670447031,0.18400802463293076,0.1966060052315394,0.25343936681747437,0.2661982675393422,0.101043701171875,0.10075887044270833,0.10955810546875,0.123321533203125
M11b_sdf_contour_soft,3,1.0,1.0,1.4325189829851097,1.5811490944117503,1.7403044116997988,2.0396095535499157,7.616298104806208,6.889247080331423,2.9622902259698,3.3207990680947788,6.666666666666667,8.88888888888889,66.66666666666667,60.00000000000001,0.2651791572570801,0.3744089603424072,0.4846449437629321,0.5391270035558597,0.12975559774254242,0.20841546999347157,2.2499048351651325,2.3270773284867396,2.3978952727983707,2.3403783273647996,3.020127355638707,2.954620257620439,2.8903717578961645,3.076531995785549,3.06561324474157,3.0956729753069716,3.044522437723423,3.1463897036930604,4.113821353952215,3.935400624671511,4.543294782270004,4.7273557895465546,4.224885257549402,4.0945609234608655,4.634728988229636,4.633687927016725,3.6679799370298953,3.704136203172032,4.204692619390966,4.225973792461457,0.8998058112773303,0.8870010416315043,0.8736479842674533,0.8758330537778135,0.8024339742692923,0.7883257458195043,0.8168899108266634,0.8169401632822207,1.5623761415481567,1.5670185883839924,1.3104304075241089,1.3214748899141948,1.5546070337295532,1.565621296564738,1.174737811088562,1.1912123362223308,1.5052886605262756,1.4913909236590068,1.1723089814186096,1.140705168247223,2.833213344056216,2.8645533871219726,3.6375861597263857,3.665979646453025,3.4011973816621555,3.543026321015668,3.676300671907076,3.7104175924169724,0.47745996713638306,0.47599200904369354,0.5960701107978821,0.6129002670447031,0.18247603625059128,0.19138983388741812,0.25343936681747437,0.2661982675393422,0.117431640625,0.11777750651041667,0.10955810546875,0.123321533203125
M11c_sdf_contour_selected,3,1.0,1.0,1.5152812283451746,1.722533743488831,2.030460264066615,2.3928619300676783,8.678898265048028,8.476194427760047,2.9622902259698,3.3207990680947788,6.666666666666667,6.666666666666667,66.66666666666667,60.00000000000001,0.377835214138031,0.47589975595474243,0.644574324441483,0.6321766143106866,0.11973998531695162,0.20753596047666445,2.2975599250672953,2.3095172425437687,2.3978952727983707,2.3403783273647996,2.93886789088982,2.901326790637988,2.8903717578961645,3.076531995785549,3.0546237913821823,3.086338745789371,3.044522437723423,3.1463897036930604,4.463723408128099,4.27210956718083,4.543294782270004,4.7273557895465546,4.064955876870851,4.001511312706039,4.634728988229636,4.633687927016725,3.632015071449765,3.6634461974943804,4.204692619390966,4.225973792461457,0.8938231307304297,0.8968152236642779,0.8736479842674533,0.8758330537778135,0.788747766171765,0.782684308963867,0.8168899108266634,0.8169401632822207,1.683920681476593,1.6941628654797871,1.3104304075241089,1.3214748899141948,1.6749706864356995,1.6671120921770732,1.174737811088562,1.1912123362223308,1.53103905916214,1.5275355974833171,1.1723089814186096,1.140705168247223,2.9444389791664403,2.8955673247969016,3.6375861597263857,3.665979646453025,3.4681713679170247,3.5627211693565304,3.676300671907076,3.7104175924169724,0.49263031780719757,0.48976855476697284,0.5960701107978821,0.6129002670447031,0.18951544910669327,0.1964514081676801,0.25343936681747437,0.2661982675393422,0.1309814453125,0.130889892578125,0.10955810546875,0.123321533203125
