method,growth_group_count,median_cross_validation_fold,median_true_rq_nm,median_generated_rq_nm,median_rq_absolute_error_nm,median_condition_descriptor_mae_z,median_generated_pairwise_l1,median_real_pairwise_l1,median_diversity_ratio,median_unit_l1,median_unit_rmse,median_ssim,median_gradient_mae,median_physical_ra_error_nm,median_physical_robust_height_range_error_nm,median_physical_histogram_wasserstein_nm,median_reconstructed_rq_nm,median_rq_architectural_consistency_error_nm,median_normalized_psd_log_distance,median_psd_low_band_error,median_psd_mid_band_error,median_psd_high_band_error,median_psd_slope_error,median_correlation_length_abs_error_nm,median_correlation_length_relative_error,median_anisotropy_error,median_skewness_error,median_kurtosis_error,median_height_quantile_error,median_ra_rq_error,median_physical_psd_distance,median_physical_correlation_length_error_nm,median_ssim_penalty,median_composite_score,median_nearest_training_l1,median_max_training_ssim,median_exact_training_pixel_equality,median_generated_mean_gradient,median_real_mean_gradient,median_mean_gradient_relative_error,median_generated_rms_gradient,median_real_rms_gradient,median_rms_gradient_relative_error,median_generated_laplacian_rms,median_real_laplacian_rms,median_laplacian_rms_relative_error,median_generated_edge_energy_ratio,median_real_edge_energy_ratio,median_edge_energy_ratio_relative_error,median_generated_wrap_discontinuity_ratio,median_real_wrap_discontinuity_ratio,median_wrap_discontinuity_ratio_relative_error,median_generated_high_psd_fraction,median_real_high_psd_fraction,median_high_psd_fraction_relative_error,median_generated_robust_height_range,median_real_robust_height_range,median_robust_height_range_relative_error,median_generated_skewness,median_real_skewness,median_skewness_relative_error,median_generated_kurtosis,median_real_kurtosis,median_kurtosis_relative_error,median_sharpness_ratio,median_afm_texture_gate_pass
M5_cloudlike_spectral_hybrid,15,7.0,3.0923656225204468,2.5904786702816622,0.8293883576494947,0.9863879680633545,1.1199389100074768,1.1030480861663818,1.0339247347777103,1.1250858306884766,1.416096568107605,0.006346456963716702,38.835554814623144,0.022785114309095356,0.5315919971466077,0.1557238819685276,3.0923626133876776,3.0091327691827985e-06,0.9253710764619187,0.0016918134673908902,0.0016460959756177023,6.34840551729487e-05,0.3429547490450533,31.496062992125985,0.56,0.16666666666666674,0.2918482298859632,0.3693360223777109,0.12348627306787055,0.007477321209904408,0.9253710764619187,31.496062992125985,0.9936535430362833,8.54472155731617,1.0492327213287354,0.03720861684962498,0.0,0.2939733862876892,0.3343275785446167,0.22007734415197058,0.33474230766296387,0.43132510781288147,0.2783798832074665,0.3917492777109146,0.4963996857404709,0.2594236632866466,1.0170233249664307,1.0176516771316528,0.0339836587017237,1.001322090625763,4.758741855621338,0.789582599559811,7.202735981048264e-05,8.677488393813045e-05,0.5714547116724074,4.743185724020004,4.812647156715393,0.027196567910203813,-0.09063868685514914,0.02843638546901522,0.9225689202045605,3.2533322837147276,3.432365839864702,0.0980914740647298,0.9385023985683347,1.0
M6a_superellipse_island_primitives,15,7.0,3.0923656225204468,2.5904786702816622,0.8293883576494947,1.852541446685791,0.9967649579048157,1.1030480861663818,0.9076636561771738,1.0876338481903076,1.4092333316802979,0.011441094452155992,37.231304077646044,0.3783627603042963,2.314049892425537,0.7301643230623298,3.0923626084336875,3.0140867592898246e-06,0.7645390633001794,0.0015882987568758278,0.0015374036971041686,4.654932487967551e-05,0.22106364690588176,23.62204724409449,0.6,0.19999999999999996,0.9136162585470942,2.531640568875332,0.4062684828309073,0.15021163564339368,0.7645390633001794,23.62204724409449,0.988558905547844,7.991064638757757,0.9982292652130127,0.03704062352540096,0.0,0.24335738271474838,0.3343275785446167,0.2783922050963104,0.331669881939888,0.43132510781288147,0.2310443423484314,0.32971298694610596,0.4963996857404709,0.33453137750096634,0.9551635086536407,1.0176516771316528,0.08982526449195144,0.9990751147270203,4.758741855621338,0.8107167601656166,4.5253172759559474e-05,8.677488393813045e-05,0.5051340327870076,5.583132063150407,4.812647156715393,0.1438096848346056,0.9023098476138247,0.02843638546901522,2.8280769334679228,6.0791978095458585,3.432365839864702,0.7691314640056286,0.7421193043364969,1.0
M6b_multiscale_laguerre_terraces,15,7.0,3.0923656225204468,2.5904786702816622,0.8293883576494947,1.2591986656188965,1.1344066858291626,1.1030480861663818,1.039318193832041,1.1206313371658325,1.4136672019958496,0.0007214781773376152,32.55986669226277,0.0704493470679175,1.1919668626785267,0.43992982189294116,3.092362709479529,2.94583255211478e-06,1.5289952024215159,0.002048371295997553,0.0019680602098560364,8.031108614144184e-05,0.3588598724427374,78.74015748031496,1.8,0.16666666666666674,0.4363028333982566,0.6884479146434814,0.20415919069732946,0.027303492619736636,1.5289952024215159,78.74015748031496,0.9992785218226624,7.846757154559139,1.0296216011047363,0.03533720943956768,0.0,0.14132115244865417,0.3343275785446167,0.5757939224690609,0.21611563861370087,0.43132510781288147,0.500084170992631,0.20535214990377426,0.4963996857404709,0.6042719404029808,1.0423834323883057,1.0176516771316528,0.048196764473122655,0.9862599074840546,4.758741855621338,0.7955663650241663,9.447736276994337e-06,8.677488393813045e-05,0.8916769301646821,4.2605903112888335,4.812647156715393,0.11006165740283902,-0.04815548367511873,0.02843638546901522,1.2115575171282738,2.5657599554059547,3.432365839864702,0.24582191470190062,0.4242060775309391,0.0
M6c_island_structure_plus_spectral_prior,15,7.0,3.0923656225204468,2.5904786702816622,0.8293883576494947,0.8731569051742554,1.134985089302063,1.1030480861663818,1.0454323642226806,1.122483491897583,1.4071869850158691,0.00872180160217548,35.50637354557743,0.04501708848581565,0.61402729511261,0.20621491230501654,3.09236265998213,2.9625383168863095e-06,1.0172908239632672,0.002072908398915163,0.0017584234746826895,6.209790112391481e-05,0.1627455005543288,78.74015748031496,1.4285714285714286,0.16666666666666674,0.21321718905561426,0.35634034730366304,0.10491459192974206,0.013457705550016685,1.0172908239632672,78.74015748031496,0.9912781983978245,8.24322886539582,1.03287672996521,0.03016734010581448,0.0,0.22663605213165283,0.3343275785446167,0.30728282336673945,0.26496464014053345,0.43132510781288147,0.37014186724813236,0.29817843437194824,0.4963996857404709,0.4162175534860219,1.0207660794258118,1.0176516771316528,0.028990523240792692,0.9752861261367798,4.758741855621338,0.8004143538340056,3.181334147477172e-05,8.677488393813045e-05,0.6943889332515967,4.506798177957535,4.812647156715393,0.05307786490883762,-0.022505578740238223,0.02843638546901522,1.1851842785923141,2.871119054613411,3.432365839864702,0.13506077117194923,0.6927171766332606,1.0
