growth_run_id,predicted_rq_absolute_error_nm,realized_rq_absolute_error_nm,rq_interval_lower_nm,rq_interval_upper_nm,rq_interval_covered,predicted_fsmi_absolute_error_nm,realized_fsmi_absolute_error_nm,fsmi_interval_lower_nm,fsmi_interval_upper_nm,fsmi_interval_covered,predicted_island_error_z,island_error_90_upper_z,realized_island_error_z,predicted_joint_error_index,realized_joint_error_index,joint_confidence_index
6022,0.5841612640016542,0.1929274589481178,0.0,3.0649181316164773,True,2.2725136959050736,0.6925077108149,0.0,3.615946993671945,True,1.861486646766624,2.516049143773323,1.5692921188871218,0.625,0.26785714285714285,31.034483
6028,1.6559605177839292,0.4399039497598345,1.7317070275848103,7.817098868898809,True,1.9570095863932893,1.0408600957051233,0.0,7.233423070944408,True,1.8355418454857193,2.6842210986788375,1.9235785265940997,0.5357142857142857,0.6964285714285714,55.172413
6029,0.9220478090945774,0.6754635024073476,0.0,3.72557713433833,True,0.8551289135526606,0.6968757131552663,0.0,3.165837065387867,True,2.010577587466482,2.6642804298488483,1.8205708119140191,0.5,0.4464285714285714,62.068966
6033,0.4255459961763759,0.0568312288848906,0.3591283518875598,3.6276668841506376,True,0.8878314871177155,0.1666376798552409,0.0,3.968543703743016,True,1.9289436552164285,2.5790136553262335,1.8054052360984212,0.4464285714285714,0.25,75.86207
6047,0.9157964779100416,0.6315732047492246,0.5865997093679876,4.847326120587006,True,0.9784845473294153,0.542504602384402,0.0,5.204993855210101,True,1.9638904344054855,2.6191327000445277,1.6510145400224536,0.6071428571428572,0.25,34.482758
6048,0.7444707024556875,0.9384872691306394,0.7354354006547812,4.772504867071029,True,0.8999254425663799,0.5471084026986857,0.0,5.096699364444605,True,1.9117159160678114,2.564170593937952,1.6365413156748991,0.4107142857142857,0.26785714285714285,82.75862
6056,0.3310508152337308,0.6113268844997544,0.3100699399904885,3.52612880892027,True,0.9246624307616824,0.7976222886369442,0.0,3.3608587841256203,True,1.9300184005615866,2.585023892380607,1.5964743979864289,0.5357142857142857,0.3214285714285714,55.172413
6057,1.0103973676299507,3.1254381413761005,0.0,4.002739968725474,True,0.4238516225139661,2.794118846248564,0.0,2.3551492936347733,False,2.4501544656940917,3.121816584545039,2.555492151845602,0.4464285714285714,0.9285714285714286,75.86207
6062,1.848233574986814,3.404955107491396,3.4246826250932725,9.569958671790872,False,2.4179862242268015,1.3533369939398487,1.3613116503413027,7.184695996962198,True,1.842441481332768,2.5060262518334935,2.498300954266605,0.6428571428571428,0.8214285714285714,24.137932
6063,2.257205385670691,0.2145073249968119,2.039695340215938,8.022692120082496,True,1.031432281974069,1.3982969033429744,0.0,6.653713767320133,True,1.9811984569466285,2.636741438110052,1.7151995979806784,0.6428571428571428,0.5714285714285714,24.137932
6070,0.3158800939561742,0.818163794832107,0.2974271185845094,3.1561496783028185,True,0.8763552000691147,0.5425602938880658,0.0,4.266756937808445,True,1.597249145536313,2.289938793618999,2.223186504583378,0.1607142857142857,0.5357142857142857,96.55173
6072,0.3602521317229962,0.8317957134785209,0.0,2.5589427408974452,True,0.8130231569025291,0.5221304585079731,0.0,2.6788725610200155,True,2.529781087805519,3.180724199313883,1.8766366368722536,0.5892857142857143,0.375,37.931034
6078,0.3394289651553778,0.4951902838373982,0.4070730342772324,3.5893322822638813,True,0.7843427704202465,0.1145896035481477,0.0,3.239255953315408,True,1.8682673362064608,2.715791053454125,1.9233168110570757,0.26785714285714285,0.3392857142857143,93.10345
6080,0.9136791131658532,0.6742335622272289,0.8999211377475071,5.604851434367458,True,1.247023999988329,0.8874016100549342,0.0878046565195629,5.111252623549619,True,1.890753503644738,2.56484755210597,2.3420080932855623,0.5714285714285714,0.6964285714285714,44.827587
6081,1.2136666230646795,3.334332659739726,1.5879647445307112,6.96415143443626,False,1.231580288952917,2.465996068453739,1.083391570983922,5.634345812621031,False,1.8383526476682897,2.687363674665076,2.0690666228887373,0.4642857142857143,0.8214285714285714,68.965515
6082,0.8280739429908915,0.9215409961372544,0.7658186459030412,4.80448990788685,True,1.0568122316596988,1.0116389822914358,0.0,5.523321121516617,True,1.9320542262419023,2.5907300816214534,1.4883118910449997,0.625,0.3928571428571429,31.034483
6084,0.8495035615425897,1.2273850661289023,0.6684385785443303,4.570293163246596,True,0.91711953897036,1.011396782541134,0.0,5.09477492451343,True,1.873032002334089,2.5265006648360053,1.815422430096002,0.4107142857142857,0.5357142857142857,82.75862
6085,1.67969463821104,2.549359841622559,1.7513673936984326,7.826524331632763,True,1.3641724107234203,1.4708737717414655,0.0,6.773456184670516,True,1.9253515426300198,2.578192130749402,1.8663608373022373,0.6428571428571428,0.6785714285714286,24.137932
6090,1.3495465907759507,1.611900283854927,1.2661714886208584,6.776816733838969,True,1.14807757146813,0.9547259088213972,0.0,6.290403362564085,True,1.9224012697608208,2.581553048037235,1.2886016459178076,0.5714285714285714,0.3214285714285714,44.827587
6094,0.4598252374065616,1.6034972019154248,0.6039826481084969,4.305554613904707,True,0.7764360465058416,1.7570834013667764,0.0,4.358634724297,True,1.712019322417715,2.5648310518351884,1.9092594547214343,0.10714285714285714,0.7321428571428571,100.0
6095,3.620826945648874,1.3827506123774826,3.8554905875118095,11.527375023361886,True,1.8212613262711672,3.5456860413728295,0.9852264242306776,7.637951776212596,False,2.0216286570964797,2.6776935602323864,2.0567580933740466,0.8035714285714286,0.8392857142857143,13.793103
