alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3451024311077288,0.32648682807684115,0.3385869700469181
0.1,0.36988381075837656,0.3548085757733187,0.3646074785136063
10.0,0.4028035576511563,0.38709939535548626,0.3973071008476718
100.0,0.6270738824977863,0.6081678325803045,0.6204567650266677
