alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.33562844447070556,0.3949999594431208,0.35640847471105086
0.1,0.41936634550105834,0.4443816029511157,0.42812168560857844
10.0,0.42450257092214755,0.44161998935139285,0.43049366737238337
100.0,0.6674253736890404,0.6593080059203761,0.6645842949700079
