target,growth_group_count,mae_nm,median_absolute_error_nm,rmse_nm,pearson_r,pearson_p,spearman_rho,spearman_p,confidence_vs_absolute_error_spearman,confidence_vs_absolute_error_p,aurc_nm,risk_at_25pct_coverage_nm,risk_at_50pct_coverage_nm,risk_at_75pct_coverage_nm,interval_coverage
Rq_nm,26,1.2605478043519898,0.9983698713357817,1.5504202833067224,0.7250937136628887,2.7852728032368116e-05,0.5637606837606838,0.0027054592124674047,-0.4510944176253524,0.020723870491332654,0.9779825850417888,1.0138830993612398,0.9226690467367364,1.0826729368880599,0.8846153846153846
FSMI_nm,26,1.124693942231602,0.9803386510170188,1.3961234003488878,0.7166139197135358,3.8191506275969106e-05,0.5186324786324785,0.006637170600101973,-0.3723076923076923,0.061066223452791585,0.9330930421842266,0.956710794047596,0.8645502977880686,0.9482257055300893,0.8846153846153846
