prior,row_id,candidate_index,scale_nm_per_unit,offset_nm,clamped,calibration_error,target_rq,before_rq,after_rq,target_ra,before_ra,after_ra,target_robust_range,before_robust_range,after_robust_range,rank
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,0,9.2189944077591,0.0,False,0.31246201010400776,4.324730069,0.6234567080373542,5.74764374116138,3.265336019,0.5476747492901456,5.049010306929619,19.42108002,1.975767277479172,18.214586877822875,2
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,1,9.192578945006177,0.0,False,0.3183368190609968,4.324730069,0.6285157359936941,5.7776807245128605,3.265336019,0.552459565851396,5.078528351679064,19.42108002,1.9779814743995667,18.182751693725585,
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,2,9.229233511607987,0.0,False,0.31904547383935705,4.324730069,0.6275075048349763,5.7914134383864635,3.265336019,0.5497792787560166,5.074041471074323,19.42108002,1.9694425559043884,18.176446313858033,4
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,3,9.165116478746151,0.0,False,0.32396392592607676,4.324730069,0.6338655093601497,5.809451119313396,3.265336019,0.5569331156048221,5.104356782410706,19.42108002,1.9804645562171936,18.151188135147095,
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,4,9.241105422201372,0.0,False,0.32591513543147066,4.324730069,0.6295395083856933,5.817640749945621,3.265336019,0.5535646798626073,5.115549375867922,19.42108002,1.9630607485771179,18.140851192474365,
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,5,9.19823355888942,0.0,False,0.31821714142939433,4.324730069,0.6287731008769066,5.783601864501034,3.265336019,0.5514896458321142,5.072730592108348,19.42108002,1.97666548371315,18.181831531524658,3
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,6,9.187225326846699,0.0,False,0.31866287145711286,4.324730069,0.6294570868321845,5.782964099446767,3.265336019,0.5526465086798149,5.077288009097334,19.42108002,1.978845940232277,18.18010376930237,
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,7,9.16057786262616,0.0,False,0.33319774802419694,4.324730069,0.6397226333716987,5.860228935665387,3.265336019,0.5619396795815916,5.147692137943519,19.42108002,1.9757451981306078,18.09896743774414,
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,8,9.252341744312485,0.0,False,0.31113290596430015,4.324730069,0.6205398381431294,5.741446353916074,3.265336019,0.5449267744359998,5.041848484144207,19.42108002,1.9694039636850356,18.221598138809206,1
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,9,9.166796806157864,0.0,False,0.33039017369910306,4.324730069,0.6364610737230383,5.834309259600214,3.265336019,0.5610333006842323,5.1428782000078535,19.42108002,1.976428323984146,18.117516613006593,
