alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
30.0,0.6022566499868609,0.9229134292430448,0.17209324544507282
10.0,0.617662713784807,0.921325417973836,0.33929660129329386
3.0,0.6495008806612266,0.9489157874528346,0.5235643910386458
1.0,0.7065827760456923,1.0203056154657937,0.7474831911884341
0.3,0.8302209407645943,1.205146700649189,1.205688493745515
