alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3559444926500442,0.32507406183267457,0.3451398418639648
0.1,0.3755729275762174,0.35934420376728604,0.3698928742430914
10.0,0.41822305527990083,0.3901044862432581,0.4083815561170759
100.0,0.6285739848744419,0.6068442506722445,0.6209685779036729
