alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3353218296571099,0.3316013364736005,0.3340196570428816
0.1,0.3836403775853254,0.36218710878669735,0.3761317335058056
10.0,0.41071330601513445,0.39182595773828033,0.4041027341182355
100.0,0.6166441531004828,0.6039537671805507,0.6122025180285066
