method,growth_group_count,median_cross_validation_fold,median_island_feature_mae_z,median_island_feature_rmse_z,median_afm_prior_mahalanobis,median_held_real_afm_prior_mahalanobis,median_afm_likeness_percentile,median_held_real_likeness_percentile,median_boundary_ratio_q70_absolute_error,median_median_area_q70_log_absolute_error,median_component_count_q70_log_absolute_error,median_generated__log_component_count_q55,median_true__log_component_count_q55,median_generated__log_component_count_q70,median_true__log_component_count_q70,median_generated__log_component_count_q82,median_true__log_component_count_q82,median_generated__log_median_area_q55,median_true__log_median_area_q55,median_generated__log_median_area_q70,median_true__log_median_area_q70,median_generated__log_median_area_q82,median_true__log_median_area_q82,median_generated__median_solidity_q70,median_true__median_solidity_q70,median_generated__median_eccentricity_q70,median_true__median_eccentricity_q70,median_generated__boundary_gradient_ratio_q55,median_true__boundary_gradient_ratio_q55,median_generated__boundary_gradient_ratio_q70,median_true__boundary_gradient_ratio_q70,median_generated__boundary_gradient_ratio_q82,median_true__boundary_gradient_ratio_q82,median_generated__log_valley_component_count_q18,median_true__log_valley_component_count_q18,median_generated__log_valley_median_area_q18,median_true__log_valley_median_area_q18,median_generated__gradient_p90,median_true__gradient_p90,median_generated__laplacian_rms,median_true__laplacian_rms,median_generated__flat_fraction,median_true__flat_fraction
M5_cloudlike_spectral_hybrid,15,7.0,1.4919260847992224,1.9381675707618764,7.9848617343744435,3.4017907805307295,6.666666666666667,60.0,0.10996383428573608,1.112440459329986,0.6105662123043811,2.302585092994046,2.6390573296152584,2.888826161611328,3.093104311950247,2.967447097809794,3.044522437723423,3.1269144057877365,4.526784798013117,3.251395022957812,4.300215394993146,3.293775007412398,3.912023005428146,0.8805147058823529,0.8888888888888888,0.809388528033496,0.816496580927726,1.2233712673187256,1.3104304075241089,1.2158384323120117,1.2379597425460815,1.1752986907958984,1.178954839706421,2.943052015725078,3.6375861597263857,3.2430803944720443,3.4965075614664802,0.4223209023475647,0.5948836952447891,0.19389940053224564,0.25343936681747437,0.074493408203125,0.11212158203125
M6a_superellipse_island_primitives,15,7.0,3.2930512296262746,4.3296490552782,25.929540259862332,3.4017907805307295,6.666666666666667,60.0,0.18994486331939697,1.045370548466885,0.4503932726690949,3.1073040492110957,2.6390573296152584,2.8029010331479984,3.093104311950247,2.6390573296152584,3.044522437723423,2.6020033435383976,4.526784798013117,3.5114340430413207,4.300215394993146,4.582331429239765,3.912023005428146,0.8944444444444444,0.8888888888888888,0.816496580927726,0.816496580927726,0.7192941009998322,1.3104304075241089,1.3050589561462402,1.2379597425460815,2.4850200414657593,1.178954839706421,2.770631772579213,3.6375861597263857,4.226647232783003,3.4965075614664802,0.47914259135723114,0.5948836952447891,0.17121747136116028,0.25343936681747437,0.3375244140625,0.11212158203125
M6b_multiscale_laguerre_terraces,15,7.0,3.2770553500252975,4.375182021784833,15.572317732908957,3.4017907805307295,6.666666666666667,60.0,0.5147162079811096,0.5743956455940218,0.9729550745276567,1.791759469228055,2.6390573296152584,2.1383330595080277,3.093104311950247,2.302585092994046,3.044522437723423,3.6762205501217915,4.526784798013117,4.232449698347551,4.300215394993146,4.013779060110638,3.912023005428146,0.909058531879571,0.8888888888888888,0.753681520871269,0.816496580927726,1.8951700925827026,1.3104304075241089,1.7756733894348145,1.2379597425460815,1.7806740999221802,1.178954839706421,2.1910133173369406,3.6375861597263857,4.420398636522041,3.4965075614664802,0.40232446789741516,0.5948836952447891,0.14336543530225754,0.25343936681747437,0.370361328125,0.11212158203125
M6c_island_structure_plus_spectral_prior,15,7.0,1.6304655945352602,1.967503404696403,7.348286378738904,3.4017907805307295,6.666666666666667,60.0,0.0980193018913269,0.8153890762915799,0.6226078814299925,2.381086967398878,2.6390573296152584,2.5249280036247685,3.093104311950247,2.7403194616709956,3.044522437723423,3.090008326826286,4.526784798013117,3.4860687689557026,4.300215394993146,3.427177251127511,3.912023005428146,0.8847222222222222,0.8888888888888888,0.79687061761108,0.816496580927726,1.3303466439247131,1.3104304075241089,1.3307584524154663,1.2379597425460815,1.3082498908042908,1.178954839706421,2.8314802400679726,3.6375861597263857,3.3050114353384275,3.4965075614664802,0.3866174668073654,0.5948836952447891,0.16324635595083237,0.25343936681747437,0.114166259765625,0.11212158203125
