method,growth_group_count,median_cross_validation_fold,median_island_feature_mae_z,median_island_feature_rmse_z,median_afm_prior_mahalanobis,median_held_real_afm_prior_mahalanobis,median_afm_likeness_percentile,median_held_real_likeness_percentile,median_boundary_ratio_q70_absolute_error,median_median_area_q70_log_absolute_error,median_component_count_q70_log_absolute_error,median_generated__log_component_count_q55,median_true__log_component_count_q55,median_generated__log_component_count_q70,median_true__log_component_count_q70,median_generated__log_component_count_q82,median_true__log_component_count_q82,median_generated__log_median_area_q55,median_true__log_median_area_q55,median_generated__log_median_area_q70,median_true__log_median_area_q70,median_generated__log_median_area_q82,median_true__log_median_area_q82,median_generated__median_solidity_q70,median_true__median_solidity_q70,median_generated__median_eccentricity_q70,median_true__median_eccentricity_q70,median_generated__boundary_gradient_ratio_q55,median_true__boundary_gradient_ratio_q55,median_generated__boundary_gradient_ratio_q70,median_true__boundary_gradient_ratio_q70,median_generated__boundary_gradient_ratio_q82,median_true__boundary_gradient_ratio_q82,median_generated__log_valley_component_count_q18,median_true__log_valley_component_count_q18,median_generated__log_valley_median_area_q18,median_true__log_valley_median_area_q18,median_generated__gradient_p90,median_true__gradient_p90,median_generated__laplacian_rms,median_true__laplacian_rms,median_generated__flat_fraction,median_true__flat_fraction
M5_cloudlike_spectral_hybrid,15,7.0,1.4919260847992224,1.9381675707618764,7.9848617343744435,3.4017907805307295,6.666666666666667,60.0,0.10996383428573608,1.112440459329986,0.6105662123043811,2.302585092994046,2.6390573296152584,2.888826161611328,3.093104311950247,2.967447097809794,3.044522437723423,3.1269144057877365,4.526784798013117,3.251395022957812,4.300215394993146,3.293775007412398,3.912023005428146,0.8805147058823529,0.8888888888888888,0.809388528033496,0.816496580927726,1.2233712673187256,1.3104304075241089,1.2158384323120117,1.2379597425460815,1.1752986907958984,1.178954839706421,2.943052015725078,3.6375861597263857,3.2430803944720443,3.4965075614664802,0.4223209023475647,0.5948836952447891,0.19389940053224564,0.25343936681747437,0.074493408203125,0.11212158203125
M6c_island_structure_plus_spectral_prior,15,7.0,1.6304655945352602,1.967503404696403,7.348286378738904,3.4017907805307295,6.666666666666667,60.0,0.0980193018913269,0.8153890762915799,0.6226078814299925,2.381086967398878,2.6390573296152584,2.5249280036247685,3.093104311950247,2.7403194616709956,3.044522437723423,3.090008326826286,4.526784798013117,3.4860687689557026,4.300215394993146,3.427177251127511,3.912023005428146,0.8847222222222222,0.8888888888888888,0.79687061761108,0.816496580927726,1.3303466439247131,1.3104304075241089,1.3307584524154663,1.2379597425460815,1.3082498908042908,1.178954839706421,2.8314802400679726,3.6375861597263857,3.3050114353384275,3.4965075614664802,0.3866174668073654,0.5948836952447891,0.16324635595083237,0.25343936681747437,0.114166259765625,0.11212158203125
M7_structure_guided_residual_diffusion,15,7.0,2.5201107028454985,3.158423935896947,12.41728713053521,3.4017907805307295,6.666666666666667,60.0,0.4567766785621643,0.8993707432657816,0.6105662123043811,2.1972245773362196,2.6390573296152584,2.5249280036247685,3.093104311950247,2.5619819897016294,3.044522437723423,2.995732273553991,4.526784798013117,3.4992548211253007,4.300215394993146,3.696323760360812,3.912023005428146,0.8970949386043725,0.8888888888888888,0.7900550428778685,0.816496580927726,1.8291101455688477,1.3104304075241089,1.7115777134895325,1.2379597425460815,1.6695250868797302,1.178954839706421,2.5184763012068148,3.6375861597263857,3.352207177482054,3.4965075614664802,0.4616793543100357,0.5948836952447891,0.19624467939138412,0.25343936681747437,0.29315185546875,0.11212158203125
M8_island_diffusion_spectral_pareto,15,7.0,2.244799085157258,2.6497341359734845,8.395390064355947,3.4017907805307295,6.666666666666667,60.0,0.3297575116157532,0.8958797346140273,0.7428641290540385,2.0948273710132126,2.6390573296152584,2.4849066497880004,3.093104311950247,2.6020033435383976,3.044522437723423,3.2355932129113194,4.526784798013117,3.3885384776700103,4.300215394993146,3.7012257604091223,3.912023005428146,0.9024621212121212,0.8888888888888888,0.7944789619177801,0.816496580927726,1.6222441792488098,1.3104304075241089,1.5586873888969421,1.2379597425460815,1.5042212009429932,1.178954839706421,2.5649493574615367,3.6375861597263857,3.431901695726477,3.4965075614664802,0.42619381844997406,0.5948836952447891,0.17266742140054703,0.25343936681747437,0.204681396484375,0.11212158203125
