cross_validation_fold,growth_run_id,method,island_feature_mae_z,island_feature_rmse_z,afm_prior_mahalanobis,held_real_afm_prior_mahalanobis,afm_likeness_percentile,held_real_likeness_percentile,boundary_ratio_q70_absolute_error,median_area_q70_log_absolute_error,component_count_q70_log_absolute_error,generated__log_component_count_q55,true__log_component_count_q55,generated__log_component_count_q70,true__log_component_count_q70,generated__log_component_count_q82,true__log_component_count_q82,generated__log_median_area_q55,true__log_median_area_q55,generated__log_median_area_q70,true__log_median_area_q70,generated__log_median_area_q82,true__log_median_area_q82,generated__median_solidity_q70,true__median_solidity_q70,generated__median_eccentricity_q70,true__median_eccentricity_q70,generated__boundary_gradient_ratio_q55,true__boundary_gradient_ratio_q55,generated__boundary_gradient_ratio_q70,true__boundary_gradient_ratio_q70,generated__boundary_gradient_ratio_q82,true__boundary_gradient_ratio_q82,generated__log_valley_component_count_q18,true__log_valley_component_count_q18,generated__log_valley_median_area_q18,true__log_valley_median_area_q18,generated__gradient_p90,true__gradient_p90,generated__laplacian_rms,true__laplacian_rms,generated__flat_fraction,true__flat_fraction
0,6028,M5_cloudlike_spectral_hybrid,1.7989145764041674,2.3622866302542755,7.503926492242586,2.9622902259698,6.666666666666667,66.66666666666667,0.12666010856628418,1.5011640600561709,0.0015455962848363036,2.2499048351651325,2.3978952727983707,2.888826161611328,2.8903717578961645,2.967447097809794,2.833213344056216,3.1883634739493134,5.111987788356544,3.208366141256163,4.709530201312334,3.569433499972762,4.48863636973214,0.8731867322480775,0.8953145917001338,0.8218630692362381,0.816496580927726,1.2233712673187256,1.3104304075241089,1.228423833847046,1.1017637252807617,1.2126818299293518,1.0615882873535156,2.8262445901343254,3.6109179126442243,3.0529543407494253,3.817712325956905,0.41731445491313934,0.5960701107978821,0.18979869782924652,0.2374238669872284,0.074493408203125,0.16900634765625
0,6028,M6c_island_structure_plus_spectral_prior,2.221394458250189,2.774467256595725,7.710893571343968,2.9622902259698,6.666666666666667,66.66666666666667,0.3028929829597473,1.1521454771291024,0.49247648509779385,2.2154083994216567,2.3978952727983707,2.3978952727983707,2.8903717578961645,2.5619819897016294,2.833213344056216,2.53602196111245,5.111987788356544,3.5573847241832315,4.709530201312334,3.2498935203279267,4.48863636973214,0.9098039215686274,0.8953145917001338,0.7525383548025506,0.816496580927726,1.3262906074523926,1.3104304075241089,1.404656708240509,1.1017637252807617,1.3082498908042908,1.0615882873535156,2.5619819897016294,3.6109179126442243,3.111288134035684,3.817712325956905,0.38181324303150177,0.5960701107978821,0.1612095683813095,0.2374238669872284,0.114166259765625,0.16900634765625
0,6028,M7_structure_guided_residual_diffusion,2.9694843507853745,3.805605575273179,12.763480458732923,2.9622902259698,6.666666666666667,66.66666666666667,0.6544609665870667,1.1918959016717858,0.33739902094587393,1.9356005054539454,2.3978952727983707,2.5529727369502906,2.8903717578961645,2.5619819897016294,2.833213344056216,2.7784140308497687,5.111987788356544,3.517634299640548,4.709530201312334,3.6022604850834803,4.48863636973214,0.8970949386043725,0.8953145917001338,0.7408701640243001,0.816496580927726,1.8456476926803589,1.3104304075241089,1.7562246918678284,1.1017637252807617,1.6714240908622742,1.0615882873535156,2.2386684072391034,3.6109179126442243,3.7033553650888202,3.817712325956905,0.4560464322566986,0.5960701107978821,0.19261697679758072,0.2374238669872284,0.29632568359375,0.16900634765625
0,6028,M8_island_diffusion_spectral_pareto,2.244799085157258,2.82805522092014,8.395390064355947,2.9622902259698,6.666666666666667,66.66666666666667,0.5106126070022583,1.0822645059415228,0.5493061443340546,2.2499048351651325,2.3978952727983707,2.34106561356211,2.8903717578961645,2.2975599250672953,2.833213344056216,3.2355932129113194,5.111987788356544,3.627265695370811,4.709530201312334,3.9795506209245786,4.48863636973214,0.8925213675213675,0.8953145917001338,0.788983064464083,0.816496580927726,1.5991017818450928,1.3104304075241089,1.61237633228302,1.1017637252807617,1.5942084193229675,1.0615882873535156,2.3978952727983707,3.6109179126442243,4.001514333192366,3.817712325956905,0.4208061993122101,0.5960701107978821,0.17118802666664124,0.2374238669872284,0.20477294921875,0.16900634765625
1,6029,M5_cloudlike_spectral_hybrid,1.2948326813819695,1.6694331358314418,8.001301115163608,2.9365055408958605,6.666666666666667,80.0,0.10996383428573608,0.8911421411227662,0.027033610635137872,2.1972245773362196,2.4849066497880004,2.9174053685313024,2.8903717578961645,3.258096538021482,3.044522437723423,3.024866727615979,4.543294782270004,3.7435868471068696,4.634728988229636,3.3961722137354045,4.204692619390966,0.8660723581467986,0.8585365853658536,0.8424277362589603,0.8168899108266634,1.200778841972351,1.3746683597564697,1.1871716380119324,1.2971354722976685,1.1752986907958984,1.1882182359695435,2.908555579981602,3.6375861597263857,3.496048213707944,3.676300671907076,0.4452989995479584,0.5702724456787109,0.21234209835529327,0.25343936681747437,0.067657470703125,0.10955810546875
1,6029,M6c_island_structure_plus_spectral_prior,1.0425476313710174,1.3740074701770955,5.413112454396254,2.9365055408958605,13.333333333333334,80.0,0.03657907247543335,0.8153890762915799,0.26162407188227377,2.4814223151299535,2.4849066497880004,2.6287476860138907,2.8903717578961645,2.8314802400679726,3.044522437723423,3.090008326826286,4.543294782270004,3.819339911938056,4.634728988229636,3.9300925287360826,4.204692619390966,0.873015873015873,0.8585365853658536,0.7955729515494152,0.8168899108266634,1.3523879647254944,1.3746683597564697,1.3337145447731018,1.2971354722976685,1.2487468719482422,1.1882182359695435,2.833213344056216,3.6375861597263857,3.2769667020129054,3.676300671907076,0.3958788961172104,0.5702724456787109,0.16792156547307968,0.25343936681747437,0.10833740234375,0.10955810546875
1,6029,M7_structure_guided_residual_diffusion,2.325053189869861,2.87061639653905,11.155873839425896,2.9365055408958605,6.666666666666667,80.0,0.4039883017539978,1.0918828695005018,0.49662588650514117,2.1972245773362196,2.4849066497880004,2.3937458713910233,2.8903717578961645,2.6364997792818734,3.044522437723423,3.4874732642612303,4.543294782270004,3.542846118729134,4.634728988229636,3.8064155152036783,4.204692619390966,0.90705574912892,0.8585365853658536,0.7793669989342019,0.8168899108266634,1.8707255721092224,1.3746683597564697,1.7011237740516663,1.2971354722976685,1.5097236037254333,1.1882182359695435,2.70805020110221,3.6375861597263857,3.286141271347004,3.676300671907076,0.4653675854206085,0.5702724456787109,0.1964775249361992,0.25343936681747437,0.2763671875,0.10955810546875
1,6029,M8_island_diffusion_spectral_pareto,1.8507143237163444,2.069999680482317,7.191121120739298,2.9365055408958605,6.666666666666667,80.0,0.19695836305618286,1.120849952541219,0.28836841435776694,2.1910133173369406,2.4849066497880004,2.6020033435383976,2.8903717578961645,2.6735537653587342,3.044522437723423,3.310036603265178,4.543294782270004,3.513879035688417,4.634728988229636,3.646508839886391,4.204692619390966,0.9042221653005464,0.8585365853658536,0.7760134350991954,0.8168899108266634,1.653769850730896,1.3746683597564697,1.4940938353538513,1.2971354722976685,1.3768014907836914,1.1882182359695435,2.8617925509761903,3.6375861597263857,3.1934396596813226,3.676300671907076,0.4253673106431961,0.5702724456787109,0.17394550889730453,0.25343936681747437,0.187164306640625,0.10955810546875
2,6047,M5_cloudlike_spectral_hybrid,1.4802093737707787,1.9381675707618764,7.6956915683244365,4.063601437418675,6.666666666666667,33.333333333333336,0.1249743103981018,1.2385033372674226,0.0312601784906672,2.772588722239781,2.1383330595080277,3.4175922930736506,3.448852471564318,3.6622449896742664,3.5614333292995415,3.037673015544342,4.526784798013117,3.318301254240783,4.556804591508206,3.06561324474157,3.9845923882612655,0.9101978691019786,0.8736479842674533,0.809388528033496,0.8174339980922729,1.1298934817314148,1.2793259024620056,1.0497635006904602,1.174737811088562,1.0133917927742004,1.1723089814186096,3.7256208424938384,3.7494348669884654,3.2430803944720443,3.6372397793869355,0.5616661310195923,0.6723582446575165,0.3068680763244629,0.307731568813324,0.04412841796875,0.091400146484375
2,6047,M6c_island_structure_plus_spectral_prior,1.341288892171256,1.5780337416491281,5.299337373001766,4.063601437418675,13.333333333333334,33.333333333333336,0.056848764419555664,0.9473497376986755,0.6226078814299925,2.4849066497880004,2.1383330595080277,2.8262445901343254,3.448852471564318,3.2156655409667394,3.5614333292995415,3.308701488987239,4.526784798013117,3.60945485380953,4.556804591508206,3.427177251127511,3.9845923882612655,0.8861788617886179,0.8736479842674533,0.7494288026407415,0.8174339980922729,1.2891013026237488,1.2793259024620056,1.2315865755081177,1.174737811088562,1.2222552299499512,1.1723089814186096,3.310036603265178,3.7494348669884654,3.1967953769753157,3.6372397793869355,0.46120621263980865,0.6723582446575165,0.22677654772996902,0.307731568813324,0.070648193359375,0.091400146484375
