alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.41188190347850606,0.3445213535693718,0.38830571101030903
0.1,0.4602287671457516,0.3849957797420645,0.43389722155446114
10.0,0.46343633878784957,0.41479939039507174,0.44641340685037734
100.0,0.599926754887717,0.6015153923689602,0.6004827780061521
