row_id,sample_id,candidate_index,score,descriptor_error,realness_penalty,duplicate_penalty,generated_std,generated_min,generated_max,generated_rq,requested_rq,generated_ra,requested_ra,generated_robust_range,requested_robust_range,generated_mean_abs_gradient,requested_mean_abs_gradient,generated_gradient_std,requested_gradient_std,generated_gradient_anisotropy,requested_gradient_anisotropy,generated_psd_low_power,requested_psd_low_power,generated_psd_mid_power,requested_psd_mid_power,generated_psd_high_power,requested_psd_high_power,generated_psd_slope,requested_psd_slope,generated_autocorrelation_length_px,requested_autocorrelation_length_px,generated_island_count,requested_island_count,generated_island_mean_area_px,requested_island_mean_area_px,rank
afmv2_06e9a8457ab9,6058,10,2.177268429678937,2.177268429678937,0.0,0.0,0.3656795024871826,-0.9879576563835144,0.9999985694885254,0.3656795082416801,5.841896534,0.29516647007211116,4.556092739,1.6136350667476655,27.66728783,0.12407035572247695,1.131164074,0.08132036835614533,1.006361246,0.07882534602581376,0.1476658583,8.476840552710106,14.50712395,3.122551921888964,9.412350655,0.5729798739813757,5.901864052,-4.2132407365463385,-3.952002764,5.0,9.0,53.0,66.0,77.28301886792453,248.2424316,
afmv2_06e9a8457ab9,6058,11,2.127578211205933,2.127578211205933,0.0,0.0,0.37774643301963806,-0.9958221316337585,0.9991742372512817,0.3777464191998119,5.841896534,0.30339889102858825,4.556092739,1.7168278646469117,27.66728783,0.12419621140979742,1.131164074,0.08489986767376546,1.006361246,0.12362922036514762,0.1476658583,8.513664595522885,14.50712395,3.2859562747195215,9.412350655,0.6008384574773108,5.901864052,-4.213691481322677,-3.952002764,5.0,9.0,50.0,66.0,81.92,248.2424316,
afmv2_06e9a8457ab9,6058,12,2.1036003769578366,2.1036003769578366,0.0,0.0,0.37968793511390686,-0.9994626045227051,0.955794095993042,0.3796879436207015,5.841896534,0.30676322662578215,4.556092739,1.6454170745611192,27.66728783,0.13800124525481836,1.131164074,0.09367603019277315,1.006361246,0.06584421094867385,0.1476658583,8.750271772940796,14.50712395,3.5512197498073745,9.412350655,0.7071387454071423,5.901864052,-4.136361143875136,-3.952002764,5.0,9.0,53.0,66.0,77.28301886792453,248.2424316,4
afmv2_06e9a8457ab9,6058,13,2.105933792731169,2.105933792731169,0.0,0.0,0.3850165009498596,-0.999068558216095,0.9790566563606262,0.3850165041535457,5.841896534,0.3115409565219777,4.556092739,1.690920444726944,27.66728783,0.12214553100851389,1.131164074,0.07764958450217227,1.006361246,0.12221298254660505,0.1476658583,8.56631584240091,14.50712395,3.52904464509467,9.412350655,0.6224021022554352,5.901864052,-4.231355459518617,-3.952002764,6.0,9.0,43.0,66.0,95.25581395348837,248.2424316,
afmv2_06e9a8457ab9,6058,14,2.17571595650716,2.17571595650716,0.0,0.0,0.3641899824142456,-0.9881880879402161,0.9721474051475525,0.3641899920630472,5.841896534,0.2931078523701095,4.556092739,1.6595123291015625,27.66728783,0.11978180912696837,1.131164074,0.07738288959099418,1.006361246,0.08168492116126945,0.1476658583,8.464055857043,14.50712395,3.2751219769875717,9.412350655,0.5846254323464927,5.901864052,-4.2538240524537105,-3.952002764,5.0,9.0,44.0,66.0,93.0909090909091,248.2424316,
afmv2_06e9a8457ab9,6058,15,2.1196513491871927,2.1196513491871927,0.0,0.0,0.3801870048046112,-0.9976320862770081,0.9936261773109436,0.3801869932513445,5.841896534,0.3071975646924477,4.556092739,1.7332862573862076,27.66728783,0.1287204585986741,1.131164074,0.08263589559848636,1.006361246,0.10776894286857369,0.1476658583,8.592429367100154,14.50712395,3.4709135491534524,9.412350655,0.6133126603292892,5.901864052,-4.2405152781474795,-3.952002764,5.0,9.0,57.0,66.0,71.85964912280701,248.2424316,
afmv2_84343ccdd8fc,6058,0,2.205248865428147,2.205248865428147,0.0,0.0,0.3727822005748749,-0.998420000076294,0.9927427768707275,0.37278220540650503,5.760004044,0.3001505188845602,4.460754871,1.7123098367452623,27.0523243,0.1310187969066267,1.108705759,0.08752686190919466,1.032804728,0.21361662590751757,0.1138967648,8.590917386381367,14.5351038,3.1589185915631064,9.563612938,0.5800275696781285,5.928481579,-4.2572401525254,-3.925020695,5.0,8.0,49.0,56.0,83.59183673469387,292.5714417,
afmv2_84343ccdd8fc,6058,1,2.1471395903155415,2.1471395903155415,0.0,0.0,0.38606375455856323,-0.9996433854103088,0.969754695892334,0.3860637523704108,5.760004044,0.31067010915276033,4.460754871,1.733007833957672,27.0523243,0.1297968415328198,1.108705759,0.08853261880387184,1.032804728,0.03586938286040285,0.1138967648,8.643459582397155,14.5351038,3.4345970749864425,9.563612938,0.6511035958797611,5.928481579,-4.190293492747535,-3.925020695,5.0,8.0,43.0,56.0,95.25581395348837,292.5714417,
afmv2_84343ccdd8fc,6058,2,2.151689193769116,2.151689193769116,0.0,0.0,0.3869119882583618,-0.9880937337875366,0.9720202088356018,0.3869119636338367,5.760004044,0.3122411101514606,4.460754871,1.733469661474228,27.0523243,0.12153024756974386,1.108705759,0.08066149215670333,1.032804728,0.1296395844430021,0.1138967648,8.499410407213809,14.5351038,3.161750906331504,9.563612938,0.5777150867410902,5.928481579,-4.280018458003891,-3.925020695,6.0,8.0,52.0,56.0,78.76923076923077,292.5714417,
afmv2_84343ccdd8fc,6058,3,2.090820916199677,2.090820916199677,0.0,0.0,0.37165606021881104,-0.9926407337188721,0.9972478747367859,0.3716560523713901,5.760004044,0.2981981919136574,4.460754871,1.7194564831256867,27.0523243,0.12681687599733313,1.108705759,0.08695350700475905,1.032804728,0.11257583686808077,0.1138967648,8.618396033591626,14.5351038,3.4000874469986315,9.563612938,0.6635962800146457,5.928481579,-4.1631694101374945,-3.925020695,5.0,8.0,48.0,56.0,85.33333333333333,292.5714417,1
afmv2_84343ccdd8fc,6058,4,2.1059501681484347,2.1059501681484347,0.0,0.0,0.3718968629837036,-0.9980877041816711,0.9947608709335327,0.3718968537524961,5.760004044,0.2993552606434903,4.460754871,1.70375783264637,27.0523243,0.1266654534889625,1.108705759,0.08381057372784359,1.032804728,0.1174843050799666,0.1138967648,8.580906462921602,14.5351038,3.4156059811552613,9.563612938,0.6256864766978976,5.928481579,-4.191665286569021,-3.925020695,5.0,8.0,63.0,56.0,65.01587301587301,292.5714417,4
afmv2_84343ccdd8fc,6058,5,2.158806512165204,2.158806512165204,0.0,0.0,0.36435505747795105,-0.9959253072738647,0.9790810942649841,0.3643550583265444,5.760004044,0.2897131193081607,4.460754871,1.6639747792482376,27.0523243,0.12555984015160243,1.108705759,0.0829955942237578,1.032804728,0.05588527741339645,0.1138967648,8.485765562428861,14.5351038,3.329185617480088,9.563612938,0.6004273506878393,5.928481579,-4.194528564664864,-3.925020695,5.0,8.0,47.0,56.0,87.14893617021276,292.5714417,
afmv2_84343ccdd8fc,6058,6,2.1711892372129395,2.1711892372129395,0.0,0.0,0.3797616958618164,-0.9971469044685364,0.9940187931060791,0.3797616851187488,5.760004044,0.3069019608953946,4.460754871,1.6944220143556594,27.0523243,0.129110244894642,1.108705759,0.08566072496179171,1.032804728,0.0730761254721633,0.1138967648,8.549012939367191,14.5351038,3.0371949341347304,9.563612938,0.5915157631063808,5.928481579,-4.232160329714987,-3.925020695,5.0,8.0,47.0,56.0,87.14893617021276,292.5714417,
afmv2_84343ccdd8fc,6058,7,2.1551775305574763,2.1551775305574763,0.0,0.0,0.38241249322891235,-0.9952641129493713,0.9801088571548462,0.3824124894355473,5.760004044,0.31018928936207313,4.460754871,1.712267937064171,27.0523243,0.12342270257413834,1.108705759,0.08409175530178829,1.032804728,0.16142646326868315,0.1138967648,8.56291829944642,14.5351038,3.340627995166192,9.563612938,0.5985706269984156,5.928481579,-4.246885336131082,-3.925020695,5.0,8.0,44.0,56.0,93.0909090909091,292.5714417,
afmv2_84343ccdd8fc,6058,8,2.171767088800203,2.171767088800203,0.0,0.0,0.3768764138221741,-0.9993219971656799,0.9864718317985535,0.37687643713486435,5.760004044,0.3035581276881779,4.460754871,1.6882255882024766,27.0523243,0.13005501641179926,1.108705759,0.08655711821141439,1.032804728,0.14922582178628685,0.1138967648,8.530880598394228,14.5351038,3.010623958107632,9.563612938,0.5863913213557065,5.928481579,-4.235934050280294,-3.925020695,5.0,8.0,47.0,56.0,87.14893617021276,292.5714417,
afmv2_84343ccdd8fc,6058,9,2.144988802961247,2.144988802961247,0.0,0.0,0.3729285001754761,-0.9929424524307251,0.9934360384941101,0.37292849880094214,5.760004044,0.30079741001170013,4.460754871,1.64916648209095,27.0523243,0.12895644586764488,1.108705759,0.08513985078571218,1.032804728,0.022841505376288974,0.1138967648,8.602309064718423,14.5351038,3.526124579277423,9.563612938,0.6633771806907414,5.928481579,-4.1654334396736425,-3.925020695,5.0,8.0,58.0,56.0,70.62068965517241,292.5714417,
afmv2_84343ccdd8fc,6058,10,2.0924717968311204,2.0924717968311204,0.0,0.0,0.38681328296661377,-0.9972126483917236,0.9952276349067688,0.3868133015973702,5.760004044,0.31151602471970136,4.460754871,1.7255572521686555,27.0523243,0.13348827764028115,1.108705759,0.08894792390457544,1.032804728,0.09514228528737485,0.1138967648,8.676790275984157,14.5351038,3.452815037272692,9.563612938,0.6860013916320278,5.928481579,-4.173153225257131,-3.925020695,5.0,8.0,50.0,56.0,81.92,292.5714417,2
afmv2_84343ccdd8fc,6058,11,2.1245924055888255,2.1245924055888255,0.0,0.0,0.3741241693496704,-0.9838353395462036,0.9897573590278625,0.3741241850672281,5.760004044,0.3012188691690961,4.460754871,1.6449948370456697,27.0523243,0.13072270635684063,1.108705759,0.08425804028689259,1.032804728,0.1501250250647549,0.1138967648,8.633443369322862,14.5351038,3.4238094965623187,9.563612938,0.6551704376065774,5.928481579,-4.199328682328624,-3.925020695,5.0,8.0,64.0,56.0,64.0,292.5714417,
afmv2_84343ccdd8fc,6058,12,2.1054045263629457,2.1054045263629457,0.0,0.0,0.38172096014022827,-0.9936625957489014,0.9478417634963989,0.38172096623246243,5.760004044,0.30769330100878245,4.460754871,1.6688621175289153,27.0523243,0.13465799544242046,1.108705759,0.09000291764695582,1.032804728,0.09048961511708353,0.1138967648,8.691055761709041,14.5351038,3.4243007488762647,9.563612938,0.6558974403912682,5.928481579,-4.207042132536778,-3.925020695,5.0,8.0,52.0,56.0,78.76923076923077,292.5714417,3
afmv2_84343ccdd8fc,6058,13,2.1328163209034616,2.1328163209034616,0.0,0.0,0.36244991421699524,-0.9821150302886963,0.9859061241149902,0.36244989731677196,5.760004044,0.2857350115704581,4.460754871,1.7061063086986543,27.0523243,0.12401529324884702,1.108705759,0.0852740327294824,1.032804728,0.12601166456340912,0.1138967648,8.509117384080742,14.5351038,3.2731365623659783,9.563612938,0.5911720210274594,5.928481579,-4.211383212622317,-3.925020695,5.0,8.0,47.0,56.0,87.14893617021276,292.5714417,
afmv2_84343ccdd8fc,6058,14,2.2013544083888146,2.2013544083888146,0.0,0.0,0.38771504163742065,-0.9996414184570312,0.9359219074249268,0.3877150307854556,5.760004044,0.31432848965581334,4.460754871,1.6657606369256972,27.0523243,0.13293030123782915,1.108705759,0.09086574173693393,1.032804728,0.25427132168999456,0.1138967648,8.68080245245711,14.5351038,3.3224062392147213,9.563612938,0.6301450243740256,5.928481579,-4.21491647249953,-3.925020695,5.0,8.0,49.0,56.0,83.59183673469387,292.5714417,
afmv2_84343ccdd8fc,6058,15,2.130342413230061,2.130342413230061,0.0,0.0,0.3781213164329529,-0.9976319074630737,0.9644559621810913,0.37812130870940214,5.760004044,0.30506601952194434,4.460754871,1.6696899008750916,27.0523243,0.12417898954432527,1.108705759,0.08166563177232763,1.032804728,0.0933530105401585,0.1138967648,8.549263542761047,14.5351038,3.3728145626811967,9.563612938,0.6079521873585153,5.928481579,-4.243877058311594,-3.925020695,5.0,8.0,57.0,56.0,71.85964912280701,292.5714417,
afmv2_f8cd660aff48,6058,0,2.0958521307872333,2.0958521307872333,0.0,0.0,0.37313729524612427,-0.990666925907135,0.9908028841018677,0.3731372829087737,5.251366138,0.30160448820476793,4.021779537,1.6789120745658874,26.14354134,0.12515510519909429,1.015148044,0.08382660793791018,0.9554505944,0.08390255392457881,0.1612762511,8.535898562981341,14.40908146,3.3436809450940523,9.462718964,0.6028560706058946,5.798454285,-4.214035163051726,-3.8892138,5.0,8.0,40.0,71.0,102.4,230.7605591,
afmv2_f8cd660aff48,6058,1,2.0997223544328487,2.0997223544328487,0.0,0.0,0.3639170825481415,-0.9940720200538635,0.9980729818344116,0.36391709023150065,5.251366138,0.2923140584248992,4.021779537,1.6671183621883392,26.14354134,0.12803814104721073,1.015148044,0.08357854553605096,0.9554505944,0.0550335210705298,0.1612762511,8.600823270761234,14.40908146,3.3654257430782537,9.462718964,0.6227321571652779,5.798454285,-4.1946293548870415,-3.8892138,5.0,8.0,55.0,71.0,74.47272727272727,230.7605591,
afmv2_f8cd660aff48,6058,2,2.038647188139952,2.038647188139952,0.0,0.0,0.37204980850219727,-0.9924020767211914,0.9764443635940552,0.3720498223810225,5.251366138,0.29938805352197584,4.021779537,1.6484589141607286,26.14354134,0.1258494534016678,1.015148044,0.08454239627437782,0.9554505944,0.153420318119202,0.1612762511,8.566848133263287,14.40908146,3.3033223778898386,9.462718964,0.6298875738756095,5.798454285,-4.202908359527449,-3.8892138,5.0,8.0,54.0,71.0,75.85185185185185,230.7605591,1
afmv2_f8cd660aff48,6058,3,2.092466382628392,2.092466382628392,0.0,0.0,0.36501672863960266,-0.9898588061332703,0.981012225151062,0.3650167132483495,5.251366138,0.2969447053602463,4.021779537,1.669188706278801,26.14354134,0.12767254044018056,1.015148044,0.08230261122683044,0.9554505944,0.06282292475597187,0.1612762511,8.568347376291829,14.40908146,3.4469004142536495,9.462718964,0.6142708702462235,5.798454285,-4.205267404659852,-3.8892138,5.0,8.0,56.0,71.0,73.14285714285714,230.7605591,
afmv2_f8cd660aff48,6058,4,2.0657248247750966,2.0657248247750966,0.0,0.0,0.3704376518726349,-0.9991040825843811,0.985292375087738,0.37043766372507064,5.251366138,0.2943027370534147,4.021779537,1.7610497081279757,26.14354134,0.12495985046515098,1.015148044,0.08823413643988172,0.9554505944,0.22539646868918278,0.1612762511,8.580611188873794,14.40908146,3.4391306135065824,9.462718964,0.6196796061552567,5.798454285,-4.198059768552008,-3.8892138,5.0,8.0,54.0,71.0,75.85185185185185,230.7605591,
afmv2_f8cd660aff48,6058,5,2.0878103155629146,2.0878103155629146,0.0,0.0,0.38504648208618164,-0.9979464411735535,0.992961585521698,0.38504648360883637,5.251366138,0.31192360399110575,4.021779537,1.7174996358156203,26.14354134,0.11976325964562866,1.015148044,0.08004911096576692,0.9554505944,0.12063773189226715,0.1612762511,8.480049850884775,14.40908146,3.2897792270264157,9.462718964,0.5578093624315473,5.798454285,-4.272113747456558,-3.8892138,6.0,8.0,41.0,71.0,99.90243902439025,230.7605591,
afmv2_f8cd660aff48,6058,6,2.1463865163303657,2.1463865163303657,0.0,0.0,0.3672449588775635,-0.9949760437011719,0.9736498594284058,0.3672449526587686,5.251366138,0.29594059880810675,4.021779537,1.6300112348794937,26.14354134,0.12600500220425023,1.015148044,0.0840433883486159,0.9554505944,0.009082141503662813,0.1612762511,8.531549004570456,14.40908146,3.2739291506281125,9.462718964,0.621608433833912,5.798454285,-4.201109326475025,-3.8892138,5.0,8.0,54.0,71.0,75.85185185185185,230.7605591,
afmv2_f8cd660aff48,6058,7,2.059716335519089,2.059716335519089,0.0,0.0,0.37047240138053894,-0.9992764592170715,0.9721715450286865,0.3704723916021418,5.251366138,0.29829457925968905,4.021779537,1.69681094288826,26.14354134,0.1282559189958043,1.015148044,0.08728834395010578,0.9554505944,0.16182122306898716,0.1612762511,8.553209983513744,14.40908146,3.156182081467949,9.462718964,0.5954676606202118,5.798454285,-4.253643731038968,-3.8892138,5.0,8.0,49.0,71.0,83.59183673469387,230.7605591,4
afmv2_f8cd660aff48,6058,8,2.059378531785412,2.059378531785412,0.0,0.0,0.3612474203109741,-0.9885654449462891,0.9824470281600952,0.3612474037198608,5.251366138,0.29278713672699186,4.021779537,1.6217306929826736,26.14354134,0.1280611727270211,1.015148044,0.08465993537204412,0.9554505944,0.12615713889899258,0.1612762511,8.565669834553892,14.40908146,3.3698632428105744,9.462718964,0.6027030777001878,5.798454285,-4.211930682641933,-3.8892138,5.0,8.0,48.0,71.0,85.33333333333333,230.7605591,3
afmv2_f8cd660aff48,6058,9,2.0616534135244544,2.0616534135244544,0.0,0.0,0.38831284642219543,-0.9992160797119141,0.9821316599845886,0.3883128407375859,5.251366138,0.31508610993707753,4.021779537,1.6692285567522047,26.14354134,0.12784333041482324,1.015148044,0.08767155563920594,0.9554505944,0.11790621471739623,0.1612762511,8.610237923058865,14.40908146,3.3804779838460117,9.462718964,0.6273420099327554,5.798454285,-4.2289312568744775,-3.8892138,5.0,8.0,45.0,71.0,91.02222222222223,230.7605591,
afmv2_f8cd660aff48,6058,10,2.1344167627663233,2.1344167627663233,0.0,0.0,0.38072046637535095,-0.9945661425590515,0.9935166835784912,0.3807204492849144,5.251366138,0.3076557941317534,4.021779537,1.6802320915460587,26.14354134,0.12939316873714696,1.015148044,0.08560295570038376,0.9554505944,0.034631201570518445,0.1612762511,8.603942040134976,14.40908146,3.3132982120091174,9.462718964,0.5992384050982431,5.798454285,-4.257984752472728,-3.8892138,5.0,8.0,46.0,71.0,89.04347826086956,230.7605591,
afmv2_f8cd660aff48,6058,11,2.0480611689623993,2.0480611689623993,0.0,0.0,0.3633670508861542,-0.9986171126365662,0.9886060357093811,0.3633670604899379,5.251366138,0.2913593865448035,4.021779537,1.6234096086025238,26.14354134,0.12425809445551247,1.015148044,0.08293712203742433,0.9554505944,0.18901307622434013,0.1612762511,8.54243534673522,14.40908146,3.400551872881204,9.462718964,0.6287224004126354,5.798454285,-4.191087753349097,-3.8892138,5.0,8.0,48.0,71.0,85.33333333333333,230.7605591,2
afmv2_f8cd660aff48,6058,12,2.100375444263049,2.100375444263049,0.0,0.0,0.3626236319541931,-0.9976330995559692,0.9978010058403015,0.3626236470431359,5.251366138,0.29065678811983453,4.021779537,1.662623325586319,26.14354134,0.12275442622981458,1.015148044,0.08311433558497829,0.9554505944,0.21579578626618226,0.1612762511,8.529119360561666,14.40908146,3.217417032901454,9.462718964,0.5840065485987329,5.798454285,-4.261752622265867,-3.8892138,5.0,8.0,46.0,71.0,89.04347826086956,230.7605591,
afmv2_f8cd660aff48,6058,13,2.097910571675303,2.097910571675303,0.0,0.0,0.39423853158950806,-0.9994786381721497,0.99376380443573,0.39423853171941686,5.251366138,0.32161256586260556,4.021779537,1.6675661849975585,26.14354134,0.12863823536243382,1.015148044,0.08594073900184551,0.9554505944,0.07809192520017942,0.1612762511,8.617841373513057,14.40908146,3.3666964326716955,9.462718964,0.6256529728296455,5.798454285,-4.272080847938615,-3.8892138,5.0,8.0,48.0,71.0,85.33333333333333,230.7605591,
afmv2_f8cd660aff48,6058,14,2.1204984384282812,2.1204984384282812,0.0,0.0,0.37993496656417847,-0.9987278580665588,0.9952865839004517,0.3799349630087392,5.251366138,0.3057988616356865,4.021779537,1.7200690865516663,26.14354134,0.1265529606053411,1.015148044,0.08452190379426487,0.9554505944,0.11315881618776145,0.1612762511,8.49660038765647,14.40908146,2.9372246613398905,9.462718964,0.5569591601409145,5.798454285,-4.281177996599643,-3.8892138,5.0,8.0,55.0,71.0,74.47272727272727,230.7605591,
afmv2_f8cd660aff48,6058,15,2.1002709194192892,2.1002709194192892,0.0,0.0,0.3810769319534302,-0.9960488677024841,0.9878491163253784,0.38107691889819306,5.251366138,0.3108052084229262,4.021779537,1.707909409403801,26.14354134,0.13142259052484678,1.015148044,0.08492496130272667,0.9554505944,0.07781732328107593,0.1612762511,8.62308383073485,14.40908146,3.3146275950848314,9.462718964,0.6064317159974286,5.798454285,-4.26782627522715,-3.8892138,5.0,8.0,54.0,71.0,75.85185185185185,230.7605591,
afmv2_d2b2ab4fc8ed,6058,0,2.089068690728731,2.089068690728731,0.0,0.0,0.3846472501754761,-0.9957417845726013,0.9668146371841431,0.3846472602292773,5.27471447,0.311436768248029,4.035052299,1.7395116895437241,24.95493507,0.12082693907660381,0.5287046432,0.0803821260280661,0.5027369857,0.07228697686936318,0.09636362642,8.554705140457743,14.62646294,3.6386952027645516,9.931092262,0.6567822591275535,5.97720623,-4.173418685730141,-4.02029705,6.0,17.0,37.0,74.0,110.70270270270271,885.6080933,2
afmv2_d2b2ab4fc8ed,6058,1,2.0659928850608726,2.0659928850608726,0.0,0.0,0.3766311705112457,-0.99588543176651,0.933363676071167,0.37663117650199607,5.27471447,0.3058190040764602,4.035052299,1.6949532663822175,24.95493507,0.12744732624705785,0.5287046432,0.0814954993169231,0.5027369857,0.10978561645656672,0.09636362642,8.616406205590065,14.62646294,3.6454227976535285,9.931092262,0.6935029250548277,5.97720623,-4.133682331865326,-4.02029705,5.0,17.0,53.0,74.0,77.28301886792453,885.6080933,1
afmv2_d2b2ab4fc8ed,6058,2,2.1088843281966905,2.1088843281966905,0.0,0.0,0.39240366220474243,-0.9892807602882385,0.9969446063041687,0.3924036456004128,5.27471447,0.31870177460212107,4.035052299,1.7273548060655595,24.95493507,0.1323230399993835,0.5287046432,0.08643501285124502,0.5027369857,0.1031499794487619,0.09636362642,8.62222140033413,14.62646294,3.3620662231798946,9.931092262,0.6254251237460849,5.97720623,-4.245975031922037,-4.02029705,5.0,17.0,51.0,74.0,80.31372549019608,885.6080933,
afmv2_d2b2ab4fc8ed,6058,3,2.1228554041377583,2.1228554041377583,0.0,0.0,0.3814936578273773,-0.9989671111106873,0.9830670952796936,0.3814936582958302,5.27471447,0.3064997885737019,4.035052299,1.7255030715465547,24.95493507,0.11822997943189231,0.5287046432,0.07986245520839125,0.5027369857,0.11416631651152888,0.09636362642,8.495002199984755,14.62646294,3.4211034573337433,9.931092262,0.6010750900519316,5.97720623,-4.238081904701072,-4.02029705,6.0,17.0,41.0,74.0,99.90243902439025,885.6080933,
