mode,row_id,sample_id,group_id,prototype_id,generated_index,rank,generated_std,generated_min,generated_max,generated_rq,requested_rq,generated_ra,requested_ra,generated_robust_range,requested_robust_range,generated_mean_abs_gradient,requested_mean_abs_gradient,generated_gradient_std,requested_gradient_std,generated_gradient_anisotropy,requested_gradient_anisotropy,generated_psd_low_power,requested_psd_low_power,generated_psd_mid_power,requested_psd_mid_power,generated_psd_high_power,requested_psd_high_power,generated_psd_slope,requested_psd_slope,generated_autocorrelation_length_px,requested_autocorrelation_length_px,generated_island_count,requested_island_count,generated_island_mean_area_px,requested_island_mean_area_px
v3_guided,afmv2_06e9a8457ab9,6058,6058,3,10,,0.3656795024871826,-0.9879576563835144,0.9999985694885254,0.3656795082416801,5.841896534,0.29516647007211116,4.556092739,1.6136350667476655,27.66728783,0.12407035572247695,1.131164074,0.08132036835614533,1.006361246,0.07882534602581376,0.1476658583,8.476840552710106,14.50712395,3.122551921888964,9.412350655,0.5729798739813757,5.901864052,-4.2132407365463385,-3.952002764,5.0,9.0,53.0,66.0,77.28301886792453,248.2424316
v3_guided,afmv2_06e9a8457ab9,6058,6058,3,11,,0.37774643301963806,-0.9958221316337585,0.9991742372512817,0.3777464191998119,5.841896534,0.30339889102858825,4.556092739,1.7168278646469117,27.66728783,0.12419621140979742,1.131164074,0.08489986767376546,1.006361246,0.12362922036514762,0.1476658583,8.513664595522885,14.50712395,3.2859562747195215,9.412350655,0.6008384574773108,5.901864052,-4.213691481322677,-3.952002764,5.0,9.0,50.0,66.0,81.92,248.2424316
v3_guided,afmv2_06e9a8457ab9,6058,6058,3,12,,0.37968793511390686,-0.9994626045227051,0.955794095993042,0.3796879436207015,5.841896534,0.30676322662578215,4.556092739,1.6454170745611192,27.66728783,0.13800124525481836,1.131164074,0.09367603019277315,1.006361246,0.06584421094867385,0.1476658583,8.750271772940796,14.50712395,3.5512197498073745,9.412350655,0.7071387454071423,5.901864052,-4.136361143875136,-3.952002764,5.0,9.0,53.0,66.0,77.28301886792453,248.2424316
v3_guided,afmv2_06e9a8457ab9,6058,6058,3,13,,0.3850165009498596,-0.999068558216095,0.9790566563606262,0.3850165041535457,5.841896534,0.3115409565219777,4.556092739,1.690920444726944,27.66728783,0.12214553100851389,1.131164074,0.07764958450217227,1.006361246,0.12221298254660505,0.1476658583,8.56631584240091,14.50712395,3.52904464509467,9.412350655,0.6224021022554352,5.901864052,-4.231355459518617,-3.952002764,6.0,9.0,43.0,66.0,95.25581395348837,248.2424316
v3_guided,afmv2_06e9a8457ab9,6058,6058,3,14,,0.3641899824142456,-0.9881880879402161,0.9721474051475525,0.3641899920630472,5.841896534,0.2931078523701095,4.556092739,1.6595123291015625,27.66728783,0.11978180912696837,1.131164074,0.07738288959099418,1.006361246,0.08168492116126945,0.1476658583,8.464055857043,14.50712395,3.2751219769875717,9.412350655,0.5846254323464927,5.901864052,-4.2538240524537105,-3.952002764,5.0,9.0,44.0,66.0,93.0909090909091,248.2424316
v3_guided,afmv2_06e9a8457ab9,6058,6058,3,15,,0.3801870048046112,-0.9976320862770081,0.9936261773109436,0.3801869932513445,5.841896534,0.3071975646924477,4.556092739,1.7332862573862076,27.66728783,0.1287204585986741,1.131164074,0.08263589559848636,1.006361246,0.10776894286857369,0.1476658583,8.592429367100154,14.50712395,3.4709135491534524,9.412350655,0.6133126603292892,5.901864052,-4.2405152781474795,-3.952002764,5.0,9.0,57.0,66.0,71.85964912280701,248.2424316
v3_reranked,afmv2_06e9a8457ab9,6058,6058,3,0,1,0.37315770983695984,-0.9997733235359192,0.987248957157135,0.3731577112883019,5.841896534,0.2974698690998035,4.556092739,1.6907886415719986,27.66728783,0.13144449260340096,1.131164074,0.0886810301637427,1.006361246,0.13820305350779377,0.1476658583,8.603119625528134,14.50712395,3.322481779368341,9.412350655,0.6798912496206175,5.901864052,-4.135464214465588,-3.952002764,5.0,9.0,59.0,66.0,69.42372881355932,248.2424316
v3_reranked,afmv2_06e9a8457ab9,6058,6058,3,1,2,0.375369131565094,-0.9978376030921936,0.9868848323822021,0.3753691502201889,5.841896534,0.30061956981100374,4.556092739,1.7165053194761277,27.66728783,0.12773294712108396,1.131164074,0.08474365841362186,1.006361246,0.12441755662998047,0.1476658583,8.5549812515379,14.50712395,3.4630350303769237,9.412350655,0.6197565172171717,5.901864052,-4.177559768850933,-3.952002764,5.0,9.0,52.0,66.0,78.76923076923077,248.2424316
v3_reranked,afmv2_06e9a8457ab9,6058,6058,3,2,3,0.37795141339302063,-0.9922652840614319,0.9976573586463928,0.37795142242319574,5.841896534,0.3035618893646185,4.556092739,1.6584043955802918,27.66728783,0.13106054131830397,1.131164074,0.08700352416224769,1.006361246,0.14344233878009968,0.1476658583,8.594107882168084,14.50712395,3.3264168091344897,9.412350655,0.6207197939506699,5.901864052,-4.2089495736912825,-3.952002764,5.0,9.0,51.0,66.0,80.31372549019608,248.2424316
v3_reranked,afmv2_06e9a8457ab9,6058,6058,3,3,4,0.37968793511390686,-0.9994626045227051,0.955794095993042,0.3796879436207015,5.841896534,0.30676322662578215,4.556092739,1.6454170745611192,27.66728783,0.13800124525481836,1.131164074,0.09367603019277315,1.006361246,0.06584421094867385,0.1476658583,8.750271772940796,14.50712395,3.5512197498073745,9.412350655,0.7071387454071423,5.901864052,-4.136361143875136,-3.952002764,5.0,9.0,53.0,66.0,77.28301886792453,248.2424316
